Date,Adj_Close
2010-02-28,0.0
2010-03-31,0.0
2010-04-30,0.0
2010-05-31,0.0
2010-06-30,0.0
2010-07-31,0.0
2010-08-31,0.0
2010-09-30,0.0
2010-10-31,0.020681116840848945
2010-11-30,0.0189215252875905
2010-12-31,0.03947867547940809
2011-01-31,0.0415845338755374
2011-02-28,0.07673456117775057
2011-03-31,0.05588881071219731
2011-04-30,0.1295337372378058
2011-05-31,0.014519339317242919
2011-06-30,-0.0015451751011144044
2011-07-31,0.0
2011-08-31,-0.020735773466134533
2011-09-30,0.0
2011-10-31,0.0
2011-11-30,0.0
2011-12-31,0.0
2012-01-31,0.0
2012-02-29,0.11155553508935379
2012-03-31,0.07170318814450138
2012-04-30,0.038700950720435
2012-05-31,-0.09230378491371949
2012-06-30,0.0
2012-07-31,0.026819255623275584
2012-08-31,0.0
2012-09-30,0.049803485607542
2012-10-31,-0.08948769394487677
2012-11-30,-0.010537326729709307
2012-12-31,0.0
2013-01-31,0.046317081092788426
2013-02-28,0.005337238422911561
2013-03-31,0.12159871149111501
2013-04-30,0.11368672042907724
2013-05-31,0.19695808163806028
2013-06-30,0.07519640935474348
2013-07-31,0.04181734293634287
2013-08-31,0.009627893168346002
2013-09-30,0.12890691988979341
2013-10-31,-0.019286935399254523
2013-11-30,0.011704786974450432
2013-12-31,0.032626251796934236
2014-01-31,0.15092683515706495
2014-02-28,0.12870270472355694
2014-03-31,-0.06624126932996366
2014-04-30,-0.04810789367816137
2014-05-31,0.023570288674946926
2014-06-30,0.06822429566802657
2014-07-31,-0.025496861135181903
2014-08-31,0.12808845127290458
2014-09-30,0.08199017807276143
2014-10-31,-0.04292377536744019
2014-11-30,0.05578362587688068
2014-12-31,0.014296183032846965
2015-01-31,0.05989141895215511
2015-02-28,0.0078233181241254
2015-03-31,-0.01671654926136168
2015-04-30,-0.0440659419545103
2015-05-31,0.08426963013162103
2015-06-30,-0.05537697894705096
2015-07-31,0.06602707226839732
2015-08-31,-0.05032534696828217
2015-09-30,0.0
2015-10-31,0.0
2015-11-30,0.0956597626857063
2015-12-31,-0.051282777844874894
2016-01-31,-0.08892432548275386
2016-02-29,0.0
2016-03-31,0.0
2016-04-30,0.0034262016754031954
2016-05-31,0.06259398723741638
2016-06-30,0.02979377736973232
2016-07-31,0.00876696514215003
2016-08-31,0.052375806605873265
2016-09-30,0.011107781556382479
2016-10-31,-0.007759714166650666
2016-11-30,0.08589818776613733
2016-12-31,0.05369445291885988
2017-01-31,0.09080341478266174
2017-02-28,0.08599112269072329
2017-03-31,0.02380636451783391
2017-04-30,0.06461403993104398
2017-05-31,0.08507020144103317
2017-06-30,-0.06900647189019671
2017-07-31,-0.018047520441900056
2017-08-31,-0.024679268672396004
2017-09-30,0.04908064077707697
2017-10-31,0.07112251779820689
2017-11-30,0.015407296543755056
2017-12-31,-0.027203892943911234
2018-01-31,0.11621853503658941
2018-02-28,0.019775221600547344
2018-03-31,0.09101897759141053
2018-04-30,-0.051253591860987435
2018-05-31,0.05332966893562574
2018-06-30,0.0326073871712218
2018-07-31,-0.024959933590134042
2018-08-31,0.02946280288996106
2018-09-30,-0.04429934312977779
2018-10-31,-0.053733985252247374
2018-11-30,0.0
2018-12-31,0.0
2019-01-31,0.0
2019-02-28,0.0
2019-03-31,0.05887835075985759
2019-04-30,0.03362468631722715
2019-05-31,-0.136265528471456
2019-06-30,0.08356393124241857
2019-07-31,0.13400910756998785
2019-08-31,-0.00858605843952931
2019-09-30,0.010851283910175535
2019-10-31,-0.02029285998780672
2019-11-30,0.0252115057749418
2019-12-31,0.04583298639477418
2020-01-31,0.040054676954200286
2020-02-29,0.10621421982901813
2020-03-31,0.05189759758927903
2020-04-30,0.0
2020-05-31,0.21370540832034557
2020-06-30,0.19005406077564535
2020-07-31,0.16215982314992639
2020-08-31,0.19005654536809224
2020-09-30,0.09713231234736175
2020-10-31,-0.01739626887632506
2020-11-30,0.2608013792432047
2020-12-31,0.09617361993189388
2021-01-31,0.05748862518987563
2021-02-28,0.009647356084169667
2021-03-31,0.00967073947197794
2021-04-30,0.003839051749044531
2021-05-31,0.010083013987667089
2021-06-30,0.10006490040315907
2021-07-31,0.0946132926298271
2021-08-31,0.08285749044823953
2021-09-30,-0.06764177036414909
2021-10-31,0.14148595617598758
2021-11-30,0.08758029108184995
2021-12-31,-0.003211439043738218
2022-01-31,-0.1586510524861765
2022-02-28,0.0
2022-03-31,0.0
2022-04-30,0.0
2022-05-31,0.0
2022-06-30,0.0
2022-07-31,0.0
2022-08-31,0.0
2022-09-30,0.0
2022-10-31,0.0
2022-11-30,0.0
2022-12-31,0.0
