top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(40, 20, 10)",10,148,40,11,11,4,30.4,0.31,7.18,218.27,-0.17
"(40, 20, 10)",10,146,40,11,11,4,30.4,0.31,7.18,218.27,-0.17
"(40, 20, 10)",10,146,47,11,11,4,30.33,0.31,7.19,218.07,-0.17
"(40, 20, 10)",10,146,48,11,11,4,30.33,0.31,7.19,218.07,-0.17
"(40, 20, 10)",10,146,46,11,11,4,30.33,0.31,7.19,218.07,-0.17
"(40, 20, 10)",10,148,47,11,11,4,30.33,0.31,7.19,218.07,-0.17
"(40, 20, 10)",10,146,47,14,11,4,29.77,0.31,7.31,217.62,-0.17
"(40, 20, 10)",10,146,41,11,11,4,30.22,0.31,7.18,216.98,-0.17
"(40, 20, 10)",10,146,43,11,11,4,30.22,0.31,7.18,216.98,-0.17
"(40, 20, 10)",10,146,42,11,11,4,30.22,0.31,7.18,216.98,-0.17
"(40, 20, 10)",10,146,49,11,11,4,30.21,0.31,7.18,216.91,-0.17
"(40, 20, 10)",10,146,41,14,11,4,29.66,0.31,7.3,216.52,-0.17
"(40, 20, 10)",10,142,40,11,11,4,30.18,0.31,7.17,216.39,-0.17
"(40, 20, 10)",10,140,40,11,11,4,30.18,0.31,7.17,216.39,-0.17
"(40, 20, 10)",10,139,40,11,11,4,30.18,0.31,7.17,216.39,-0.17
"(40, 20, 10)",10,144,40,11,11,4,30.18,0.31,7.17,216.39,-0.17
"(40, 20, 10)",10,145,40,11,11,4,30.18,0.31,7.17,216.39,-0.17
"(40, 20, 10)",9,146,40,11,11,4,30.18,0.31,7.17,216.39,-0.17
"(40, 20, 10)",10,138,40,11,11,4,30.18,0.31,7.17,216.39,-0.17
"(40, 20, 10)",10,136,40,11,11,4,30.14,0.31,7.17,216.1,-0.17
"(40, 20, 10)",9,146,47,11,11,4,30.12,0.31,7.17,215.96,-0.17
"(40, 20, 10)",10,142,47,11,11,4,30.12,0.31,7.17,215.96,-0.17
"(40, 20, 10)",10,138,47,11,11,4,30.12,0.31,7.17,215.96,-0.17
"(40, 20, 10)",10,136,47,11,11,4,30.08,0.31,7.17,215.67,-0.17
"(40, 20, 10)",10,146,50,11,11,4,29.99,0.31,7.17,215.03,-0.16
"(40, 20, 10)",10,146,51,11,11,4,29.99,0.31,7.17,215.03,-0.16
"(40, 20, 10)",11,146,40,11,11,4,30.03,0.31,7.16,215.01,-0.17
"(40, 20, 10)",10,141,41,11,11,4,30.01,0.31,7.16,214.87,-0.17
"(40, 20, 10)",9,146,41,11,11,4,30.01,0.31,7.16,214.87,-0.17
"(40, 20, 10)",10,146,45,11,11,4,30.02,0.31,7.15,214.64,-0.17
"(40, 20, 10)",10,146,44,11,11,4,30.02,0.31,7.15,214.64,-0.17
"(40, 20, 10)",11,146,47,11,11,4,29.96,0.31,7.16,214.51,-0.17
"(40, 20, 10)",10,146,40,12,11,4,29.85,0.31,7.17,214.02,-0.17
"(40, 20, 10)",10,146,41,15,11,9,31.6,0.31,6.77,213.93,-0.19
"(40, 20, 10)",10,146,47,12,11,4,29.79,0.31,7.18,213.89,-0.17
"(40, 20, 10)",11,146,41,11,11,4,29.85,0.31,7.15,213.43,-0.17
