top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",9,139,80,16,11,1,64.39,0.38,7.25,466.83,-0.16
"(30, 20, 5)",9,139,80,16,9,3,62.96,0.38,7.04,443.24,-0.24
"(30, 20, 5)",9,139,80,16,11,2,59.39,0.38,6.98,414.54,-0.23
"(30, 20, 5)",9,139,80,16,10,3,58.03,0.37,7.05,409.11,-0.16
"(30, 20, 5)",9,139,80,16,14,3,57.89,0.37,6.75,390.76,-0.24
"(30, 20, 5)",9,139,80,13,11,3,53.85,0.37,6.55,352.72,-0.27
"(30, 20, 5)",9,139,80,12,11,3,52.27,0.36,6.74,352.3,-0.27
"(30, 20, 5)",9,139,80,16,12,3,53.22,0.36,6.6,351.25,-0.27
"(30, 20, 5)",9,139,80,11,11,3,50.8,0.36,6.72,341.38,-0.27
"(30, 20, 5)",9,139,80,16,8,3,50.01,0.36,6.65,332.57,-0.24
"(30, 20, 5)",9,139,80,31,11,3,44.99,0.35,6.78,305.03,-0.27
"(30, 20, 5)",9,139,80,16,11,3,46.24,0.35,6.5,300.56,-0.24
"(30, 20, 5)",7,139,80,16,11,3,45.9,0.35,6.48,297.43,-0.24
"(30, 20, 5)",9,136,80,16,11,3,45.56,0.35,6.47,294.77,-0.24
"(30, 20, 5)",9,138,80,16,11,3,45.56,0.35,6.47,294.77,-0.24
"(30, 20, 5)",8,139,80,16,11,3,45.56,0.35,6.47,294.77,-0.24
"(30, 20, 5)",9,137,80,16,11,3,45.56,0.35,6.47,294.77,-0.24
"(30, 20, 5)",9,140,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",9,142,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",9,144,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",9,146,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",10,139,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",9,141,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",9,143,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",11,139,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",9,145,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",9,139,80,23,11,3,44.1,0.35,6.53,287.97,-0.27
"(30, 20, 5)",9,139,80,16,7,3,44.23,0.35,6.44,284.84,-0.25
"(30, 20, 5)",9,139,80,14,11,3,44.88,0.35,6.34,284.54,-0.27
"(30, 20, 5)",9,139,80,27,11,3,43.94,0.34,6.39,280.78,-0.27
"(30, 20, 5)",9,139,80,16,16,3,44.12,0.35,6.35,280.16,-0.24
"(30, 20, 5)",9,139,80,16,6,3,43.24,0.34,6.47,279.76,-0.24
"(30, 20, 5)",9,134,80,16,11,3,43.23,0.34,6.39,276.24,-0.24
"(30, 20, 5)",9,139,80,16,13,3,42.78,0.34,6.39,273.36,-0.24
"(30, 20, 5)",9,139,80,15,11,3,43.17,0.34,6.32,272.83,-0.27
"(30, 20, 5)",9,139,80,19,11,3,42.83,0.34,6.35,271.97,-0.27
"(30, 20, 5)",5,139,80,16,11,3,42.61,0.34,6.37,271.43,-0.24
"(30, 20, 5)",9,139,80,29,11,3,39.98,0.34,6.67,266.67,-0.27
"(30, 20, 5)",9,139,80,33,11,3,41.01,0.34,6.5,266.56,-0.26
"(30, 20, 5)",9,139,80,17,11,3,41.89,0.34,6.32,264.74,-0.27
"(30, 20, 5)",9,139,80,16,15,3,42.24,0.34,6.26,264.42,-0.24
"(30, 20, 5)",9,139,80,20,11,3,42.01,0.34,6.25,262.56,-0.27
"(30, 20, 5)",9,148,80,16,11,3,41.45,0.34,6.29,260.72,-0.3
"(30, 20, 5)",9,139,80,24,11,3,40.8,0.34,6.33,258.26,-0.27
"(30, 20, 5)",9,122,80,16,11,3,38.86,0.33,6.53,253.76,-0.24
"(30, 20, 5)",9,139,80,37,11,3,38.78,0.33,6.46,250.52,-0.27
"(30, 20, 5)",6,139,80,16,11,3,39.17,0.33,6.26,245.2,-0.24
"(30, 20, 5)",9,139,80,16,4,3,39.08,0.33,6.26,244.64,-0.24
"(30, 20, 5)",9,139,80,16,3,3,39.07,0.33,6.24,243.8,-0.24
"(30, 20, 5)",9,139,80,28,11,3,39.18,0.33,6.22,243.7,-0.27
"(30, 20, 5)",9,139,80,22,11,3,38.55,0.33,6.3,242.86,-0.27
"(30, 20, 5)",9,168,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",9,169,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",9,173,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",9,176,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",9,172,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",9,167,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",9,139,80,21,11,3,38.79,0.33,6.21,240.89,-0.27
"(30, 20, 5)",9,139,80,25,11,3,38.37,0.33,6.22,238.66,-0.27
"(30, 20, 5)",9,158,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,151,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,163,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,157,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,161,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,164,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,155,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,160,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,149,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,150,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,152,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,154,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,156,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",9,120,80,16,11,3,36.48,0.33,6.44,234.93,-0.24
"(30, 20, 5)",9,119,80,16,11,3,36.48,0.33,6.44,234.93,-0.24
"(30, 20, 5)",9,116,80,16,11,3,36.48,0.33,6.44,234.93,-0.24
"(30, 20, 5)",9,115,80,16,11,3,36.48,0.33,6.44,234.93,-0.24
"(30, 20, 5)",9,121,80,16,11,3,36.48,0.33,6.44,234.93,-0.24
"(30, 20, 5)",9,118,80,16,11,3,36.48,0.33,6.44,234.93,-0.24
"(30, 20, 5)",9,139,80,16,5,3,37.34,0.33,6.22,232.25,-0.24
"(30, 20, 5)",9,113,80,16,11,3,35.86,0.32,6.41,229.86,-0.24
"(30, 20, 5)",9,112,80,16,11,3,35.86,0.32,6.41,229.86,-0.24
"(30, 20, 5)",9,185,80,16,11,3,37.28,0.33,6.13,228.53,-0.3
"(30, 20, 5)",9,187,80,16,11,3,37.28,0.33,6.13,228.53,-0.3
"(30, 20, 5)",9,179,80,16,11,3,37.28,0.33,6.13,228.53,-0.3
"(30, 20, 5)",1,139,80,16,11,3,37.23,0.33,6.13,228.22,-0.28
"(30, 20, 5)",9,139,80,16,11,7,37.9,0.33,5.88,222.85,-0.32
"(30, 20, 5)",9,139,80,16,11,6,34.89,0.32,6.21,216.67,-0.3
"(30, 20, 5)",9,139,80,18,11,3,35.53,0.32,6.09,216.38,-0.27
"(30, 20, 5)",9,194,80,16,11,3,35.67,0.32,6.06,216.16,-0.3
"(30, 20, 5)",9,203,80,16,11,3,35.67,0.32,6.06,216.16,-0.3
"(30, 20, 5)",9,202,80,16,11,3,35.67,0.32,6.06,216.16,-0.3
"(30, 20, 5)",9,193,80,16,11,3,35.67,0.32,6.06,216.16,-0.3
"(30, 20, 5)",9,211,80,16,11,3,35.25,0.32,6.04,212.91,-0.3
"(30, 20, 5)",9,217,80,16,11,3,35.25,0.32,6.04,212.91,-0.3
"(30, 20, 5)",9,127,80,16,11,3,33.38,0.32,6.26,208.96,-0.24
"(30, 20, 5)",9,131,80,16,11,3,33.38,0.32,6.26,208.96,-0.24
"(30, 20, 5)",9,125,80,16,11,3,33.38,0.32,6.26,208.96,-0.24
"(30, 20, 5)",9,133,80,16,11,3,33.38,0.32,6.26,208.96,-0.24
"(30, 20, 5)",9,126,80,16,11,3,33.38,0.32,6.26,208.96,-0.24
"(30, 20, 5)",9,128,80,16,11,3,33.38,0.32,6.26,208.96,-0.24
"(30, 20, 5)",9,124,80,16,11,3,33.38,0.32,6.26,208.96,-0.24
"(30, 20, 5)",9,132,80,16,11,3,33.38,0.32,6.26,208.96,-0.24
"(30, 20, 5)",9,130,80,16,11,3,33.38,0.32,6.26,208.96,-0.24
"(30, 20, 5)",12,139,80,16,11,3,33.32,0.32,6.26,208.58,-0.24
"(30, 20, 5)",4,139,80,16,11,3,34.31,0.32,6.03,206.89,-0.29
"(30, 20, 5)",9,241,80,16,11,3,34.48,0.32,6.0,206.88,-0.3
"(30, 20, 5)",9,246,80,16,11,3,34.48,0.32,6.0,206.88,-0.3
"(30, 20, 5)",9,232,80,16,11,3,34.48,0.32,6.0,206.88,-0.3
"(30, 20, 5)",3,139,80,16,11,3,32.17,0.31,5.91,190.12,-0.3
"(30, 20, 5)",9,265,80,16,11,3,31.52,0.31,5.88,185.34,-0.3
"(30, 20, 5)",13,139,80,16,11,3,30.03,0.31,6.1,183.18,-0.26
"(30, 20, 5)",9,36,80,16,11,3,28.53,0.3,6.26,178.6,-0.26
"(30, 20, 5)",9,108,80,16,11,3,28.91,0.3,6.09,176.06,-0.3
"(30, 20, 5)",9,106,80,16,11,3,28.91,0.3,6.09,176.06,-0.3
"(30, 20, 5)",9,104,80,16,11,3,28.91,0.3,6.09,176.06,-0.3
"(30, 20, 5)",9,107,80,16,11,3,28.91,0.3,6.09,176.06,-0.3
"(30, 20, 5)",9,101,80,16,11,3,28.91,0.3,6.09,176.06,-0.3
"(30, 20, 5)",9,281,80,16,11,3,29.94,0.31,5.8,173.65,-0.3
"(30, 20, 5)",14,139,80,16,11,3,27.9,0.3,5.95,166.0,-0.3
"(30, 20, 5)",15,139,80,16,11,3,27.9,0.3,5.95,166.0,-0.3
"(30, 20, 5)",17,139,80,16,11,3,27.9,0.3,5.95,166.0,-0.3
"(30, 20, 5)",16,139,80,16,11,3,27.9,0.3,5.95,166.0,-0.3
"(30, 20, 5)",9,97,80,16,11,3,26.71,0.3,5.97,159.46,-0.3
"(30, 20, 5)",19,139,80,16,11,3,26.9,0.3,5.89,158.44,-0.3
"(30, 20, 5)",9,139,80,16,11,4,26.1,0.29,5.62,146.68,-0.27
"(30, 20, 5)",9,316,80,16,11,3,26.09,0.29,5.58,145.58,-0.3
"(30, 20, 5)",9,37,80,16,11,3,24.34,0.29,5.97,145.31,-0.31
"(30, 20, 5)",22,139,80,16,11,3,24.88,0.29,5.76,143.31,-0.3
"(30, 20, 5)",9,77,80,16,11,3,25.4,0.29,5.57,141.48,-0.35
"(30, 20, 5)",9,86,80,16,11,3,23.57,0.28,5.8,136.71,-0.3
"(30, 20, 5)",9,89,80,16,11,3,23.57,0.28,5.8,136.71,-0.3
"(30, 20, 5)",9,95,80,16,11,3,23.57,0.28,5.8,136.71,-0.3
"(30, 20, 5)",9,49,80,16,11,3,23.11,0.28,5.83,134.73,-0.31
"(30, 20, 5)",9,139,80,16,11,5,22.45,0.28,5.46,122.58,-0.25
"(30, 20, 5)",9,82,80,16,11,3,21.48,0.27,5.61,120.5,-0.3
"(30, 20, 5)",9,73,80,16,11,3,21.84,0.28,5.4,117.94,-0.35
"(30, 20, 5)",9,25,80,16,11,3,20.02,0.27,5.67,113.51,-0.35
"(30, 20, 5)",9,52,80,16,11,3,20.32,0.27,5.5,111.76,-0.42
"(30, 20, 5)",9,68,80,16,11,3,21.06,0.27,5.29,111.41,-0.42
"(30, 20, 5)",9,71,80,16,11,3,20.24,0.27,5.26,106.46,-0.39
"(30, 20, 5)",9,67,80,16,11,3,19.67,0.27,5.2,102.28,-0.42
