top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",20,140,80,16,11,10,45.36,0.35,6.38,289.4,-0.27
"(30, 20, 5)",20,140,80,16,11,1,37.84,0.33,6.49,245.58,-0.25
"(30, 20, 5)",20,140,80,16,11,2,35.64,0.32,6.42,228.81,-0.27
"(30, 20, 5)",20,140,80,16,11,9,38.22,0.33,5.91,225.88,-0.33
"(30, 20, 5)",9,140,80,16,11,6,34.03,0.32,6.17,209.97,-0.3
"(30, 20, 5)",11,140,80,16,11,6,34.03,0.32,6.17,209.97,-0.3
"(30, 20, 5)",10,140,80,16,11,6,34.03,0.32,6.17,209.97,-0.3
"(30, 20, 5)",1,140,80,16,11,6,33.56,0.32,6.18,207.4,-0.3
"(30, 20, 5)",12,140,80,16,11,6,30.39,0.31,6.0,182.34,-0.3
"(30, 20, 5)",6,140,80,16,11,6,29.87,0.31,5.97,178.32,-0.3
"(30, 20, 5)",20,140,80,16,11,11,31.18,0.31,5.7,177.73,-0.28
"(30, 20, 5)",5,140,80,16,11,6,29.38,0.3,5.95,174.81,-0.3
"(30, 20, 5)",20,241,80,16,11,6,28.77,0.3,5.88,169.17,-0.3
"(30, 20, 5)",20,140,80,16,11,3,26.9,0.3,5.89,158.44,-0.3
"(30, 20, 5)",20,246,80,16,11,6,26.92,0.3,5.78,155.6,-0.3
"(30, 20, 5)",20,140,80,16,9,6,24.73,0.29,5.89,145.66,-0.31
"(30, 20, 5)",20,265,80,16,11,6,25.11,0.29,5.68,142.62,-0.3
"(30, 20, 5)",20,36,80,16,11,6,23.45,0.28,5.88,137.89,-0.29
"(30, 20, 5)",20,121,80,16,11,6,23.36,0.28,5.86,136.89,-0.32
"(30, 20, 5)",20,122,80,16,11,6,23.36,0.28,5.86,136.89,-0.32
"(30, 20, 5)",20,123,80,16,11,6,23.36,0.28,5.86,136.89,-0.32
"(30, 20, 5)",20,281,80,16,11,6,23.91,0.28,5.6,133.9,-0.3
"(30, 20, 5)",20,145,80,16,11,6,23.06,0.28,5.74,132.36,-0.3
"(30, 20, 5)",20,140,80,16,10,6,22.78,0.28,5.77,131.44,-0.25
"(30, 20, 5)",20,140,80,16,3,6,22.32,0.28,5.82,129.9,-0.29
"(30, 20, 5)",20,140,80,16,11,8,24.81,0.29,5.23,129.76,-0.32
"(30, 20, 5)",20,140,80,16,5,6,22.16,0.28,5.79,128.31,-0.32
"(30, 20, 5)",13,140,80,16,11,6,22.44,0.28,5.7,127.91,-0.3
"(30, 20, 5)",20,146,80,16,11,6,22.4,0.28,5.68,127.23,-0.3
"(30, 20, 5)",20,148,80,16,11,6,22.4,0.28,5.68,127.23,-0.3
"(30, 20, 5)",20,147,80,16,11,6,22.4,0.28,5.68,127.23,-0.3
"(30, 20, 5)",20,125,80,16,11,6,22.11,0.28,5.75,127.13,-0.32
"(30, 20, 5)",20,156,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,153,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,173,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,162,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,174,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,188,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,157,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,155,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,178,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,165,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,168,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,186,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,164,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,161,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,180,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,176,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,169,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
"(30, 20, 5)",20,158,80,16,11,6,22.24,0.28,5.67,126.1,-0.3
