date,realtime_end,realtime_start,value
1993-03-01,2019-09-15,2019-09-15,143.3
1993-04-01,2019-09-15,2019-09-15,143.8
1993-05-01,2019-09-15,2019-09-15,144.2
1993-06-01,2019-09-15,2019-09-15,144.3
1993-07-01,2019-09-15,2019-09-15,144.5
1993-08-01,2019-09-15,2019-09-15,144.8
1993-09-01,2019-09-15,2019-09-15,145.0
1993-10-01,2019-09-15,2019-09-15,145.6
1993-11-01,2019-09-15,2019-09-15,146.0
1993-12-01,2019-09-15,2019-09-15,146.3
1994-01-01,2019-09-15,2019-09-15,146.3
1994-02-01,2019-09-15,2019-09-15,146.7
1994-03-01,2019-09-15,2019-09-15,147.1
1994-04-01,2019-09-15,2019-09-15,147.2
1994-05-01,2019-09-15,2019-09-15,147.5
1994-06-01,2019-09-15,2019-09-15,147.9
1994-07-01,2019-09-15,2019-09-15,148.4
1994-08-01,2019-09-15,2019-09-15,149.0
1994-09-01,2019-09-15,2019-09-15,149.3
1994-10-01,2019-09-15,2019-09-15,149.4
1994-11-01,2019-09-15,2019-09-15,149.8
1994-12-01,2019-09-15,2019-09-15,150.1
1995-01-01,2019-09-15,2019-09-15,150.5
1995-02-01,2019-09-15,2019-09-15,150.9
1995-03-01,2019-09-15,2019-09-15,151.2
1995-04-01,2019-09-15,2019-09-15,151.8
1995-05-01,2019-09-15,2019-09-15,152.1
1995-06-01,2019-09-15,2019-09-15,152.4
1995-07-01,2019-09-15,2019-09-15,152.6
1995-08-01,2019-09-15,2019-09-15,152.9
1995-09-01,2019-09-15,2019-09-15,153.1
1995-10-01,2019-09-15,2019-09-15,153.5
1995-11-01,2019-09-15,2019-09-15,153.7
1995-12-01,2019-09-15,2019-09-15,153.9
1996-01-01,2019-09-15,2019-09-15,154.7
1996-02-01,2019-09-15,2019-09-15,155.0
1996-03-01,2019-09-15,2019-09-15,155.5
1996-04-01,2019-09-15,2019-09-15,156.1
1996-05-01,2019-09-15,2019-09-15,156.4
1996-06-01,2019-09-15,2019-09-15,156.7
1996-07-01,2019-09-15,2019-09-15,157.0
1996-08-01,2019-09-15,2019-09-15,157.2
1996-09-01,2019-09-15,2019-09-15,157.7
1996-10-01,2019-09-15,2019-09-15,158.2
1996-11-01,2019-09-15,2019-09-15,158.7
1996-12-01,2019-09-15,2019-09-15,159.1
1997-01-01,2019-09-15,2019-09-15,159.4
1997-02-01,2019-09-15,2019-09-15,159.7
1997-03-01,2019-09-15,2019-09-15,159.8
1997-04-01,2019-09-15,2019-09-15,159.9
1997-05-01,2019-09-15,2019-09-15,159.9
1997-06-01,2019-09-15,2019-09-15,160.2
1997-07-01,2019-09-15,2019-09-15,160.4
1997-08-01,2019-09-15,2019-09-15,160.8
1997-09-01,2019-09-15,2019-09-15,161.2
1997-10-01,2019-09-15,2019-09-15,161.5
1997-11-01,2019-09-15,2019-09-15,161.7
1997-12-01,2019-09-15,2019-09-15,161.8
1998-01-01,2019-09-15,2019-09-15,162.0
1998-02-01,2019-09-15,2019-09-15,162.0
1998-03-01,2019-09-15,2019-09-15,162.0
1998-04-01,2019-09-15,2019-09-15,162.2
1998-05-01,2019-09-15,2019-09-15,162.6
1998-06-01,2019-09-15,2019-09-15,162.8
1998-07-01,2019-09-15,2019-09-15,163.2
1998-08-01,2019-09-15,2019-09-15,163.4
1998-09-01,2019-09-15,2019-09-15,163.5
1998-10-01,2019-09-15,2019-09-15,163.9
1998-11-01,2019-09-15,2019-09-15,164.1
1998-12-01,2019-09-15,2019-09-15,164.4
1999-01-01,2019-09-15,2019-09-15,164.7
1999-02-01,2019-09-15,2019-09-15,164.7
1999-03-01,2019-09-15,2019-09-15,164.8
1999-04-01,2019-09-15,2019-09-15,165.9
1999-05-01,2019-09-15,2019-09-15,166.0
1999-06-01,2019-09-15,2019-09-15,166.0
1999-07-01,2019-09-15,2019-09-15,166.7
1999-08-01,2019-09-15,2019-09-15,167.1
1999-09-01,2019-09-15,2019-09-15,167.8
1999-10-01,2019-09-15,2019-09-15,168.1
1999-11-01,2019-09-15,2019-09-15,168.4
1999-12-01,2019-09-15,2019-09-15,168.8
2000-01-01,2019-09-15,2019-09-15,169.3
2000-02-01,2019-09-15,2019-09-15,170.0
2000-03-01,2019-09-15,2019-09-15,171.0
2000-04-01,2019-09-15,2019-09-15,170.9
2000-05-01,2019-09-15,2019-09-15,171.2
2000-06-01,2019-09-15,2019-09-15,172.2
2000-07-01,2019-09-15,2019-09-15,172.7
2000-08-01,2019-09-15,2019-09-15,172.7
2000-09-01,2019-09-15,2019-09-15,173.6
2000-10-01,2019-09-15,2019-09-15,173.9
2000-11-01,2019-09-15,2019-09-15,174.2
2000-12-01,2019-09-15,2019-09-15,174.6
2001-01-01,2019-09-15,2019-09-15,175.6
2001-02-01,2019-09-15,2019-09-15,176.0
2001-03-01,2019-09-15,2019-09-15,176.1
2001-04-01,2019-09-15,2019-09-15,176.4
2001-05-01,2019-09-15,2019-09-15,177.3
2001-06-01,2019-09-15,2019-09-15,177.7
2001-07-01,2019-09-15,2019-09-15,177.4
2001-08-01,2019-09-15,2019-09-15,177.4
2001-09-01,2019-09-15,2019-09-15,178.1
2001-10-01,2019-09-15,2019-09-15,177.6
2001-11-01,2019-09-15,2019-09-15,177.5
2001-12-01,2019-09-15,2019-09-15,177.4
2002-01-01,2019-09-15,2019-09-15,177.7
2002-02-01,2019-09-15,2019-09-15,178.0
2002-03-01,2019-09-15,2019-09-15,178.5
2002-04-01,2019-09-15,2019-09-15,179.3
2002-05-01,2019-09-15,2019-09-15,179.5
2002-06-01,2019-09-15,2019-09-15,179.6
2002-07-01,2019-09-15,2019-09-15,180.0
2002-08-01,2019-09-15,2019-09-15,180.5
2002-09-01,2019-09-15,2019-09-15,180.8
2002-10-01,2019-09-15,2019-09-15,181.2
2002-11-01,2019-09-15,2019-09-15,181.5
2002-12-01,2019-09-15,2019-09-15,181.8
2003-01-01,2019-09-15,2019-09-15,182.6
2003-02-01,2019-09-15,2019-09-15,183.6
2003-03-01,2019-09-15,2019-09-15,183.9
2003-04-01,2019-09-15,2019-09-15,183.2
2003-05-01,2019-09-15,2019-09-15,182.9
2003-06-01,2019-09-15,2019-09-15,183.1
2003-07-01,2019-09-15,2019-09-15,183.7
2003-08-01,2019-09-15,2019-09-15,184.5
2003-09-01,2019-09-15,2019-09-15,185.1
2003-10-01,2019-09-15,2019-09-15,184.9
2003-11-01,2019-09-15,2019-09-15,185.0
2003-12-01,2019-09-15,2019-09-15,185.5
2004-01-01,2019-09-15,2019-09-15,186.3
2004-02-01,2019-09-15,2019-09-15,186.7
2004-03-01,2019-09-15,2019-09-15,187.1
2004-04-01,2019-09-15,2019-09-15,187.4
2004-05-01,2019-09-15,2019-09-15,188.2
2004-06-01,2019-09-15,2019-09-15,188.9
2004-07-01,2019-09-15,2019-09-15,189.1
2004-08-01,2019-09-15,2019-09-15,189.2
2004-09-01,2019-09-15,2019-09-15,189.8
2004-10-01,2019-09-15,2019-09-15,190.8
2004-11-01,2019-09-15,2019-09-15,191.7
2004-12-01,2019-09-15,2019-09-15,191.7
2005-01-01,2019-09-15,2019-09-15,191.6
2005-02-01,2019-09-15,2019-09-15,192.4
2005-03-01,2019-09-15,2019-09-15,193.1
2005-04-01,2019-09-15,2019-09-15,193.7
2005-05-01,2019-09-15,2019-09-15,193.6
2005-06-01,2019-09-15,2019-09-15,193.7
2005-07-01,2019-09-15,2019-09-15,194.9
2005-08-01,2019-09-15,2019-09-15,196.1
2005-09-01,2019-09-15,2019-09-15,198.8
2005-10-01,2019-09-15,2019-09-15,199.1
2005-11-01,2019-09-15,2019-09-15,198.1
2005-12-01,2019-09-15,2019-09-15,198.1
2006-01-01,2019-09-15,2019-09-15,199.3
2006-02-01,2019-09-15,2019-09-15,199.4
2006-03-01,2019-09-15,2019-09-15,199.7
2006-04-01,2019-09-15,2019-09-15,200.7
2006-05-01,2019-09-15,2019-09-15,201.3
2006-06-01,2019-09-15,2019-09-15,201.8
2006-07-01,2019-09-15,2019-09-15,202.9
2006-08-01,2019-09-15,2019-09-15,203.8
2006-09-01,2019-09-15,2019-09-15,202.8
2006-10-01,2019-09-15,2019-09-15,201.9
2006-11-01,2019-09-15,2019-09-15,202.0
2006-12-01,2019-09-15,2019-09-15,203.1
2007-01-01,2019-09-15,2019-09-15,203.437
2007-02-01,2019-09-15,2019-09-15,204.226
2007-03-01,2019-09-15,2019-09-15,205.28799999999998
2007-04-01,2019-09-15,2019-09-15,205.90400000000002
2007-05-01,2019-09-15,2019-09-15,206.755
2007-06-01,2019-09-15,2019-09-15,207.234
2007-07-01,2019-09-15,2019-09-15,207.60299999999998
2007-08-01,2019-09-15,2019-09-15,207.667
2007-09-01,2019-09-15,2019-09-15,208.547
2007-10-01,2019-09-15,2019-09-15,209.19
2007-11-01,2019-09-15,2019-09-15,210.834
2007-12-01,2019-09-15,2019-09-15,211.445
2008-01-01,2019-09-15,2019-09-15,212.174
2008-02-01,2019-09-15,2019-09-15,212.687
2008-03-01,2019-09-15,2019-09-15,213.44799999999998
2008-04-01,2019-09-15,2019-09-15,213.942
2008-05-01,2019-09-15,2019-09-15,215.208
2008-06-01,2019-09-15,2019-09-15,217.463
2008-07-01,2019-09-15,2019-09-15,219.016
2008-08-01,2019-09-15,2019-09-15,218.69
2008-09-01,2019-09-15,2019-09-15,218.877
2008-10-01,2019-09-15,2019-09-15,216.995
2008-11-01,2019-09-15,2019-09-15,213.153
2008-12-01,2019-09-15,2019-09-15,211.398
2009-01-01,2019-09-15,2019-09-15,211.933
2009-02-01,2019-09-15,2019-09-15,212.705
2009-03-01,2019-09-15,2019-09-15,212.495
2009-04-01,2019-09-15,2019-09-15,212.709
2009-05-01,2019-09-15,2019-09-15,213.02200000000002
2009-06-01,2019-09-15,2019-09-15,214.79
2009-07-01,2019-09-15,2019-09-15,214.726
2009-08-01,2019-09-15,2019-09-15,215.445
2009-09-01,2019-09-15,2019-09-15,215.861
2009-10-01,2019-09-15,2019-09-15,216.50900000000001
2009-11-01,2019-09-15,2019-09-15,217.234
2009-12-01,2019-09-15,2019-09-15,217.347
2010-01-01,2019-09-15,2019-09-15,217.488
2010-02-01,2019-09-15,2019-09-15,217.28099999999998
2010-03-01,2019-09-15,2019-09-15,217.35299999999998
2010-04-01,2019-09-15,2019-09-15,217.403
2010-05-01,2019-09-15,2019-09-15,217.29
2010-06-01,2019-09-15,2019-09-15,217.199
2010-07-01,2019-09-15,2019-09-15,217.605
2010-08-01,2019-09-15,2019-09-15,217.923
2010-09-01,2019-09-15,2019-09-15,218.275
2010-10-01,2019-09-15,2019-09-15,219.035
2010-11-01,2019-09-15,2019-09-15,219.59
2010-12-01,2019-09-15,2019-09-15,220.472
2011-01-01,2019-09-15,2019-09-15,221.187
2011-02-01,2019-09-15,2019-09-15,221.898
2011-03-01,2019-09-15,2019-09-15,223.046
2011-04-01,2019-09-15,2019-09-15,224.093
2011-05-01,2019-09-15,2019-09-15,224.80599999999998
2011-06-01,2019-09-15,2019-09-15,224.80599999999998
2011-07-01,2019-09-15,2019-09-15,225.395
2011-08-01,2019-09-15,2019-09-15,226.106
2011-09-01,2019-09-15,2019-09-15,226.597
2011-10-01,2019-09-15,2019-09-15,226.75
2011-11-01,2019-09-15,2019-09-15,227.169
2011-12-01,2019-09-15,2019-09-15,227.22299999999998
2012-01-01,2019-09-15,2019-09-15,227.842
2012-02-01,2019-09-15,2019-09-15,228.329
2012-03-01,2019-09-15,2019-09-15,228.80700000000002
2012-04-01,2019-09-15,2019-09-15,229.187
2012-05-01,2019-09-15,2019-09-15,228.713
2012-06-01,2019-09-15,2019-09-15,228.524
2012-07-01,2019-09-15,2019-09-15,228.59
2012-08-01,2019-09-15,2019-09-15,229.918
2012-09-01,2019-09-15,2019-09-15,231.015
2012-10-01,2019-09-15,2019-09-15,231.638
2012-11-01,2019-09-15,2019-09-15,231.24900000000002
2012-12-01,2019-09-15,2019-09-15,231.22099999999998
2013-01-01,2019-09-15,2019-09-15,231.679
2013-02-01,2019-09-15,2019-09-15,232.937
2013-03-01,2019-09-15,2019-09-15,232.282
2013-04-01,2019-09-15,2019-09-15,231.797
2013-05-01,2019-09-15,2019-09-15,231.893
2013-06-01,2019-09-15,2019-09-15,232.445
2013-07-01,2019-09-15,2019-09-15,232.9
2013-08-01,2019-09-15,2019-09-15,233.456
2013-09-01,2019-09-15,2019-09-15,233.544
2013-10-01,2019-09-15,2019-09-15,233.669
2013-11-01,2019-09-15,2019-09-15,234.1
2013-12-01,2019-09-15,2019-09-15,234.71900000000002
2014-01-01,2019-09-15,2019-09-15,235.28799999999998
2014-02-01,2019-09-15,2019-09-15,235.547
2014-03-01,2019-09-15,2019-09-15,236.028
2014-04-01,2019-09-15,2019-09-15,236.468
2014-05-01,2019-09-15,2019-09-15,236.918
2014-06-01,2019-09-15,2019-09-15,237.231
2014-07-01,2019-09-15,2019-09-15,237.498
2014-08-01,2019-09-15,2019-09-15,237.46
2014-09-01,2019-09-15,2019-09-15,237.477
2014-10-01,2019-09-15,2019-09-15,237.43
2014-11-01,2019-09-15,2019-09-15,236.983
2014-12-01,2019-09-15,2019-09-15,236.252
2015-01-01,2019-09-15,2019-09-15,234.718
2015-02-01,2019-09-15,2019-09-15,235.236
2015-03-01,2019-09-15,2019-09-15,236.005
2015-04-01,2019-09-15,2019-09-15,236.15599999999998
2015-05-01,2019-09-15,2019-09-15,236.97400000000002
2015-06-01,2019-09-15,2019-09-15,237.68400000000003
2015-07-01,2019-09-15,2019-09-15,238.053
2015-08-01,2019-09-15,2019-09-15,238.028
2015-09-01,2019-09-15,2019-09-15,237.50599999999997
2015-10-01,2019-09-15,2019-09-15,237.78099999999998
2015-11-01,2019-09-15,2019-09-15,238.016
2015-12-01,2019-09-15,2019-09-15,237.817
2016-01-01,2019-09-15,2019-09-15,237.833
2016-02-01,2019-09-15,2019-09-15,237.46900000000002
2016-03-01,2019-09-15,2019-09-15,238.03799999999998
2016-04-01,2019-09-15,2019-09-15,238.827
2016-05-01,2019-09-15,2019-09-15,239.46400000000003
2016-06-01,2019-09-15,2019-09-15,240.167
2016-07-01,2019-09-15,2019-09-15,240.15
2016-08-01,2019-09-15,2019-09-15,240.602
2016-09-01,2019-09-15,2019-09-15,241.051
2016-10-01,2019-09-15,2019-09-15,241.69099999999997
2016-11-01,2019-09-15,2019-09-15,242.02900000000002
2016-12-01,2019-09-15,2019-09-15,242.77200000000002
2017-01-01,2019-09-15,2019-09-15,243.78
2017-02-01,2019-09-15,2019-09-15,243.96099999999998
2017-03-01,2019-09-15,2019-09-15,243.74900000000002
2017-04-01,2019-09-15,2019-09-15,244.051
2017-05-01,2019-09-15,2019-09-15,243.96200000000002
2017-06-01,2019-09-15,2019-09-15,244.18200000000002
2017-07-01,2019-09-15,2019-09-15,244.39
2017-08-01,2019-09-15,2019-09-15,245.297
2017-09-01,2019-09-15,2019-09-15,246.418
2017-10-01,2019-09-15,2019-09-15,246.58700000000002
2017-11-01,2019-09-15,2019-09-15,247.332
2017-12-01,2019-09-15,2019-09-15,247.90099999999998
2018-01-01,2019-09-15,2019-09-15,248.88400000000001
2018-02-01,2019-09-15,2019-09-15,249.36900000000003
2018-03-01,2019-09-15,2019-09-15,249.498
2018-04-01,2019-09-15,2019-09-15,249.956
2018-05-01,2019-09-15,2019-09-15,250.646
2018-06-01,2019-09-15,2019-09-15,251.13400000000001
2018-07-01,2019-09-15,2019-09-15,251.597
2018-08-01,2019-09-15,2019-09-15,251.87900000000002
2018-09-01,2019-09-15,2019-09-15,252.01
2018-10-01,2019-09-15,2019-09-15,252.794
2018-11-01,2019-09-15,2019-09-15,252.76
2018-12-01,2019-09-15,2019-09-15,252.72299999999998
2019-01-01,2019-09-15,2019-09-15,252.673
2019-02-01,2019-09-15,2019-09-15,253.113
2019-03-01,2019-09-15,2019-09-15,254.148
2019-04-01,2019-09-15,2019-09-15,254.958
2019-05-01,2019-09-15,2019-09-15,255.155
2019-06-01,2019-09-15,2019-09-15,255.305
2019-07-01,2019-09-15,2019-09-15,256.161
2019-08-01,2019-09-15,2019-09-15,256.3
