top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 2)",28,157,10,13,13,31,50.57,0.36,2.55,128.95,-0.37
"(30, 20, 2)",4,200,10,17,13,31,49.27,0.35,2.6,128.1,-0.26
"(30, 20, 2)",10,200,25,17,13,31,50.06,0.36,2.55,127.65,-0.33
"(30, 20, 2)",10,200,22,17,13,31,50.06,0.36,2.55,127.65,-0.33
"(30, 20, 2)",10,200,28,17,13,31,50.06,0.36,2.55,127.65,-0.33
"(30, 20, 2)",10,200,19,17,13,31,50.06,0.36,2.55,127.65,-0.33
"(30, 20, 2)",28,157,10,33,13,31,50.39,0.36,2.53,127.49,-0.37
"(30, 20, 2)",28,253,10,17,13,31,49.28,0.35,2.55,125.66,-0.36
"(30, 20, 2)",28,241,10,17,13,31,49.2,0.35,2.54,124.97,-0.36
"(30, 20, 2)",28,200,10,17,29,31,49.2,0.35,2.53,124.48,-0.36
"(30, 20, 2)",10,200,10,17,29,31,47.41,0.35,2.59,122.79,-0.28
"(30, 20, 2)",57,200,10,17,13,31,48.51,0.35,2.51,121.76,-0.4
"(30, 20, 2)",28,200,10,26,13,31,48.46,0.35,2.51,121.63,-0.37
"(30, 20, 2)",28,157,10,17,28,31,47.85,0.35,2.52,120.58,-0.38
"(30, 20, 2)",28,200,10,36,13,31,48.07,0.35,2.5,120.18,-0.36
"(30, 20, 2)",19,145,10,17,13,31,47.24,0.35,2.54,119.99,-0.38
"(30, 20, 2)",28,200,7,17,13,31,47.76,0.35,2.5,119.4,-0.33
"(30, 20, 2)",10,200,10,17,37,31,46.2,0.35,2.58,119.2,-0.28
"(30, 20, 2)",28,145,10,17,16,31,46.75,0.35,2.54,118.74,-0.37
"(30, 20, 2)",10,541,10,17,13,31,47.04,0.35,2.52,118.54,-0.39
"(30, 20, 2)",28,157,10,17,22,31,46.92,0.35,2.51,117.77,-0.36
"(30, 20, 2)",7,145,10,17,13,31,45.59,0.35,2.57,117.17,-0.34
"(30, 20, 2)",28,157,10,37,13,31,47.23,0.35,2.48,117.13,-0.36
"(30, 20, 2)",10,200,10,26,13,31,45.62,0.35,2.55,116.33,-0.26
"(30, 20, 2)",10,121,10,17,13,31,44.85,0.34,2.59,116.16,-0.33
"(30, 20, 2)",28,271,10,17,13,31,46.24,0.35,2.51,116.06,-0.36
"(30, 20, 2)",10,200,10,17,21,31,45.61,0.35,2.54,115.85,-0.26
"(30, 20, 2)",28,200,10,17,21,31,46.86,0.35,2.47,115.74,-0.36
"(30, 20, 2)",28,261,10,17,13,31,45.92,0.35,2.51,115.26,-0.36
"(30, 20, 2)",10,200,10,17,25,31,44.65,0.34,2.56,114.3,-0.26
"(30, 20, 2)",28,200,10,17,33,31,45.59,0.35,2.49,113.52,-0.36
"(30, 20, 2)",10,200,10,17,33,31,43.93,0.34,2.56,112.46,-0.28
"(30, 20, 2)",28,157,7,17,13,31,45.44,0.35,2.47,112.24,-0.33
"(30, 20, 2)",28,417,10,17,13,31,44.7,0.34,2.48,110.86,-0.41
"(30, 20, 2)",28,200,10,17,25,31,44.69,0.34,2.48,110.83,-0.39
"(30, 20, 2)",28,157,10,17,25,31,44.61,0.34,2.48,110.63,-0.39
"(30, 20, 2)",28,313,10,17,13,31,43.75,0.34,2.49,108.94,-0.36
"(30, 20, 2)",28,325,10,17,13,31,43.66,0.34,2.49,108.71,-0.36
"(30, 20, 2)",28,200,10,16,13,31,44.04,0.34,2.44,107.46,-0.36
"(30, 20, 2)",28,145,10,9,13,31,44.62,0.34,2.4,107.09,-0.41
"(30, 20, 2)",1,145,10,17,13,31,39.78,0.33,2.59,103.03,-0.31
"(30, 20, 2)",1,157,10,17,13,31,40.77,0.33,2.51,102.33,-0.34
"(30, 20, 2)",10,481,10,17,13,31,41.27,0.34,2.46,101.52,-0.42
"(30, 20, 2)",28,157,10,17,13,29,40.72,0.33,2.45,99.76,-0.46
"(30, 20, 2)",10,200,4,17,13,31,38.81,0.33,2.52,97.8,-0.31
"(30, 20, 2)",10,200,10,16,13,31,39.7,0.33,2.45,97.27,-0.28
"(30, 20, 2)",1,200,10,17,13,31,37.68,0.33,2.47,93.07,-0.32
"(30, 20, 2)",28,73,10,17,13,31,37.73,0.33,2.44,92.06,-0.39
"(30, 20, 2)",28,145,10,17,13,43,38.34,0.33,2.4,92.02,-0.33
"(30, 20, 2)",28,289,10,17,13,31,37.77,0.33,2.41,91.03,-0.36
"(30, 20, 2)",10,200,7,17,13,31,36.76,0.32,2.41,88.59,-0.31
"(30, 20, 2)",28,145,10,17,10,31,36.56,0.32,2.4,87.74,-0.43
"(30, 20, 2)",28,157,10,17,16,31,36.01,0.32,2.37,85.34,-0.37
"(30, 20, 2)",28,365,10,17,13,31,36.12,0.32,2.35,84.88,-0.4
"(30, 20, 2)",28,200,10,11,13,31,35.71,0.32,2.37,84.63,-0.41
"(30, 20, 2)",10,200,10,11,13,31,33.19,0.31,2.4,79.66,-0.3
"(30, 20, 2)",28,145,10,17,13,22,35.39,0.32,2.24,79.27,-0.38
"(30, 20, 2)",28,53,10,17,13,31,31.5,0.31,2.44,76.86,-0.46
"(30, 20, 2)",28,200,10,17,13,33,32.69,0.31,2.32,75.84,-0.33
"(30, 20, 2)",10,301,10,17,13,31,31.62,0.31,2.29,72.41,-0.36
"(30, 20, 2)",28,157,10,9,13,31,31.64,0.31,2.19,69.29,-0.44
"(30, 20, 2)",10,361,10,17,13,31,30.34,0.3,2.26,68.57,-0.42
"(30, 20, 2)",28,200,10,17,17,31,29.69,0.3,2.26,67.1,-0.41
"(30, 20, 2)",28,157,10,17,13,43,29.78,0.3,2.24,66.71,-0.33
"(30, 20, 2)",28,145,10,17,13,50,28.69,0.3,2.27,65.13,-0.34
"(30, 20, 2)",28,61,10,17,13,31,27.58,0.3,2.36,65.09,-0.36
"(30, 20, 2)",10,200,10,17,17,31,27.44,0.3,2.29,62.84,-0.31
"(30, 20, 2)",28,157,10,17,10,31,27.89,0.3,2.23,62.19,-0.45
"(30, 20, 2)",10,421,10,17,13,31,27.78,0.3,2.23,61.95,-0.41
"(30, 20, 2)",28,157,10,17,13,22,28.25,0.3,2.1,59.32,-0.41
"(30, 20, 2)",28,200,10,17,9,31,27.08,0.29,2.17,58.76,-0.43
"(30, 20, 2)",10,200,10,17,9,31,25.17,0.29,2.18,54.87,-0.3
"(30, 20, 2)",28,145,10,17,1,31,22.98,0.28,2.29,52.62,-0.32
"(30, 20, 2)",28,145,10,5,13,31,23.53,0.28,2.22,52.24,-0.36
"(30, 20, 2)",28,145,10,17,13,15,23.63,0.28,2.16,51.04,-0.33
"(30, 20, 2)",28,145,10,17,4,31,21.77,0.27,2.25,48.98,-0.33
"(30, 20, 2)",28,200,10,17,13,25,22.55,0.28,2.06,46.45,-0.39
"(30, 20, 2)",28,157,10,17,13,50,21.99,0.27,2.1,46.18,-0.34
"(30, 20, 2)",28,200,10,17,13,41,21.53,0.27,2.05,44.14,-0.39
"(30, 20, 2)",10,200,10,17,13,41,21.0,0.27,2.09,43.89,-0.29
"(30, 20, 2)",28,145,10,1,13,31,19.17,0.26,2.21,42.37,-0.31
"(30, 20, 2)",28,145,10,17,7,31,19.21,0.26,2.05,39.38,-0.39
"(30, 20, 2)",28,200,10,17,13,17,19.31,0.26,2.03,39.2,-0.34
"(30, 20, 2)",28,157,10,17,1,31,18.17,0.26,2.13,38.7,-0.33
"(30, 20, 2)",28,37,10,17,13,31,17.48,0.25,2.15,37.58,-0.42
"(30, 20, 2)",28,200,10,17,13,49,18.48,0.26,2.02,37.33,-0.37
"(30, 20, 2)",28,157,10,17,4,31,17.18,0.25,2.09,35.91,-0.33
"(30, 20, 2)",28,157,10,5,13,31,17.01,0.25,2.02,34.36,-0.38
"(30, 20, 2)",28,200,10,17,1,31,16.53,0.25,2.07,34.22,-0.34
"(30, 20, 2)",28,157,10,17,7,31,15.85,0.24,1.93,30.59,-0.42
"(30, 20, 2)",28,145,10,17,13,57,15.83,0.24,1.93,30.55,-0.47
"(30, 20, 2)",28,157,10,17,13,15,15.68,0.24,1.92,30.11,-0.35
"(30, 20, 2)",10,200,10,17,1,31,14.28,0.23,2.02,28.85,-0.32
"(30, 20, 2)",10,200,10,1,13,31,14.3,0.23,2.01,28.74,-0.28
"(30, 20, 2)",28,157,10,1,13,31,14.07,0.23,1.99,28.0,-0.33
"(30, 20, 2)",28,200,10,6,13,31,13.41,0.23,1.86,24.94,-0.4
"(30, 20, 2)",28,200,10,1,13,31,12.69,0.22,1.93,24.49,-0.31
"(30, 20, 2)",28,145,1,17,13,31,11.48,0.22,2.1,24.11,-0.34
"(30, 20, 2)",28,200,1,17,13,31,11.26,0.21,2.07,23.31,-0.34
"(30, 20, 2)",10,200,10,6,13,31,12.4,0.22,1.86,23.06,-0.32
"(30, 20, 2)",28,157,10,17,13,57,12.37,0.22,1.78,22.02,-0.49
"(30, 20, 2)",10,1,10,17,13,31,11.09,0.21,1.94,21.51,-0.41
"(30, 20, 2)",28,200,10,17,5,31,11.6,0.22,1.8,20.88,-0.39
"(30, 20, 2)",10,200,10,17,5,31,11.24,0.21,1.82,20.46,-0.28
"(30, 20, 2)",10,200,10,17,13,91,11.3,0.21,1.79,20.23,-0.44
"(30, 20, 2)",10,200,10,17,13,81,11.29,0.21,1.74,19.64,-0.46
"(30, 20, 2)",28,31,10,17,13,31,10.27,0.21,1.89,19.41,-0.33
"(30, 20, 2)",28,157,1,17,13,31,9.57,0.2,1.96,18.76,-0.34
"(30, 20, 2)",10,200,1,17,13,31,9.1,0.2,2.0,18.2,-0.24
"(30, 20, 2)",10,200,10,17,13,21,9.64,0.2,1.62,15.62,-0.45
"(30, 20, 2)",28,200,10,17,13,57,9.47,0.2,1.64,15.53,-0.46
"(30, 20, 2)",28,157,10,17,13,64,8.99,0.19,1.63,14.65,-0.5
"(30, 20, 2)",28,1,10,17,13,31,7.95,0.18,1.82,14.47,-0.31
"(30, 20, 2)",10,200,10,17,13,51,8.42,0.19,1.66,13.98,-0.41
"(30, 20, 2)",10,200,10,17,13,11,7.8,0.18,1.64,12.79,-0.31
"(30, 20, 2)",28,145,10,17,13,1,7.35,0.18,1.71,12.57,-0.32
"(30, 20, 2)",28,157,10,17,13,1,7.35,0.18,1.69,12.42,-0.34
"(30, 20, 2)",10,200,10,17,13,1,6.45,0.17,1.64,10.58,-0.33
"(30, 20, 2)",10,200,10,17,13,71,6.56,0.17,1.48,9.71,-0.35
"(30, 20, 2)",10,200,10,17,13,61,5.69,0.16,1.42,8.08,-0.42
"(30, 20, 2)",28,200,10,17,13,73,5.0,0.15,1.34,6.7,-0.37
"(30, 20, 2)",28,200,10,17,13,65,5.01,0.15,1.33,6.66,-0.46
"(30, 20, 2)",28,145,10,17,13,8,4.62,0.14,1.38,6.38,-0.31
"(30, 20, 2)",28,200,10,17,13,1,4.15,0.14,1.35,5.6,-0.46
"(30, 20, 2)",28,157,10,17,13,8,3.63,0.13,1.25,4.54,-0.37
"(30, 20, 2)",28,200,10,17,13,9,1.79,0.08,0.94,1.68,-0.47
