rebal_int,top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
7,"(25, 20, 10)",9,139,15,34,16,8,6.66,0.34,11.14,74.19,-0.08
4,"(25, 20, 10)",9,139,15,34,16,8,5.44,0.29,10.06,54.73,-0.1
1,"(25, 20, 10)",9,139,15,34,16,8,5.61,0.28,5.43,30.46,-0.24
