top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(25, 20, 5)",9,139,80,43,41,4,9.19,0.2,1.97,18.1,-0.33
"(25, 20, 5)",9,139,80,169,40,4,9.0,0.19,2.01,18.09,-0.29
"(25, 20, 5)",9,139,80,60,57,4,9.2,0.2,1.96,18.03,-0.28
"(25, 20, 5)",9,139,80,71,41,4,9.11,0.2,1.97,17.95,-0.3
"(25, 20, 5)",9,139,80,106,40,4,9.02,0.19,1.98,17.86,-0.3
"(25, 20, 5)",9,139,80,43,40,4,9.02,0.19,1.97,17.77,-0.27
"(25, 20, 5)",9,139,80,85,40,2,8.52,0.19,2.08,17.72,-0.44
"(25, 20, 5)",9,139,80,53,41,4,8.88,0.19,1.94,17.23,-0.29
"(25, 20, 5)",9,139,80,141,40,4,8.65,0.19,1.99,17.21,-0.26
"(25, 20, 5)",9,139,80,127,40,4,8.52,0.19,1.98,16.87,-0.27
"(25, 20, 5)",9,139,80,94,41,4,8.63,0.19,1.95,16.83,-0.29
"(25, 20, 5)",9,139,80,64,40,4,8.76,0.19,1.92,16.82,-0.34
"(25, 20, 5)",9,139,80,58,41,4,8.58,0.19,1.94,16.65,-0.29
"(25, 20, 5)",9,139,80,136,41,4,8.31,0.19,1.96,16.29,-0.28
"(25, 20, 5)",9,139,80,85,41,3,8.15,0.19,1.99,16.22,-0.34
"(25, 20, 5)",9,139,80,41,40,4,8.22,0.19,1.91,15.7,-0.3
"(25, 20, 5)",9,139,80,57,41,4,8.25,0.19,1.9,15.68,-0.29
"(25, 20, 5)",9,139,80,85,40,3,7.96,0.18,1.97,15.68,-0.37
"(25, 20, 5)",9,139,80,60,15,4,8.16,0.19,1.91,15.59,-0.28
"(25, 20, 5)",9,139,80,169,41,4,7.99,0.18,1.93,15.42,-0.3
"(25, 20, 5)",9,139,80,60,29,4,8.1,0.19,1.89,15.31,-0.31
"(25, 20, 5)",9,139,80,85,40,9,8.12,0.19,1.86,15.1,-0.29
"(25, 20, 5)",9,139,80,85,41,1,7.6,0.18,1.97,14.97,-0.41
"(25, 20, 5)",9,139,80,148,40,4,7.75,0.18,1.89,14.65,-0.29
"(25, 20, 5)",9,139,80,85,40,1,7.36,0.18,1.93,14.2,-0.35
"(25, 20, 5)",9,139,80,190,40,4,6.43,0.17,1.82,11.7,-0.27
"(25, 20, 5)",9,139,80,183,41,4,6.2,0.16,1.79,11.1,-0.26
"(25, 20, 5)",9,139,80,85,40,5,6.22,0.17,1.76,10.95,-0.31
"(25, 20, 5)",9,139,80,60,40,11,5.83,0.16,1.65,9.62,-0.31
"(25, 20, 5)",9,139,80,181,40,4,5.62,0.16,1.71,9.61,-0.28
"(25, 20, 5)",9,139,80,201,40,4,5.53,0.16,1.73,9.57,-0.29
"(25, 20, 5)",9,139,80,85,41,5,5.65,0.16,1.68,9.49,-0.3
"(25, 20, 5)",9,139,80,60,40,9,5.55,0.16,1.61,8.94,-0.31
"(25, 20, 5)",9,139,80,60,40,3,5.22,0.15,1.64,8.56,-0.33
"(25, 20, 5)",9,139,80,60,40,1,4.72,0.14,1.61,7.6,-0.29
"(25, 20, 5)",9,139,80,60,40,5,3.26,0.12,1.33,4.34,-0.29
"(25, 20, 5)",9,139,80,60,40,7,3.19,0.12,1.31,4.18,-0.35
"(25, 20, 5)",9,139,80,221,40,4,2.46,0.1,1.22,3.0,-0.33
