rebalance_interval,top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
6,"(25, 20, 5)",9,139,80,64,44,40,10.24,0.36,5.93,60.72,-0.33
