top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",10,146,41,16,11,10,65.81,0.39,6.28,413.29,-0.24
"(30, 20, 5)",12,146,41,16,11,9,63.84,0.38,6.1,389.42,-0.27
"(30, 20, 5)",10,146,41,16,14,9,64.35,0.38,6.03,388.03,-0.3
"(30, 20, 5)",11,146,41,16,11,9,63.64,0.38,6.09,387.57,-0.27
"(30, 20, 5)",10,146,43,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,148,41,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,47,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,49,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,51,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,53,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,45,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,55,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,39,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,37,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,35,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,33,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,31,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,29,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,27,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,146,41,16,11,9,62.6,0.38,6.07,379.98,-0.27
"(30, 20, 5)",10,142,41,16,11,9,62.27,0.38,6.06,377.36,-0.27
"(30, 20, 5)",9,146,41,16,11,9,62.27,0.38,6.06,377.36,-0.27
"(30, 20, 5)",10,136,41,16,11,9,60.8,0.38,6.03,366.62,-0.27
"(30, 20, 5)",12,146,41,16,9,9,59.29,0.38,5.97,353.96,-0.3
"(30, 20, 5)",11,146,41,16,9,9,59.11,0.38,5.96,352.3,-0.3
"(30, 20, 5)",8,146,41,16,11,9,58.5,0.37,5.99,350.42,-0.27
"(30, 20, 5)",10,166,41,16,11,9,58.22,0.37,5.98,348.16,-0.27
"(30, 20, 5)",10,172,41,16,11,9,58.22,0.37,5.98,348.16,-0.27
"(30, 20, 5)",10,178,41,16,11,9,58.22,0.37,5.98,348.16,-0.27
"(30, 20, 5)",10,154,41,16,11,9,58.05,0.37,5.98,347.14,-0.27
"(30, 20, 5)",10,160,41,16,11,9,58.05,0.37,5.98,347.14,-0.27
"(30, 20, 5)",10,146,32,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,23,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,26,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,29,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,38,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,50,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,56,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,53,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,47,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,59,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,35,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,62,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,44,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,41,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",10,146,20,16,9,9,58.14,0.37,5.94,345.35,-0.3
"(30, 20, 5)",7,146,41,16,11,9,57.69,0.37,5.97,344.41,-0.27
"(30, 20, 5)",9,146,41,16,9,9,57.83,0.37,5.93,342.93,-0.3
"(30, 20, 5)",10,141,41,16,9,9,57.83,0.37,5.93,342.93,-0.3
"(30, 20, 5)",10,184,41,16,11,9,57.43,0.37,5.96,342.28,-0.27
"(30, 20, 5)",10,146,41,16,10,9,57.24,0.37,5.92,338.86,-0.3
"(30, 20, 5)",10,146,41,19,9,3,51.01,0.36,6.54,333.61,-0.25
"(30, 20, 5)",10,146,41,19,14,9,56.52,0.37,5.87,331.77,-0.3
"(30, 20, 5)",10,146,41,17,11,9,56.04,0.37,5.9,330.64,-0.28
"(30, 20, 5)",13,146,41,16,11,9,55.63,0.37,5.93,329.89,-0.27
"(30, 20, 5)",11,146,41,19,9,9,55.69,0.37,5.87,326.9,-0.3
"(30, 20, 5)",10,146,41,18,11,9,55.62,0.37,5.85,325.38,-0.3
"(30, 20, 5)",10,146,41,19,11,9,55.52,0.37,5.86,325.35,-0.3
"(30, 20, 5)",10,146,26,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,11,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,46,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,36,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,71,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,31,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,16,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,21,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,66,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,61,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,56,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,51,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,41,19,9,9,54.78,0.37,5.85,320.46,-0.3
"(30, 20, 5)",10,146,41,16,13,9,55.42,0.37,5.78,320.33,-0.3
"(30, 20, 5)",10,146,41,15,11,9,54.33,0.37,5.87,318.92,-0.28
"(30, 20, 5)",8,146,41,16,9,9,54.33,0.37,5.86,318.37,-0.3
"(30, 20, 5)",9,146,41,19,9,9,54.48,0.37,5.84,318.16,-0.3
"(30, 20, 5)",10,181,41,16,9,9,54.07,0.37,5.86,316.85,-0.3
"(30, 20, 5)",10,171,41,16,9,9,54.07,0.37,5.86,316.85,-0.3
"(30, 20, 5)",10,161,41,16,9,9,53.91,0.37,5.85,315.37,-0.3
"(30, 20, 5)",10,151,41,16,9,9,53.91,0.37,5.85,315.37,-0.3
"(30, 20, 5)",10,190,41,16,11,9,53.56,0.37,5.87,314.4,-0.27
"(30, 20, 5)",10,196,41,16,11,9,53.56,0.37,5.87,314.4,-0.27
"(30, 20, 5)",7,146,41,16,9,9,53.58,0.37,5.84,312.91,-0.3
"(30, 20, 5)",6,146,41,16,9,9,53.58,0.37,5.84,312.91,-0.3
"(30, 20, 5)",10,146,41,19,15,9,54.09,0.37,5.78,312.64,-0.29
"(30, 20, 5)",10,146,41,19,13,9,53.67,0.37,5.74,308.07,-0.3
"(30, 20, 5)",10,146,41,18,9,9,52.95,0.36,5.79,306.58,-0.3
"(30, 20, 5)",10,146,41,9,9,9,53.6,0.37,5.71,306.06,-0.3
"(30, 20, 5)",10,146,41,15,9,9,51.99,0.36,5.79,301.02,-0.3
"(30, 20, 5)",13,146,41,16,9,9,51.66,0.36,5.8,299.63,-0.3
