top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",10,140,80,16,11,1,63.24,0.38,7.21,455.96,-0.16
"(30, 20, 5)",10,140,80,16,9,3,61.72,0.38,7.01,432.66,-0.24
"(30, 20, 5)",10,140,80,16,11,2,57.94,0.37,6.94,402.1,-0.23
"(30, 20, 5)",10,140,80,16,10,3,56.95,0.37,7.02,399.79,-0.16
"(30, 20, 5)",10,140,80,16,14,3,56.81,0.37,6.72,381.76,-0.24
"(30, 20, 5)",10,140,80,13,11,3,52.85,0.36,6.52,344.58,-0.27
"(30, 20, 5)",10,140,80,12,11,3,51.29,0.36,6.71,344.16,-0.27
"(30, 20, 5)",10,140,80,16,12,3,52.22,0.36,6.57,343.09,-0.27
"(30, 20, 5)",10,140,80,10,11,3,50.33,0.36,6.79,341.74,-0.25
"(30, 20, 5)",10,140,80,11,11,3,49.85,0.36,6.69,333.5,-0.27
"(30, 20, 5)",10,140,80,16,8,3,49.07,0.36,6.62,324.84,-0.24
"(30, 20, 5)",7,140,80,16,11,3,45.9,0.35,6.48,297.43,-0.24
"(30, 20, 5)",11,140,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",10,145,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",10,138,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",10,140,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",9,140,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",10,143,80,16,11,3,45.37,0.35,6.46,293.09,-0.24
"(30, 20, 5)",10,140,80,23,11,3,44.18,0.35,6.53,288.5,-0.27
"(30, 20, 5)",8,140,80,16,11,3,44.36,0.35,6.42,284.79,-0.26
"(30, 20, 5)",10,140,80,16,7,3,43.4,0.34,6.41,278.19,-0.25
"(30, 20, 5)",10,140,80,14,11,3,44.03,0.34,6.31,277.83,-0.27
"(30, 20, 5)",10,134,80,16,11,3,43.23,0.34,6.39,276.24,-0.24
"(30, 20, 5)",10,140,80,9,11,3,42.21,0.34,6.54,276.05,-0.27
"(30, 20, 5)",12,140,80,16,11,3,43.16,0.34,6.39,275.79,-0.24
"(30, 20, 5)",10,140,80,16,16,3,43.29,0.34,6.32,273.59,-0.24
"(30, 20, 5)",10,140,80,16,6,3,42.38,0.34,6.44,272.93,-0.24
"(30, 20, 5)",10,140,80,29,11,3,40.05,0.34,6.67,267.13,-0.27
"(30, 20, 5)",10,140,80,33,11,3,41.09,0.34,6.5,267.09,-0.26
"(30, 20, 5)",10,140,80,16,13,3,41.97,0.34,6.36,266.93,-0.24
"(30, 20, 5)",10,140,80,5,11,3,41.52,0.34,6.42,266.56,-0.27
"(30, 20, 5)",10,140,80,15,11,3,42.36,0.34,6.29,266.44,-0.27
"(30, 20, 5)",10,140,80,16,1,3,40.03,0.34,6.65,266.2,-0.23
"(30, 20, 5)",10,140,80,19,11,3,42.02,0.34,6.32,265.57,-0.27
"(30, 20, 5)",10,140,80,36,11,3,39.81,0.33,6.6,262.75,-0.26
"(30, 20, 5)",10,140,80,17,11,3,41.1,0.34,6.29,258.52,-0.27
"(30, 20, 5)",10,140,80,16,15,3,41.45,0.34,6.23,258.23,-0.24
"(30, 20, 5)",10,140,80,20,11,3,41.22,0.34,6.22,256.39,-0.27
"(30, 20, 5)",10,140,80,16,17,3,40.87,0.34,6.27,256.25,-0.24
"(30, 20, 5)",10,140,80,43,11,3,35.99,0.32,6.81,245.09,-0.27
"(30, 20, 5)",10,140,80,16,18,3,39.0,0.33,6.23,242.97,-0.24
"(30, 20, 5)",10,180,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",10,166,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",10,169,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",10,178,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",10,181,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",10,179,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",10,170,80,16,11,3,38.99,0.33,6.21,242.13,-0.3
"(30, 20, 5)",10,140,80,26,11,3,37.98,0.33,6.37,241.93,-0.27
"(30, 20, 5)",5,140,80,16,11,3,38.56,0.33,6.23,240.23,-0.24
"(30, 20, 5)",10,140,80,25,11,3,38.44,0.33,6.22,239.1,-0.27
"(30, 20, 5)",10,140,80,16,4,3,38.3,0.33,6.22,238.23,-0.24
"(30, 20, 5)",10,140,80,22,11,3,37.83,0.33,6.27,237.19,-0.27
"(30, 20, 5)",6,140,80,16,11,3,38.14,0.33,6.21,236.85,-0.26
"(30, 20, 5)",10,155,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",10,152,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",10,161,80,16,11,3,38.32,0.33,6.18,236.82,-0.3
"(30, 20, 5)",10,116,80,16,11,3,36.48,0.33,6.44,234.93,-0.24
"(30, 20, 5)",10,140,80,8,11,3,37.41,0.33,6.27,234.56,-0.27
"(30, 20, 5)",10,140,80,21,11,3,38.01,0.33,6.17,234.52,-0.27
"(30, 20, 5)",10,188,80,16,11,3,37.28,0.33,6.13,228.53,-0.3
"(30, 20, 5)",1,140,80,16,11,3,37.23,0.33,6.13,228.22,-0.28
"(30, 20, 5)",10,140,80,16,22,3,36.86,0.33,6.18,227.79,-0.24
"(30, 20, 5)",10,140,80,16,5,3,36.6,0.33,6.19,226.55,-0.24
"(30, 20, 5)",10,140,80,16,26,3,36.45,0.33,6.1,222.34,-0.24
"(30, 20, 5)",10,140,80,16,20,3,35.97,0.32,6.18,222.29,-0.24
"(30, 20, 5)",10,140,80,16,11,7,37.19,0.33,5.85,217.56,-0.32
"(30, 20, 5)",10,201,80,16,11,3,35.67,0.32,6.06,216.16,-0.3
"(30, 20, 5)",10,197,80,16,11,3,35.67,0.32,6.06,216.16,-0.3
"(30, 20, 5)",10,194,80,16,11,3,35.67,0.32,6.06,216.16,-0.3
"(30, 20, 5)",10,208,80,16,11,3,35.67,0.32,6.06,216.16,-0.3
"(30, 20, 5)",10,140,80,1,11,3,32.4,0.31,6.66,215.78,-0.2
"(30, 20, 5)",10,140,80,16,19,3,35.8,0.32,6.0,214.8,-0.24
"(30, 20, 5)",10,125,80,16,11,3,33.96,0.32,6.3,213.95,-0.24
"(30, 20, 5)",10,124,80,16,11,3,33.96,0.32,6.3,213.95,-0.24
"(30, 20, 5)",10,113,80,16,11,3,33.92,0.32,6.29,213.36,-0.3
"(30, 20, 5)",10,140,80,18,11,3,34.86,0.32,6.06,211.25,-0.27
"(30, 20, 5)",10,140,80,16,11,6,34.03,0.32,6.17,209.97,-0.3
"(30, 20, 5)",10,132,80,16,11,3,33.38,0.32,6.26,208.96,-0.24
"(30, 20, 5)",4,140,80,16,11,3,34.31,0.32,6.03,206.89,-0.29
"(30, 20, 5)",10,247,80,16,11,3,34.48,0.32,6.0,206.88,-0.3
"(30, 20, 5)",2,140,80,16,11,3,34.35,0.32,6.01,206.44,-0.28
"(30, 20, 5)",10,222,80,16,11,3,34.18,0.32,5.99,204.74,-0.3
"(30, 20, 5)",10,224,80,16,11,3,34.18,0.32,5.99,204.74,-0.3
"(30, 20, 5)",10,225,80,16,11,3,34.18,0.32,5.99,204.74,-0.3
"(30, 20, 5)",10,217,80,16,11,3,34.18,0.32,5.99,204.74,-0.3
"(30, 20, 5)",10,253,80,16,11,3,33.51,0.32,5.96,199.72,-0.3
"(30, 20, 5)",10,140,80,16,21,3,33.36,0.32,5.98,199.49,-0.24
"(30, 20, 5)",10,110,80,16,11,3,31.98,0.31,6.2,198.28,-0.3
"(30, 20, 5)",10,109,80,16,11,3,31.98,0.31,6.2,198.28,-0.3
"(30, 20, 5)",10,107,80,16,11,3,31.43,0.31,6.16,193.61,-0.3
"(30, 20, 5)",10,140,80,2,11,3,30.51,0.31,6.04,184.28,-0.24
"(30, 20, 5)",13,140,80,16,11,3,30.03,0.31,6.1,183.18,-0.26
"(30, 20, 5)",10,140,80,16,2,3,29.29,0.3,5.97,174.86,-0.25
"(30, 20, 5)",10,281,80,16,11,3,29.94,0.31,5.8,173.65,-0.3
"(30, 20, 5)",10,337,80,16,11,3,29.78,0.31,5.78,172.13,-0.3
"(30, 20, 5)",14,140,80,16,11,3,27.9,0.3,5.95,166.0,-0.3
"(30, 20, 5)",16,140,80,16,11,3,27.9,0.3,5.95,166.0,-0.3
"(30, 20, 5)",15,140,80,16,11,3,27.9,0.3,5.95,166.0,-0.3
"(30, 20, 5)",10,98,80,16,11,3,27.26,0.3,6.0,163.56,-0.3
"(30, 20, 5)",10,289,80,16,11,3,28.25,0.3,5.7,161.02,-0.3
"(30, 20, 5)",17,140,80,16,11,3,27.05,0.3,5.9,159.6,-0.3
"(30, 20, 5)",19,140,80,16,11,3,26.9,0.3,5.89,158.44,-0.3
"(30, 20, 5)",10,140,80,7,11,3,26.35,0.29,5.74,151.25,-0.27
"(30, 20, 5)",21,140,80,16,11,3,25.72,0.29,5.82,149.69,-0.3
"(30, 20, 5)",18,140,80,16,11,3,25.5,0.29,5.81,148.16,-0.3
"(30, 20, 5)",10,96,80,16,11,3,25.18,0.29,5.88,148.06,-0.3
"(30, 20, 5)",10,140,80,16,11,4,25.85,0.29,5.6,144.76,-0.27
"(30, 20, 5)",22,140,80,16,11,3,24.88,0.29,5.76,143.31,-0.3
"(30, 20, 5)",25,140,80,16,11,3,24.88,0.29,5.76,143.31,-0.3
"(30, 20, 5)",10,37,80,16,11,3,23.63,0.28,5.93,140.13,-0.31
"(30, 20, 5)",10,40,80,16,11,3,22.72,0.28,5.86,133.14,-0.31
