top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",9,139,80,16,6,3,43.24,0.34,6.47,279.76,-0.24
"(30, 20, 5)",10,139,80,16,6,3,42.38,0.34,6.44,272.93,-0.24
"(30, 20, 5)",11,139,80,16,6,3,42.38,0.34,6.44,272.93,-0.24
"(30, 20, 5)",20,139,80,16,9,3,37.69,0.33,6.5,244.98,-0.29
"(30, 20, 5)",5,139,80,16,6,3,38.21,0.33,6.29,240.34,-0.24
"(30, 20, 5)",20,139,80,10,6,3,36.85,0.33,6.43,236.95,-0.28
"(30, 20, 5)",20,139,80,16,10,3,34.33,0.32,6.48,222.46,-0.22
"(30, 20, 5)",6,139,80,16,6,3,35.44,0.32,6.18,219.02,-0.24
"(30, 20, 5)",20,139,80,4,6,3,34.97,0.32,6.23,217.86,-0.27
"(30, 20, 5)",1,139,80,16,6,3,35.17,0.32,6.14,215.94,-0.24
"(30, 20, 5)",20,36,80,16,6,3,33.52,0.32,6.34,212.52,-0.27
"(30, 20, 5)",20,139,80,16,12,3,32.64,0.31,6.1,199.1,-0.3
"(30, 20, 5)",20,139,80,9,6,3,31.8,0.31,6.18,196.52,-0.3
"(30, 20, 5)",20,139,80,5,6,3,32.09,0.31,6.05,194.14,-0.3
"(30, 20, 5)",20,139,80,16,6,2,30.93,0.31,6.25,193.31,-0.26
"(30, 20, 5)",12,139,80,16,6,3,30.72,0.31,6.22,191.08,-0.24
"(30, 20, 5)",20,241,80,16,6,3,32.13,0.31,5.92,190.21,-0.24
"(30, 20, 5)",20,139,80,8,6,3,30.96,0.31,6.1,188.86,-0.3
"(30, 20, 5)",20,37,80,16,6,3,30.3,0.31,6.18,187.25,-0.27
"(30, 20, 5)",20,139,80,31,6,3,29.41,0.3,6.32,185.87,-0.33
"(30, 20, 5)",20,246,80,16,6,3,30.4,0.31,5.84,177.54,-0.24
"(30, 20, 5)",20,139,80,16,8,3,28.93,0.3,6.05,175.03,-0.29
"(30, 20, 5)",20,139,80,12,6,3,29.94,0.31,5.81,173.95,-0.31
"(30, 20, 5)",13,139,80,16,6,3,28.15,0.3,6.08,171.15,-0.24
"(30, 20, 5)",20,145,80,16,6,3,28.01,0.3,6.08,170.3,-0.24
"(30, 20, 5)",20,139,80,16,6,7,28.95,0.3,5.76,166.75,-0.34
"(30, 20, 5)",20,139,80,19,6,3,27.91,0.3,5.89,164.39,-0.29
"(30, 20, 5)",20,125,80,16,6,3,27.03,0.3,6.04,163.26,-0.29
"(30, 20, 5)",20,121,80,16,6,3,26.91,0.3,6.03,162.27,-0.29
"(30, 20, 5)",20,122,80,16,6,3,26.91,0.3,6.03,162.27,-0.29
"(30, 20, 5)",20,139,80,16,7,3,26.9,0.3,5.92,159.25,-0.29
"(30, 20, 5)",20,139,80,16,11,3,26.9,0.3,5.89,158.44,-0.3
"(30, 20, 5)",20,139,80,16,6,1,25.82,0.29,6.07,156.73,-0.2
"(30, 20, 5)",20,169,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,187,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,155,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,161,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,167,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,173,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,179,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,158,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,176,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,172,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,185,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",20,157,80,16,6,3,26.32,0.29,5.95,156.6,-0.24
"(30, 20, 5)",14,139,80,16,6,3,26.18,0.29,5.93,155.25,-0.29
"(30, 20, 5)",15,139,80,16,6,3,26.18,0.29,5.93,155.25,-0.29
"(30, 20, 5)",16,139,80,16,6,3,26.18,0.29,5.93,155.25,-0.29
"(30, 20, 5)",17,139,80,16,6,3,26.18,0.29,5.93,155.25,-0.29
"(30, 20, 5)",20,143,80,16,6,3,26.05,0.29,5.93,154.48,-0.29
"(30, 20, 5)",20,141,80,16,6,3,26.05,0.29,5.93,154.48,-0.29
"(30, 20, 5)",20,142,80,16,6,3,26.05,0.29,5.93,154.48,-0.29
"(30, 20, 5)",20,139,80,7,6,3,26.07,0.29,5.84,152.25,-0.31
"(30, 20, 5)",20,127,80,16,6,3,25.05,0.29,5.92,148.3,-0.29
"(30, 20, 5)",20,265,80,16,6,3,26.11,0.29,5.64,147.26,-0.24
"(30, 20, 5)",20,149,80,16,6,3,25.0,0.29,5.87,146.75,-0.24
"(30, 20, 5)",20,139,80,33,6,3,24.56,0.29,5.97,146.62,-0.34
"(30, 20, 5)",20,139,80,13,6,3,25.84,0.29,5.66,146.25,-0.32
"(30, 20, 5)",20,139,80,16,13,3,25.16,0.29,5.81,146.18,-0.3
"(30, 20, 5)",26,139,80,16,6,3,24.63,0.29,5.87,144.58,-0.24
"(30, 20, 5)",20,139,80,23,6,3,24.71,0.29,5.84,144.31,-0.3
"(30, 20, 5)",19,139,80,16,6,3,24.55,0.29,5.83,143.13,-0.29
"(30, 20, 5)",20,140,80,16,6,3,24.55,0.29,5.83,143.13,-0.29
"(30, 20, 5)",20,139,80,16,6,3,24.55,0.29,5.83,143.13,-0.29
"(30, 20, 5)",20,137,80,16,6,3,24.55,0.29,5.83,143.13,-0.29
"(30, 20, 5)",20,139,80,37,6,3,23.87,0.28,5.99,142.98,-0.33
"(30, 20, 5)",20,119,80,16,6,3,23.56,0.28,5.88,138.53,-0.29
"(30, 20, 5)",20,113,80,16,6,3,23.56,0.28,5.88,138.53,-0.29
"(30, 20, 5)",20,112,80,16,6,3,23.56,0.28,5.88,138.53,-0.29
"(30, 20, 5)",18,139,80,16,6,3,23.92,0.28,5.79,138.5,-0.29
"(30, 20, 5)",20,281,80,16,6,3,24.79,0.29,5.56,137.83,-0.24
"(30, 20, 5)",20,139,80,21,6,3,24.46,0.29,5.63,137.71,-0.3
"(30, 20, 5)",20,139,80,15,6,3,24.28,0.29,5.64,136.94,-0.31
"(30, 20, 5)",20,193,80,16,6,3,23.63,0.28,5.76,136.11,-0.24
"(30, 20, 5)",20,194,80,16,6,3,23.63,0.28,5.76,136.11,-0.24
"(30, 20, 5)",20,202,80,16,6,3,23.63,0.28,5.76,136.11,-0.24
"(30, 20, 5)",20,203,80,16,6,3,23.63,0.28,5.76,136.11,-0.24
"(30, 20, 5)",21,139,80,16,6,3,23.48,0.28,5.76,135.24,-0.29
"(30, 20, 5)",20,217,80,16,6,3,23.35,0.28,5.74,134.03,-0.24
"(30, 20, 5)",20,211,80,16,6,3,23.35,0.28,5.74,134.03,-0.24
"(30, 20, 5)",20,139,80,18,6,3,23.68,0.28,5.65,133.79,-0.29
"(30, 20, 5)",20,139,80,16,1,3,22.2,0.28,5.97,132.53,-0.28
"(30, 20, 5)",25,139,80,16,6,3,22.9,0.28,5.73,131.22,-0.29
"(30, 20, 5)",30,139,80,16,6,3,22.78,0.28,5.76,131.21,-0.24
"(30, 20, 5)",28,139,80,16,6,3,22.78,0.28,5.76,131.21,-0.24
"(30, 20, 5)",29,139,80,16,6,3,22.78,0.28,5.76,131.21,-0.24
"(30, 20, 5)",27,139,80,16,6,3,22.78,0.28,5.76,131.21,-0.24
"(30, 20, 5)",20,139,80,27,6,3,22.84,0.28,5.73,130.87,-0.31
"(30, 20, 5)",20,131,80,16,6,3,22.82,0.28,5.73,130.76,-0.29
"(30, 20, 5)",20,139,80,22,6,3,23.13,0.28,5.65,130.68,-0.31
"(30, 20, 5)",20,139,80,17,6,3,22.85,0.28,5.68,129.79,-0.31
"(30, 20, 5)",20,107,80,16,6,3,22.43,0.28,5.78,129.65,-0.29
"(30, 20, 5)",20,101,80,16,6,3,22.43,0.28,5.78,129.65,-0.29
"(30, 20, 5)",20,104,80,16,6,3,22.43,0.28,5.78,129.65,-0.29
"(30, 20, 5)",20,106,80,16,6,3,22.43,0.28,5.78,129.65,-0.29
"(30, 20, 5)",20,139,80,16,3,3,22.76,0.28,5.65,128.59,-0.29
"(30, 20, 5)",20,316,80,16,6,3,23.46,0.28,5.48,128.56,-0.24
"(30, 20, 5)",20,139,80,16,4,3,22.64,0.28,5.65,127.92,-0.3
"(30, 20, 5)",20,139,80,16,5,3,22.33,0.28,5.68,126.83,-0.29
"(30, 20, 5)",23,139,80,16,6,3,22.2,0.28,5.67,125.87,-0.29
"(30, 20, 5)",24,139,80,16,6,3,22.2,0.28,5.67,125.87,-0.29
"(30, 20, 5)",22,139,80,16,6,3,22.2,0.28,5.67,125.87,-0.29
"(30, 20, 5)",20,139,80,24,6,3,22.14,0.28,5.61,124.21,-0.31
"(30, 20, 5)",20,139,80,16,6,6,21.54,0.27,5.68,122.35,-0.32
"(30, 20, 5)",20,139,80,20,6,3,21.79,0.28,5.56,121.15,-0.29
"(30, 20, 5)",20,232,80,16,6,3,21.34,0.27,5.56,118.65,-0.24
"(30, 20, 5)",20,139,80,14,6,3,21.31,0.27,5.49,116.99,-0.31
"(30, 20, 5)",20,139,80,29,6,3,20.07,0.27,5.82,116.81,-0.31
"(30, 20, 5)",31,139,80,16,6,3,20.79,0.27,5.57,115.8,-0.24
"(30, 20, 5)",20,86,80,16,6,3,20.48,0.27,5.65,115.71,-0.29
"(30, 20, 5)",20,49,80,16,6,3,20.84,0.27,5.53,115.25,-0.27
"(30, 20, 5)",20,139,80,25,6,3,20.83,0.27,5.52,114.98,-0.31
"(30, 20, 5)",20,97,80,16,6,3,20.35,0.27,5.64,114.77,-0.29
"(30, 20, 5)",20,95,80,16,6,3,20.35,0.27,5.64,114.77,-0.29
"(30, 20, 5)",20,52,80,16,6,3,20.63,0.27,5.51,113.67,-0.27
"(30, 20, 5)",36,139,80,16,6,3,20.45,0.27,5.54,113.29,-0.24
"(30, 20, 5)",37,139,80,16,6,3,20.45,0.27,5.54,113.29,-0.24
"(30, 20, 5)",20,89,80,16,6,3,20.06,0.27,5.62,112.74,-0.29
"(30, 20, 5)",33,139,80,16,6,3,20.3,0.27,5.53,112.26,-0.24
"(30, 20, 5)",46,139,80,16,6,3,20.28,0.27,5.51,111.74,-0.24
"(30, 20, 5)",20,139,80,11,6,3,20.08,0.27,5.45,109.44,-0.31
"(30, 20, 5)",20,139,80,1,6,3,18.82,0.26,5.7,107.27,-0.28
"(30, 20, 5)",20,139,80,28,6,3,19.51,0.27,5.47,106.72,-0.31
"(30, 20, 5)",20,139,80,16,6,5,19.22,0.26,5.5,105.71,-0.27
"(30, 20, 5)",20,82,80,16,6,3,18.65,0.26,5.46,101.83,-0.29
"(30, 20, 5)",20,25,80,16,6,3,17.42,0.25,5.38,93.72,-0.34
"(30, 20, 5)",20,139,80,16,2,3,17.17,0.25,5.4,92.72,-0.3
"(30, 20, 5)",41,139,80,16,6,3,16.04,0.25,5.27,84.53,-0.24
"(30, 20, 5)",20,73,80,16,6,3,15.69,0.24,5.2,81.59,-0.29
"(30, 20, 5)",20,139,80,16,6,4,14.59,0.24,5.15,75.14,-0.3
"(30, 20, 5)",20,71,80,16,6,3,14.51,0.24,5.09,73.86,-0.29
"(30, 20, 5)",20,77,80,16,6,3,14.49,0.24,5.08,73.61,-0.29
"(30, 20, 5)",20,68,80,16,6,3,12.74,0.23,4.9,62.43,-0.29
"(30, 20, 5)",20,67,80,16,6,3,11.73,0.22,4.78,56.07,-0.29
