top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(25, 20, 9)",1,139,80,16,8,8,24.36,0.29,5.91,143.97,-0.24
"(25, 20, 9)",1,139,80,16,9,8,24.18,0.29,5.9,142.66,-0.24
"(25, 20, 9)",1,139,80,16,10,8,24.1,0.29,5.91,142.43,-0.23
"(25, 20, 9)",1,139,80,16,11,8,23.97,0.28,5.92,141.9,-0.24
"(25, 20, 9)",1,139,80,16,9,4,21.03,0.27,6.32,132.91,-0.19
"(25, 20, 9)",1,139,80,16,14,8,22.28,0.28,5.89,131.23,-0.23
"(25, 20, 9)",1,139,80,16,15,8,22.16,0.28,5.91,130.97,-0.22
"(25, 20, 9)",1,139,80,15,9,8,22.11,0.28,5.89,130.23,-0.24
"(25, 20, 9)",1,139,80,15,8,8,22.05,0.28,5.88,129.65,-0.24
"(25, 20, 9)",1,139,80,16,12,8,22.13,0.28,5.8,128.35,-0.24
"(25, 20, 9)",1,139,80,16,13,8,21.92,0.28,5.78,126.7,-0.23
"(25, 20, 9)",1,139,80,11,8,8,21.31,0.27,5.8,123.6,-0.26
"(25, 20, 9)",1,139,80,11,9,8,21.06,0.27,5.78,121.73,-0.26
"(25, 20, 9)",1,139,80,16,16,8,20.93,0.27,5.76,120.56,-0.23
"(25, 20, 9)",1,139,80,17,9,8,20.35,0.27,5.62,114.37,-0.24
"(25, 20, 9)",1,139,80,17,8,8,19.98,0.27,5.6,111.89,-0.24
"(25, 20, 9)",1,139,80,16,9,3,18.14,0.26,6.11,110.84,-0.18
"(25, 20, 9)",1,139,80,19,8,8,19.65,0.27,5.6,110.04,-0.24
"(25, 20, 9)",1,139,80,16,10,3,17.79,0.26,6.17,109.76,-0.18
"(25, 20, 9)",1,139,80,13,8,8,19.3,0.26,5.6,108.08,-0.26
"(25, 20, 9)",1,139,80,17,10,8,19.17,0.26,5.59,107.16,-0.23
"(25, 20, 9)",1,139,80,16,9,2,18.25,0.26,5.86,106.94,-0.19
"(25, 20, 9)",1,139,80,23,9,8,18.97,0.26,5.6,106.23,-0.26
"(25, 20, 9)",1,139,80,13,9,8,18.88,0.26,5.56,104.97,-0.26
"(25, 20, 9)",1,139,80,19,9,8,18.87,0.26,5.53,104.35,-0.24
"(25, 20, 9)",1,139,80,13,10,8,18.54,0.26,5.58,103.45,-0.25
"(25, 20, 9)",1,139,80,23,8,8,18.51,0.26,5.56,102.92,-0.26
"(25, 20, 9)",1,139,80,16,9,9,18.47,0.26,5.51,101.77,-0.22
"(25, 20, 9)",1,139,80,16,8,4,17.05,0.25,5.94,101.28,-0.19
"(25, 20, 9)",1,139,80,19,10,8,18.28,0.26,5.52,100.91,-0.23
"(25, 20, 9)",1,139,80,9,8,8,18.3,0.26,5.49,100.47,-0.25
"(25, 20, 9)",1,139,80,16,10,9,18.21,0.26,5.5,100.16,-0.22
"(25, 20, 9)",1,139,80,21,9,8,18.15,0.26,5.46,99.1,-0.24
"(25, 20, 9)",1,139,80,10,10,8,17.85,0.26,5.53,98.71,-0.22
"(25, 20, 9)",1,139,80,21,8,8,17.96,0.26,5.45,97.88,-0.24
"(25, 20, 9)",1,139,80,16,9,5,16.32,0.25,5.91,96.45,-0.24
"(25, 20, 9)",1,139,80,16,10,5,15.92,0.25,5.9,93.93,-0.23
"(25, 20, 9)",1,139,80,21,10,8,17.23,0.25,5.4,93.04,-0.23
"(25, 20, 9)",1,139,80,9,9,8,16.84,0.25,5.34,89.93,-0.25
"(25, 20, 9)",1,139,80,16,9,6,15.64,0.24,5.7,89.15,-0.21
"(25, 20, 9)",1,139,80,16,8,1,14.42,0.24,6.06,87.39,-0.14
"(25, 20, 9)",1,139,80,16,8,6,14.68,0.24,5.62,82.5,-0.21
"(25, 20, 9)",1,139,80,16,10,1,13.71,0.23,5.97,81.85,-0.16
"(25, 20, 9)",1,139,80,16,10,7,15.37,0.24,5.3,81.46,-0.21
"(25, 20, 9)",1,139,80,16,8,5,14.34,0.24,5.65,81.02,-0.24
"(25, 20, 9)",1,139,80,34,10,8,15.15,0.24,5.29,80.14,-0.27
"(25, 20, 9)",1,139,80,22,10,8,15.02,0.24,5.3,79.61,-0.25
"(25, 20, 9)",1,139,80,25,9,8,15.07,0.24,5.21,78.51,-0.26
"(25, 20, 9)",1,139,80,25,8,8,15.06,0.24,5.21,78.46,-0.26
"(25, 20, 9)",1,139,80,37,10,8,14.74,0.24,5.23,77.09,-0.28
"(25, 20, 9)",1,139,80,25,10,8,14.61,0.24,5.19,75.83,-0.25
"(25, 20, 9)",1,139,80,37,8,8,14.49,0.24,5.21,75.49,-0.28
"(25, 20, 9)",1,139,80,16,9,7,14.49,0.24,5.2,75.35,-0.22
"(25, 20, 9)",1,139,80,41,10,8,13.82,0.23,5.21,72.0,-0.27
"(25, 20, 9)",1,139,80,28,10,8,13.99,0.23,5.09,71.21,-0.26
"(25, 20, 9)",1,139,80,33,10,8,13.48,0.23,5.11,68.88,-0.27
"(25, 20, 9)",1,139,80,27,9,8,13.35,0.23,5.03,67.15,-0.27
"(25, 20, 9)",1,139,80,16,8,7,12.91,0.23,4.94,63.78,-0.22
"(25, 20, 9)",1,139,80,43,8,8,11.96,0.22,5.01,59.92,-0.28
"(25, 20, 9)",1,139,80,31,8,8,12.1,0.22,4.91,59.41,-0.28
"(25, 20, 9)",1,139,80,31,10,8,11.82,0.22,4.87,57.56,-0.27
"(25, 20, 9)",1,139,80,29,10,8,11.12,0.21,4.71,52.38,-0.27
"(25, 20, 9)",1,139,80,29,9,8,10.8,0.21,4.67,50.44,-0.28
"(25, 20, 9)",1,139,80,55,8,8,8.78,0.19,5.14,45.13,-0.26
"(25, 20, 9)",1,139,80,49,8,8,8.11,0.19,4.56,36.98,-0.28
