top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 2)",9,139,80,12,12,1,87.79,0.42,5.39,473.19,-0.31
"(30, 20, 3)",9,139,80,12,12,1,64.27,0.38,5.93,381.12,-0.23
"(30, 16, 5)",9,139,80,12,12,1,39.9,0.33,6.44,256.96,-0.19
"(30, 17, 5)",9,139,80,12,12,1,39.4,0.33,6.36,250.58,-0.19
"(30, 20, 4)",9,139,80,12,12,1,38.57,0.33,5.93,228.72,-0.17
"(30, 20, 5)",9,139,80,12,12,2,36.78,0.33,5.89,216.63,-0.27
"(30, 18, 5)",9,139,80,12,12,1,32.76,0.32,6.01,196.89,-0.21
"(30, 15, 5)",9,139,80,12,12,1,31.28,0.31,6.06,189.56,-0.19
"(30, 19, 5)",9,139,80,12,12,1,30.99,0.31,5.94,184.08,-0.2
"(30, 21, 5)",9,139,80,12,12,1,27.74,0.3,5.87,162.83,-0.2
"(57, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(39, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(21, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(78, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(51, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(41, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(56, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(100, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(43, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(53, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(49, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(67, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(50, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(71, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(64, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(45, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(42, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(61, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(20, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(37, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(23, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(38, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(22, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(46, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(48, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(30, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(66, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(25, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(24, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(35, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(29, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(26, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(27, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(34, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(28, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(31, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(32, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(33, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(40, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(36, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(89, 20, 5)",9,139,80,12,12,1,27.31,0.3,5.8,158.4,-0.2
"(30, 13, 5)",9,139,80,12,12,1,26.51,0.29,5.71,151.37,-0.19
"(30, 22, 5)",9,139,80,12,12,1,26.24,0.29,5.74,150.62,-0.19
"(30, 14, 5)",9,139,80,12,12,1,26.9,0.3,5.59,150.37,-0.19
"(30, 20, 5)",9,139,80,12,12,3,27.71,0.3,5.42,150.19,-0.27
"(30, 20, 5)",9,139,80,12,11,1,24.98,0.29,5.78,144.38,-0.21
"(30, 12, 5)",9,139,80,12,12,1,25.27,0.29,5.59,141.26,-0.2
"(30, 20, 6)",9,139,80,12,12,1,23.64,0.28,5.96,140.89,-0.19
"(30, 20, 5)",9,139,80,12,10,1,24.03,0.28,5.78,138.89,-0.18
"(30, 20, 5)",9,139,80,13,12,1,24.56,0.29,5.61,137.78,-0.2
"(30, 24, 5)",9,139,80,12,12,1,23.71,0.28,5.64,133.72,-0.19
"(30, 20, 5)",9,139,80,19,12,1,23.73,0.28,5.62,133.36,-0.22
"(30, 25, 5)",9,139,80,12,12,1,23.41,0.28,5.68,132.97,-0.18
"(30, 20, 5)",9,139,80,15,12,1,23.49,0.28,5.65,132.72,-0.18
"(30, 11, 5)",9,139,80,12,12,1,24.32,0.29,5.42,131.81,-0.21
"(30, 10, 5)",9,139,80,12,12,1,24.61,0.29,5.32,130.93,-0.22
"(30, 26, 5)",9,139,80,12,12,1,22.71,0.28,5.61,127.4,-0.18
"(30, 20, 5)",9,139,80,22,12,1,23.16,0.28,5.49,127.15,-0.23
"(30, 20, 5)",9,139,80,23,12,1,22.81,0.28,5.55,126.6,-0.22
"(30, 20, 7)",9,139,80,12,12,1,20.35,0.27,6.19,125.97,-0.18
"(30, 20, 5)",9,139,80,11,12,1,22.3,0.28,5.55,123.76,-0.2
"(30, 20, 5)",9,139,80,18,12,1,22.31,0.28,5.54,123.6,-0.24
"(30, 20, 5)",9,139,80,6,12,1,22.68,0.28,5.44,123.38,-0.23
"(30, 20, 5)",9,139,80,14,12,1,22.24,0.28,5.54,123.21,-0.2
"(30, 20, 5)",9,139,80,16,12,1,22.15,0.28,5.55,122.93,-0.18
"(30, 20, 5)",9,139,80,9,12,1,22.04,0.28,5.55,122.32,-0.17
"(30, 20, 5)",9,139,80,26,12,1,21.36,0.27,5.7,121.75,-0.22
"(30, 23, 5)",9,139,80,12,12,1,22.05,0.28,5.52,121.72,-0.2
"(30, 9, 5)",9,139,80,12,12,1,22.26,0.28,5.36,119.31,-0.22
"(30, 20, 5)",9,139,80,10,12,1,21.1,0.27,5.53,116.68,-0.2
"(30, 20, 5)",9,139,80,21,12,1,21.31,0.27,5.43,115.71,-0.22
"(30, 20, 5)",9,139,80,12,6,1,21.37,0.27,5.35,114.33,-0.23
"(30, 20, 5)",9,139,80,17,12,1,21.25,0.27,5.37,114.11,-0.25
"(30, 20, 5)",9,139,80,12,13,1,21.11,0.27,5.37,113.36,-0.17
"(30, 20, 5)",9,139,80,20,12,1,20.69,0.27,5.47,113.17,-0.25
"(30, 20, 5)",9,139,80,12,25,1,19.77,0.27,5.61,110.91,-0.18
"(30, 20, 5)",9,139,80,28,12,1,19.54,0.27,5.49,107.27,-0.17
"(30, 28, 5)",9,139,80,12,12,1,19.02,0.26,5.38,102.33,-0.22
"(30, 20, 5)",9,139,80,12,23,1,18.67,0.26,5.44,101.56,-0.2
"(30, 20, 5)",9,139,80,12,2,1,18.53,0.26,5.43,100.62,-0.24
"(30, 20, 5)",9,139,80,12,22,1,18.56,0.26,5.35,99.3,-0.23
"(30, 20, 5)",9,139,80,12,26,1,18.17,0.26,5.46,99.21,-0.22
"(30, 20, 5)",9,139,80,12,20,1,18.02,0.26,5.34,96.23,-0.24
"(30, 27, 5)",9,139,80,12,12,1,18.1,0.26,5.3,95.93,-0.21
"(30, 20, 5)",9,139,80,25,12,1,18.0,0.26,5.24,94.32,-0.22
"(30, 20, 5)",9,139,80,3,12,1,17.16,0.25,5.46,93.69,-0.16
"(30, 20, 5)",9,139,80,8,12,1,17.95,0.26,5.19,93.16,-0.23
