top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(25, 20, 5)",1,139,80,15,2,1,35.87,0.32,6.43,230.64,-0.19
"(25, 20, 5)",1,139,80,15,1,1,32.5,0.31,6.11,198.58,-0.19
"(25, 20, 5)",1,139,80,15,3,1,30.51,0.31,6.18,188.55,-0.18
"(25, 20, 5)",1,139,80,16,2,1,28.55,0.3,6.07,173.3,-0.17
"(25, 20, 5)",1,139,80,15,4,1,28.29,0.3,6.08,172.0,-0.19
"(25, 20, 5)",1,139,80,19,15,1,28.38,0.3,5.94,168.58,-0.18
"(25, 20, 5)",1,139,80,12,2,1,26.77,0.3,5.95,159.28,-0.25
"(25, 20, 5)",1,139,80,15,7,1,25.96,0.29,5.89,152.9,-0.22
"(25, 20, 5)",1,139,80,15,15,1,25.65,0.29,5.7,146.2,-0.21
"(25, 20, 5)",1,139,80,23,2,1,24.57,0.29,5.94,145.95,-0.19
"(25, 20, 5)",1,139,80,10,2,1,23.91,0.28,5.99,143.22,-0.18
"(25, 20, 5)",1,139,80,21,2,1,25.08,0.29,5.63,141.2,-0.22
"(25, 20, 5)",1,139,80,21,1,1,24.85,0.29,5.54,137.67,-0.28
"(25, 20, 5)",1,139,80,17,2,1,23.6,0.28,5.8,136.88,-0.22
"(25, 20, 5)",1,139,80,37,15,1,23.04,0.28,5.92,136.4,-0.19
"(25, 20, 5)",1,139,80,25,15,1,23.38,0.28,5.71,133.5,-0.21
"(25, 20, 5)",1,139,80,17,1,1,22.43,0.28,5.53,124.04,-0.25
"(25, 20, 5)",1,139,80,15,13,1,20.99,0.27,5.54,116.28,-0.23
"(25, 20, 5)",1,139,80,31,15,1,20.68,0.27,5.62,116.22,-0.19
"(25, 20, 5)",1,139,80,19,2,1,21.45,0.27,5.4,115.83,-0.22
"(25, 20, 5)",1,139,80,18,2,1,20.88,0.27,5.45,113.8,-0.2
"(25, 20, 5)",1,139,80,25,1,1,20.58,0.27,5.45,112.16,-0.24
"(25, 20, 5)",1,139,80,14,2,1,19.95,0.27,5.59,111.52,-0.21
"(25, 20, 5)",1,139,80,24,2,1,20.16,0.27,5.51,111.08,-0.2
"(25, 20, 5)",1,139,80,9,2,1,19.2,0.26,5.73,110.02,-0.22
"(25, 20, 5)",1,139,80,9,1,1,19.83,0.27,5.53,109.66,-0.23
"(25, 20, 5)",1,139,80,11,2,1,19.64,0.27,5.54,108.81,-0.23
"(25, 20, 5)",1,139,80,15,2,2,19.74,0.27,5.51,108.77,-0.25
"(25, 20, 5)",1,139,80,22,2,1,19.96,0.27,5.44,108.58,-0.23
"(25, 20, 5)",1,139,80,15,15,2,19.62,0.27,5.5,107.91,-0.26
"(25, 20, 5)",1,139,80,43,15,1,18.76,0.26,5.67,106.37,-0.23
"(25, 20, 5)",1,139,80,33,1,1,18.87,0.26,5.45,102.84,-0.2
"(25, 20, 5)",1,139,80,1,1,1,18.28,0.26,5.45,99.63,-0.29
"(25, 20, 5)",1,139,80,13,2,1,18.38,0.26,5.41,99.44,-0.21
"(25, 20, 5)",1,139,80,13,1,1,18.45,0.26,5.38,99.26,-0.19
"(25, 20, 5)",1,139,80,28,2,1,17.88,0.26,5.54,99.06,-0.21
"(25, 20, 5)",1,139,80,20,2,1,18.6,0.26,5.27,98.02,-0.21
"(25, 20, 5)",1,139,80,31,2,1,17.09,0.25,5.46,93.31,-0.22
"(25, 20, 5)",1,139,80,27,2,1,17.04,0.25,5.34,90.99,-0.19
"(25, 20, 5)",1,139,80,29,1,1,16.48,0.25,5.41,89.16,-0.21
"(25, 20, 5)",1,139,80,4,2,1,16.92,0.25,5.26,89.0,-0.23
"(25, 20, 5)",1,139,80,15,15,3,18.02,0.26,4.91,88.48,-0.28
"(25, 20, 5)",1,139,80,25,2,1,16.5,0.25,5.27,86.96,-0.24
"(25, 20, 5)",1,139,80,3,2,1,15.97,0.25,5.35,85.44,-0.19
"(25, 20, 5)",1,139,80,8,2,1,14.8,0.24,5.1,75.48,-0.24
"(25, 20, 5)",1,139,80,37,1,1,14.54,0.24,5.12,74.44,-0.24
"(25, 20, 5)",1,139,80,41,1,1,13.97,0.23,4.97,69.43,-0.25
"(25, 20, 5)",1,139,80,6,2,1,12.74,0.23,4.89,62.3,-0.27
"(25, 20, 5)",1,139,80,5,1,1,11.69,0.22,4.77,55.76,-0.28
"(25, 20, 5)",1,139,80,7,2,1,11.81,0.22,4.69,55.39,-0.26
"(25, 20, 5)",1,139,80,5,2,1,10.89,0.21,4.67,50.86,-0.28
"(25, 20, 5)",1,139,80,49,15,1,8.91,0.2,4.6,40.99,-0.3
