top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 3)",9,139,80,20,20,1,31.06,0.31,5.01,155.61,-0.27
"(16, 20, 5)",9,139,80,20,20,1,22.32,0.28,5.66,126.33,-0.22
"(30, 20, 5)",9,139,80,20,21,1,21.2,0.27,5.62,119.14,-0.2
"(19, 20, 5)",9,139,80,20,20,1,20.42,0.27,5.52,112.72,-0.2
"(30, 19, 5)",9,139,80,20,20,1,20.42,0.27,5.52,112.72,-0.2
"(30, 20, 5)",9,139,80,25,20,1,18.84,0.26,5.48,103.24,-0.2
"(30, 20, 5)",9,139,80,20,11,1,18.84,0.26,5.45,102.68,-0.2
"(10, 20, 5)",9,139,80,20,20,1,18.97,0.26,5.16,97.89,-0.24
"(30, 13, 5)",9,139,80,20,20,1,18.14,0.26,5.14,93.24,-0.27
"(30, 20, 4)",9,139,80,20,20,1,18.95,0.26,4.86,92.1,-0.25
"(30, 20, 5)",9,139,80,20,13,1,16.41,0.25,5.41,88.78,-0.18
"(30, 20, 5)",9,139,80,20,25,1,16.44,0.25,5.28,86.8,-0.23
"(30, 20, 5)",9,139,80,20,7,1,15.64,0.24,5.3,82.89,-0.2
"(31, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(91, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(76, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(61, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(37, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(64, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(46, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(30, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(73, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(28, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(55, 20, 5)",9,139,80,20,20,1,16.0,0.25,5.05,80.8,-0.2
"(30, 20, 5)",9,139,80,11,20,1,15.36,0.24,5.2,79.87,-0.2
"(30, 21, 5)",9,139,80,20,20,1,15.89,0.25,4.98,79.13,-0.24
"(30, 20, 5)",9,139,80,21,20,1,15.31,0.24,5.02,76.86,-0.2
"(30, 11, 5)",9,139,80,20,20,1,14.95,0.24,4.88,72.96,-0.26
"(30, 20, 5)",9,139,80,19,20,1,14.77,0.24,4.92,72.67,-0.2
"(30, 20, 5)",9,139,80,20,41,1,14.13,0.24,5.03,71.07,-0.27
"(30, 20, 5)",9,139,80,20,19,1,13.74,0.23,4.9,67.33,-0.24
"(30, 20, 5)",9,139,80,13,20,1,12.64,0.23,5.04,63.71,-0.17
"(30, 20, 5)",9,139,80,20,31,1,12.88,0.23,4.82,62.08,-0.2
"(30, 20, 5)",9,139,80,20,43,1,12.63,0.23,4.86,61.38,-0.28
"(30, 20, 5)",9,139,80,20,20,2,12.68,0.23,4.8,60.86,-0.27
"(30, 20, 5)",9,139,80,20,20,3,12.93,0.23,4.55,58.83,-0.29
"(30, 51, 5)",9,139,80,20,20,1,12.39,0.22,4.64,57.49,-0.28
"(30, 61, 5)",9,139,80,20,20,1,12.39,0.22,4.64,57.49,-0.28
"(30, 49, 5)",9,139,80,20,20,1,12.39,0.22,4.64,57.49,-0.28
"(30, 43, 5)",9,139,80,20,20,1,12.39,0.22,4.64,57.49,-0.28
"(30, 37, 5)",9,139,80,20,20,1,12.39,0.22,4.64,57.49,-0.28
"(30, 31, 5)",9,139,80,20,20,1,12.39,0.22,4.64,57.49,-0.28
"(30, 20, 5)",9,139,80,20,1,1,12.39,0.22,4.64,57.49,-0.28
"(30, 41, 5)",9,139,80,20,20,1,12.39,0.22,4.64,57.49,-0.28
"(30, 20, 5)",9,139,80,31,20,1,11.77,0.22,4.85,57.08,-0.2
"(30, 25, 5)",9,139,80,20,20,1,12.31,0.22,4.55,56.01,-0.28
"(30, 20, 5)",9,139,80,1,20,1,11.62,0.22,4.75,55.19,-0.2
"(30, 20, 5)",9,139,80,37,20,1,11.61,0.22,4.69,54.45,-0.25
"(30, 20, 5)",9,139,80,20,20,19,12.65,0.23,4.01,50.73,-0.37
"(30, 20, 5)",9,139,80,7,20,1,10.61,0.21,4.73,50.19,-0.22
"(30, 20, 5)",9,139,80,20,37,1,10.77,0.21,4.59,49.43,-0.26
"(30, 20, 5)",9,139,80,41,20,1,10.48,0.21,4.48,46.95,-0.26
"(30, 20, 7)",9,139,80,20,20,1,9.58,0.2,4.7,45.03,-0.22
"(30, 20, 5)",9,139,80,20,1,20,11.02,0.21,3.96,43.64,-0.32
"(30, 20, 9)",9,139,80,20,20,1,8.91,0.2,4.83,43.04,-0.19
"(30, 7, 5)",9,139,80,20,20,1,10.65,0.21,4.02,42.81,-0.35
"(30, 20, 10)",9,139,80,20,20,1,8.64,0.19,4.88,42.16,-0.19
"(30, 20, 5)",9,139,80,43,20,1,9.33,0.2,4.46,41.61,-0.32
"(30, 20, 11)",9,139,80,20,20,1,8.03,0.19,4.77,38.3,-0.19
"(30, 20, 5)",9,139,80,20,51,1,8.87,0.2,4.3,38.14,-0.24
"(30, 20, 5)",9,139,80,20,61,1,8.91,0.2,4.28,38.13,-0.34
"(30, 20, 5)",9,139,80,1,20,20,9.38,0.2,4.05,37.99,-0.25
"(30, 20, 5)",9,139,80,37,20,20,9.69,0.2,3.85,37.31,-0.36
"(30, 20, 5)",9,139,80,20,19,20,9.91,0.2,3.76,37.26,-0.36
"(30, 20, 13)",9,139,80,20,20,1,7.41,0.18,4.75,35.2,-0.18
"(30, 20, 5)",9,139,80,19,20,20,9.34,0.2,3.68,34.37,-0.36
"(30, 37, 5)",9,139,80,20,20,20,9.15,0.2,3.65,33.4,-0.36
"(109, 20, 5)",9,139,80,20,20,20,9.15,0.2,3.65,33.4,-0.36
"(30, 55, 5)",9,139,80,20,20,20,9.15,0.2,3.65,33.4,-0.36
"(28, 20, 5)",9,139,80,20,20,20,9.15,0.2,3.65,33.4,-0.36
"(30, 19, 5)",9,139,80,20,20,20,9.15,0.2,3.65,33.4,-0.36
"(30, 73, 5)",9,139,80,20,20,20,9.15,0.2,3.65,33.4,-0.36
"(55, 20, 5)",9,139,80,20,20,20,9.15,0.2,3.65,33.4,-0.36
"(82, 20, 5)",9,139,80,20,20,20,9.15,0.2,3.65,33.4,-0.36
"(30, 20, 5)",9,139,80,20,49,1,8.05,0.19,4.09,32.92,-0.25
"(30, 20, 6)",9,139,80,20,20,20,8.36,0.19,3.61,30.18,-0.34
"(30, 20, 11)",9,139,80,20,20,20,7.02,0.18,3.99,28.01,-0.28
"(30, 20, 1)",9,139,80,20,20,1,9.15,0.2,3.06,28.0,-0.77
"(30, 20, 5)",9,139,80,20,37,20,7.83,0.18,3.51,27.48,-0.36
"(30, 20, 16)",9,139,80,20,20,20,6.29,0.17,4.26,26.8,-0.25
"(30, 20, 5)",9,139,80,20,55,20,7.17,0.18,3.44,24.66,-0.34
"(30, 20, 5)",9,139,80,55,20,20,6.62,0.17,3.5,23.17,-0.36
"(30, 20, 16)",9,139,80,20,20,1,5.38,0.16,4.28,23.03,-0.19
"(30, 20, 5)",9,139,80,49,20,1,5.85,0.16,3.82,22.35,-0.29
"(30, 20, 21)",9,139,80,20,20,20,5.23,0.15,4.14,21.65,-0.25
"(30, 20, 5)",9,139,80,20,73,20,6.47,0.17,3.24,20.96,-0.35
"(30, 20, 5)",9,139,80,51,20,1,5.01,0.15,3.68,18.44,-0.24
"(30, 20, 5)",9,139,80,61,20,1,4.59,0.14,3.61,16.57,-0.3
"(30, 20, 5)",9,139,80,73,20,20,4.6,0.14,3.05,14.03,-0.35
"(30, 20, 5)",9,139,80,20,20,55,4.24,0.14,2.82,11.96,-0.38
"(30, 20, 5)",9,139,80,20,20,73,3.65,0.13,2.76,10.07,-0.34
"(30, 20, 5)",9,139,80,20,20,37,2.83,0.11,2.48,7.02,-0.41
"(30, 1, 5)",9,139,80,20,20,20,2.04,0.09,2.17,4.43,-0.72
"(30, 20, 1)",9,139,80,20,20,20,2.04,0.09,2.17,4.43,-0.72
"(1, 20, 5)",9,139,80,20,20,1,2.04,0.09,2.17,4.43,-0.72
"(30, 1, 5)",9,139,80,20,20,1,2.04,0.09,2.17,4.43,-0.72
"(1, 20, 5)",9,139,80,20,20,20,2.04,0.09,2.17,4.43,-0.72
