top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 3)",9,139,80,12,12,1,40.03,0.34,5.63,225.37,-0.25
"(30, 20, 2)",9,139,80,12,12,1,44.98,0.35,4.99,224.45,-0.33
"(16, 20, 5)",9,139,80,12,12,1,28.8,0.3,6.17,177.7,-0.21
"(30, 16, 5)",9,139,80,12,12,1,28.8,0.3,6.17,177.7,-0.21
"(17, 20, 5)",9,139,80,12,12,1,28.27,0.3,6.09,172.16,-0.21
"(30, 17, 5)",9,139,80,12,12,1,28.27,0.3,6.09,172.16,-0.21
"(30, 20, 4)",9,139,80,12,12,1,26.57,0.29,5.65,150.12,-0.18
"(30, 20, 5)",9,139,80,12,12,2,25.18,0.29,5.56,140.0,-0.29
"(30, 18, 5)",9,139,80,12,12,1,23.28,0.28,5.7,132.7,-0.22
"(15, 20, 5)",9,139,80,12,12,1,22.53,0.28,5.75,129.55,-0.21
"(30, 15, 5)",9,139,80,12,12,1,22.53,0.28,5.75,129.55,-0.21
"(30, 19, 5)",9,139,80,12,12,1,22.07,0.28,5.62,124.03,-0.21
"(19, 20, 5)",9,139,80,12,12,1,22.07,0.28,5.62,124.03,-0.21
"(30, 21, 5)",9,139,80,12,12,1,20.0,0.27,5.56,111.2,-0.21
"(30, 20, 5)",1,139,80,12,12,1,19.73,0.27,5.51,108.71,-0.21
"(40, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(55, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(35, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(34, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(25, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(43, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(22, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(23, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(24, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(20, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(37, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(36, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(38, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(21, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(41, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(39, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(44, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(61, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(48, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(52, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(49, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(45, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(26, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(32, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(27, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(33, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(29, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(28, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(30, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(31, 20, 5)",9,139,80,12,12,1,19.55,0.27,5.47,106.94,-0.21
"(30, 20, 5)",9,137,80,12,12,1,19.06,0.26,5.43,103.5,-0.21
"(30, 20, 5)",8,139,80,12,12,1,19.06,0.26,5.43,103.5,-0.21
"(30, 20, 5)",9,138,80,12,12,1,19.06,0.26,5.43,103.5,-0.21
"(30, 20, 5)",9,136,80,12,12,1,19.06,0.26,5.43,103.5,-0.21
"(30, 20, 5)",9,37,80,12,12,1,18.24,0.26,5.59,101.96,-0.33
"(30, 22, 5)",9,139,80,12,12,1,18.77,0.26,5.41,101.55,-0.2
"(30, 20, 5)",9,148,80,12,12,1,18.72,0.26,5.4,101.09,-0.21
"(30, 20, 5)",9,140,80,12,12,1,18.7,0.26,5.4,100.98,-0.21
"(30, 20, 5)",9,146,80,12,12,1,18.7,0.26,5.4,100.98,-0.21
"(30, 20, 5)",10,139,80,12,12,1,18.7,0.26,5.4,100.98,-0.21
"(30, 20, 5)",9,143,80,12,12,1,18.7,0.26,5.4,100.98,-0.21
"(30, 20, 5)",9,144,80,12,12,1,18.7,0.26,5.4,100.98,-0.21
"(30, 20, 5)",9,145,80,12,12,1,18.7,0.26,5.4,100.98,-0.21
"(30, 20, 5)",11,139,80,12,12,1,18.7,0.26,5.4,100.98,-0.21
"(30, 20, 5)",9,142,80,12,12,1,18.7,0.26,5.4,100.98,-0.21
"(30, 20, 5)",9,134,80,12,12,1,18.67,0.26,5.4,100.82,-0.21
"(13, 20, 5)",9,139,80,12,12,1,18.78,0.26,5.35,100.47,-0.21
"(30, 13, 5)",9,139,80,12,12,1,18.78,0.26,5.35,100.47,-0.21
"(30, 20, 5)",7,139,80,12,12,1,18.61,0.26,5.39,100.31,-0.22
"(30, 20, 5)",9,161,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,155,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,150,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,152,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,154,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,156,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,158,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,164,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,149,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,157,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,163,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,160,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 5)",9,151,80,12,12,1,18.58,0.26,5.39,100.15,-0.21
"(30, 20, 6)",9,139,80,12,12,1,17.66,0.26,5.66,99.96,-0.2
"(30, 20, 5)",9,139,80,12,11,1,18.14,0.26,5.47,99.23,-0.23
"(30, 14, 5)",9,139,80,12,12,1,18.84,0.26,5.25,98.91,-0.21
"(30, 20, 5)",9,167,80,12,12,1,18.33,0.26,5.37,98.43,-0.21
"(30, 20, 5)",9,176,80,12,12,1,18.33,0.26,5.37,98.43,-0.21
"(30, 20, 5)",9,172,80,12,12,1,18.33,0.26,5.37,98.43,-0.21
"(30, 20, 5)",9,168,80,12,12,1,18.33,0.26,5.37,98.43,-0.21
"(30, 20, 5)",9,173,80,12,12,1,18.33,0.26,5.37,98.43,-0.21
"(30, 20, 5)",9,169,80,12,12,1,18.33,0.26,5.37,98.43,-0.21
"(30, 20, 5)",9,139,80,12,10,1,17.74,0.26,5.53,98.1,-0.19
"(30, 20, 5)",9,179,80,12,12,1,17.65,0.26,5.3,93.54,-0.21
"(30, 20, 5)",9,187,80,12,12,1,17.65,0.26,5.3,93.54,-0.21
"(30, 20, 5)",9,185,80,12,12,1,17.65,0.26,5.3,93.54,-0.21
"(30, 20, 7)",9,139,80,12,12,1,15.85,0.25,5.9,93.52,-0.19
"(30, 20, 5)",9,139,80,13,12,1,17.55,0.26,5.28,92.66,-0.21
"(12, 20, 5)",9,139,80,12,12,1,17.76,0.26,5.21,92.53,-0.22
"(30, 12, 5)",9,139,80,12,12,1,17.76,0.26,5.21,92.53,-0.22
"(30, 20, 5)",9,194,80,12,12,1,17.39,0.25,5.27,91.65,-0.21
"(30, 20, 5)",9,203,80,12,12,1,17.39,0.25,5.27,91.65,-0.21
"(30, 20, 5)",9,193,80,12,12,1,17.39,0.25,5.27,91.65,-0.21
"(30, 20, 5)",9,202,80,12,12,1,17.39,0.25,5.27,91.65,-0.21
"(30, 25, 5)",9,139,80,12,12,1,16.99,0.25,5.36,91.07,-0.2
"(30, 24, 5)",9,139,80,12,12,1,17.05,0.25,5.3,90.36,-0.21
"(30, 20, 5)",9,139,80,15,12,1,16.96,0.25,5.32,90.23,-0.2
"(30, 20, 5)",9,139,80,19,12,1,17.05,0.25,5.29,90.19,-0.24
"(30, 20, 5)",9,217,80,12,12,1,17.11,0.25,5.25,89.83,-0.21
"(30, 26, 5)",9,139,80,12,12,1,16.42,0.25,5.28,86.7,-0.2
"(30, 20, 5)",9,139,80,9,12,1,16.07,0.25,5.27,84.69,-0.18
"(30, 20, 5)",9,139,80,23,12,1,16.28,0.25,5.18,84.33,-0.23
"(30, 20, 5)",9,139,80,12,12,10,17.42,0.25,4.83,84.14,-0.29
"(30, 20, 5)",9,139,80,11,12,1,16.09,0.25,5.22,83.99,-0.21
"(30, 20, 5)",5,139,80,12,12,1,16.06,0.25,5.22,83.83,-0.22
"(30, 20, 5)",9,139,80,16,12,1,15.96,0.25,5.2,82.99,-0.2
"(30, 20, 5)",9,139,80,14,12,1,15.98,0.25,5.19,82.94,-0.22
"(30, 10, 5)",9,139,80,12,12,1,16.79,0.25,4.94,82.94,-0.24
"(30, 20, 5)",9,139,80,18,12,1,15.98,0.25,5.18,82.78,-0.26
"(30, 23, 5)",9,139,80,12,12,1,15.86,0.25,5.18,82.15,-0.21
"(30, 20, 5)",9,139,80,6,12,1,16.07,0.25,5.1,81.96,-0.25
"(30, 20, 5)",6,139,80,12,12,1,15.79,0.25,5.19,81.95,-0.22
"(30, 20, 5)",9,241,80,12,12,1,15.92,0.25,5.12,81.51,-0.21
"(30, 20, 5)",9,232,80,12,12,1,15.92,0.25,5.12,81.51,-0.21
"(30, 20, 5)",9,265,80,12,12,1,15.86,0.25,5.12,81.2,-0.21
"(30, 20, 5)",9,139,80,10,12,1,15.33,0.24,5.2,79.72,-0.22
"(30, 20, 5)",3,139,80,12,12,1,15.44,0.24,5.16,79.67,-0.21
"(30, 20, 5)",9,133,80,12,12,1,15.29,0.24,5.21,79.66,-0.21
"(30, 20, 5)",9,131,80,12,12,1,15.29,0.24,5.21,79.66,-0.21
"(30, 20, 5)",9,132,80,12,12,1,15.29,0.24,5.21,79.66,-0.21
"(30, 20, 5)",9,128,80,12,12,1,15.29,0.24,5.21,79.66,-0.21
"(30, 20, 5)",9,124,80,12,12,1,15.29,0.24,5.21,79.66,-0.21
"(30, 20, 5)",9,125,80,12,12,1,15.29,0.24,5.21,79.66,-0.21
"(30, 20, 5)",9,130,80,12,12,1,15.29,0.24,5.21,79.66,-0.21
"(30, 20, 5)",9,126,80,12,12,1,15.29,0.24,5.21,79.66,-0.21
"(30, 20, 5)",9,127,80,12,12,1,15.29,0.24,5.21,79.66,-0.21
"(30, 20, 5)",4,139,80,12,12,1,15.4,0.24,5.15,79.31,-0.22
"(30, 20, 5)",9,122,80,12,12,1,15.24,0.24,5.2,79.25,-0.21
"(30, 20, 5)",9,49,80,12,12,1,15.07,0.24,5.19,78.21,-0.33
"(30, 9, 5)",9,139,80,12,12,1,15.58,0.24,4.99,77.74,-0.26
"(30, 20, 5)",9,139,80,21,12,1,15.2,0.24,5.06,76.91,-0.24
"(30, 20, 5)",9,139,80,20,12,1,14.94,0.24,5.12,76.49,-0.26
"(30, 20, 5)",9,139,80,12,6,1,15.18,0.24,5.02,76.2,-0.25
"(30, 20, 5)",9,139,80,12,13,1,15.05,0.24,5.03,75.7,-0.18
"(30, 20, 5)",9,139,80,17,12,1,15.01,0.24,4.99,74.9,-0.27
"(30, 20, 5)",9,25,80,12,12,1,13.75,0.23,5.37,73.84,-0.34
"(30, 20, 5)",12,139,80,12,12,1,14.42,0.24,5.11,73.69,-0.21
"(30, 20, 5)",9,139,80,12,23,1,13.69,0.23,5.09,69.68,-0.22
"(30, 28, 5)",9,139,80,12,12,1,13.82,0.23,5.04,69.65,-0.24
"(30, 20, 8)",9,139,80,12,12,1,11.93,0.22,5.69,67.88,-0.18
"(30, 20, 5)",13,139,80,12,12,1,13.34,0.23,5.0,66.7,-0.21
"(30, 20, 5)",9,139,80,12,20,1,13.16,0.23,5.0,65.8,-0.26
"(30, 20, 5)",9,112,80,12,12,1,13.01,0.23,5.02,65.31,-0.21
"(30, 20, 5)",9,113,80,12,12,1,13.01,0.23,5.02,65.31,-0.21
"(30, 20, 5)",9,139,80,3,12,1,12.76,0.23,5.1,65.08,-0.18
"(30, 27, 5)",9,139,80,12,12,1,13.12,0.23,4.94,64.81,-0.23
"(30, 20, 5)",9,118,80,12,12,1,12.83,0.23,5.0,64.15,-0.21
"(30, 20, 5)",9,121,80,12,12,1,12.83,0.23,5.0,64.15,-0.21
"(30, 20, 5)",9,115,80,12,12,1,12.83,0.23,5.0,64.15,-0.21
"(30, 20, 5)",9,116,80,12,12,1,12.83,0.23,5.0,64.15,-0.21
"(30, 20, 5)",9,120,80,12,12,1,12.83,0.23,5.0,64.15,-0.21
"(30, 20, 5)",9,119,80,12,12,1,12.83,0.23,5.0,64.15,-0.21
"(30, 29, 5)",9,139,80,12,12,1,12.75,0.23,4.95,63.11,-0.25
"(30, 20, 5)",9,139,80,8,12,1,12.83,0.23,4.82,61.84,-0.25
"(30, 20, 5)",9,139,80,12,19,1,12.3,0.22,4.86,59.78,-0.26
"(30, 37, 5)",9,139,80,12,12,1,12.08,0.22,4.85,58.59,-0.25
"(30, 33, 5)",9,139,80,12,12,1,12.08,0.22,4.85,58.59,-0.25
"(30, 30, 5)",9,139,80,12,12,1,12.08,0.22,4.85,58.59,-0.25
"(30, 20, 5)",9,139,80,12,1,1,12.08,0.22,4.85,58.59,-0.25
"(30, 20, 5)",9,139,80,12,7,1,12.34,0.22,4.71,58.12,-0.24
"(30, 20, 5)",9,139,80,12,3,1,11.91,0.22,4.86,57.88,-0.26
"(30, 20, 5)",9,139,80,12,12,19,14.08,0.24,4.11,57.87,-0.38
"(30, 20, 5)",9,139,80,12,9,1,11.97,0.22,4.83,57.82,-0.23
"(30, 20, 5)",9,139,80,12,14,1,11.74,0.22,4.88,57.29,-0.17
"(30, 20, 5)",9,139,80,1,12,12,12.37,0.22,4.63,57.27,-0.24
"(30, 20, 5)",9,139,80,12,21,1,11.89,0.22,4.8,57.07,-0.24
"(30, 20, 5)",9,139,80,7,12,1,11.94,0.22,4.7,56.12,-0.21
"(30, 20, 5)",9,139,80,12,17,1,11.73,0.22,4.78,56.07,-0.22
"(30, 20, 5)",9,77,80,12,12,1,11.87,0.22,4.7,55.79,-0.35
"(30, 20, 5)",9,139,80,1,12,1,11.44,0.22,4.86,55.6,-0.22
"(30, 20, 5)",9,52,80,12,12,1,11.82,0.22,4.69,55.44,-0.42
"(30, 20, 5)",14,139,80,12,12,1,11.61,0.22,4.72,54.8,-0.31
"(30, 20, 5)",15,139,80,12,12,1,11.61,0.22,4.72,54.8,-0.31
"(30, 20, 5)",17,139,80,12,12,1,11.61,0.22,4.72,54.8,-0.31
"(30, 20, 9)",9,139,80,12,12,1,9.81,0.2,5.5,53.96,-0.16
"(30, 20, 5)",9,139,80,12,4,1,11.02,0.21,4.89,53.89,-0.25
"(30, 20, 5)",9,139,80,12,15,1,11.43,0.22,4.69,53.61,-0.26
"(30, 20, 10)",9,139,80,12,12,1,9.45,0.2,5.58,52.73,-0.15
"(30, 20, 5)",9,139,80,12,12,16,12.89,0.23,4.08,52.59,-0.35
"(30, 20, 5)",9,139,80,12,8,1,11.31,0.22,4.62,52.25,-0.26
"(30, 20, 5)",9,139,80,12,16,1,10.81,0.21,4.76,51.46,-0.18
"(30, 20, 5)",9,139,80,12,5,1,10.71,0.21,4.74,50.77,-0.27
"(30, 20, 5)",9,68,80,12,12,1,10.75,0.21,4.48,48.16,-0.42
"(30, 20, 5)",9,107,80,12,12,1,10.4,0.21,4.61,47.94,-0.31
"(30, 20, 5)",9,101,80,12,12,1,10.4,0.21,4.61,47.94,-0.31
"(30, 20, 5)",9,108,80,12,12,1,10.4,0.21,4.61,47.94,-0.31
"(30, 20, 5)",9,104,80,12,12,1,10.4,0.21,4.61,47.94,-0.31
"(30, 20, 9)",9,139,80,12,12,12,10.44,0.21,4.56,47.61,-0.28
"(30, 20, 5)",9,97,80,12,12,1,10.31,0.21,4.6,47.43,-0.31
"(30, 20, 5)",9,73,80,12,12,1,10.36,0.21,4.53,46.93,-0.35
"(30, 20, 11)",9,139,80,12,12,12,9.98,0.21,4.6,45.91,-0.25
"(30, 20, 5)",9,67,80,12,12,1,10.27,0.21,4.41,45.29,-0.42
"(30, 20, 5)",9,95,80,12,12,1,9.81,0.2,4.52,44.34,-0.31
"(30, 20, 5)",9,86,80,12,12,1,9.81,0.2,4.52,44.34,-0.31
"(30, 20, 5)",9,89,80,12,12,1,9.81,0.2,4.52,44.34,-0.31
"(30, 20, 5)",9,139,80,12,18,1,9.7,0.2,4.51,43.75,-0.22
"(30, 20, 5)",9,82,80,12,12,1,9.41,0.2,4.45,41.87,-0.31
"(30, 20, 5)",1,139,80,12,12,12,9.54,0.2,3.95,37.68,-0.41
"(30, 20, 5)",9,139,80,4,12,1,8.31,0.19,4.41,36.65,-0.24
"(30, 20, 5)",9,139,80,12,12,4,8.7,0.19,4.02,34.97,-0.32
"(30, 20, 5)",9,139,80,5,12,1,7.96,0.19,4.26,33.91,-0.28
"(30, 20, 7)",9,139,80,12,12,12,7.95,0.19,4.03,32.04,-0.33
"(30, 20, 5)",9,139,80,12,12,22,8.64,0.19,3.6,31.1,-0.38
"(30, 20, 5)",9,139,80,12,1,12,7.86,0.19,3.83,30.1,-0.35
"(30, 20, 5)",9,139,80,12,12,25,8.35,0.19,3.56,29.73,-0.39
"(30, 20, 5)",9,139,80,12,16,12,8.15,0.19,3.63,29.58,-0.41
"(30, 20, 5)",9,139,80,12,7,12,8.01,0.19,3.63,29.08,-0.44
"(25, 20, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
"(33, 20, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
"(17, 20, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
"(57, 20, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
"(41, 20, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
"(30, 31, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
"(30, 20, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
"(49, 20, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
"(30, 46, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
"(73, 20, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
