top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(25, 20, 3)",1,139,80,15,15,1,104.91,0.44,6.48,679.82,-0.21
"(25, 20, 3)",1,139,80,16,15,1,91.11,0.42,6.26,570.35,-0.22
"(25, 20, 3)",1,139,80,16,7,1,82.4,0.41,6.25,515.0,-0.22
"(25, 20, 3)",1,139,80,16,10,1,81.56,0.41,6.09,496.7,-0.24
"(25, 20, 3)",1,139,80,17,15,1,79.42,0.41,6.18,490.82,-0.22
"(25, 20, 3)",1,139,80,15,10,1,77.92,0.41,6.25,487.0,-0.24
"(25, 20, 3)",1,139,80,16,1,1,73.72,0.4,5.92,436.42,-0.22
"(25, 20, 3)",1,139,80,16,11,1,73.04,0.4,5.94,433.86,-0.24
"(25, 20, 3)",1,139,80,15,14,1,69.45,0.39,6.16,427.81,-0.2
"(25, 20, 3)",1,139,80,15,12,1,66.78,0.39,6.06,404.69,-0.25
"(25, 20, 3)",1,139,80,16,16,1,65.67,0.39,5.88,386.14,-0.22
"(25, 20, 3)",1,139,80,16,9,1,64.29,0.38,5.83,374.81,-0.21
"(25, 20, 3)",1,139,80,16,3,1,60.3,0.38,5.96,359.39,-0.22
"(25, 20, 3)",1,139,80,23,15,1,61.13,0.38,5.84,357.0,-0.27
"(25, 20, 3)",1,139,80,15,8,1,58.68,0.37,5.99,351.49,-0.22
"(25, 20, 3)",1,139,80,16,13,1,58.34,0.37,5.83,340.12,-0.2
"(25, 20, 3)",1,139,80,19,15,1,58.48,0.37,5.71,333.92,-0.22
"(25, 20, 3)",1,139,80,24,15,1,57.15,0.37,5.84,333.76,-0.22
"(25, 20, 3)",1,139,80,17,8,1,57.06,0.37,5.84,333.23,-0.22
"(25, 20, 3)",1,139,80,22,15,1,56.95,0.37,5.82,331.45,-0.22
"(25, 20, 3)",1,139,80,18,15,1,57.02,0.37,5.62,320.45,-0.22
"(25, 20, 3)",1,139,80,15,6,1,54.98,0.37,5.8,318.88,-0.23
"(25, 20, 3)",1,139,80,25,15,1,54.15,0.37,5.64,305.41,-0.29
"(25, 20, 3)",1,139,80,16,4,1,52.29,0.36,5.74,300.14,-0.23
"(25, 20, 3)",1,139,80,16,8,1,52.06,0.36,5.7,296.74,-0.22
"(25, 20, 3)",1,139,80,21,15,1,48.99,0.36,5.49,268.96,-0.26
"(25, 20, 3)",1,139,80,28,15,1,48.28,0.35,5.48,264.57,-0.21
"(25, 20, 3)",1,139,80,31,15,1,46.77,0.35,5.65,264.25,-0.27
"(25, 20, 3)",1,139,80,25,8,1,47.61,0.35,5.55,264.24,-0.24
"(25, 20, 3)",1,139,80,27,15,1,45.34,0.35,5.43,246.2,-0.28
"(25, 20, 3)",1,139,80,21,8,1,45.91,0.35,5.35,245.62,-0.27
"(25, 20, 3)",1,139,80,16,8,2,41.54,0.34,5.78,240.1,-0.29
"(25, 20, 3)",1,139,80,20,15,1,44.16,0.35,5.43,239.79,-0.25
"(25, 20, 3)",1,139,80,16,16,8,46.08,0.35,5.13,236.39,-0.31
"(25, 20, 3)",1,139,80,16,15,2,41.99,0.34,5.52,231.78,-0.31
"(25, 20, 3)",1,139,80,16,10,8,44.53,0.35,4.99,222.2,-0.31
"(25, 20, 3)",1,139,80,13,8,1,34.39,0.32,5.44,187.08,-0.22
"(25, 20, 3)",1,139,80,19,8,8,36.97,0.33,4.91,181.52,-0.31
"(25, 20, 3)",1,139,80,16,13,8,36.05,0.32,4.82,173.76,-0.31
"(25, 20, 3)",1,139,80,16,5,1,30.34,0.31,5.21,158.07,-0.23
"(25, 20, 3)",1,139,80,34,15,1,30.68,0.31,5.03,154.32,-0.24
"(25, 20, 3)",1,139,80,9,8,1,29.42,0.3,5.16,151.81,-0.25
"(25, 20, 3)",1,139,80,33,8,1,27.95,0.3,4.91,137.23,-0.24
"(25, 20, 3)",1,139,80,29,15,1,27.44,0.3,5.0,137.2,-0.24
"(25, 20, 3)",1,139,80,41,8,1,26.62,0.29,5.05,134.43,-0.28
"(25, 20, 3)",1,139,80,37,8,8,28.7,0.3,4.65,133.46,-0.31
"(25, 20, 3)",1,139,80,37,8,1,26.6,0.29,4.92,130.87,-0.25
"(25, 20, 3)",1,139,80,31,8,8,24.04,0.28,4.39,105.54,-0.31
"(25, 20, 3)",1,139,80,13,8,8,22.34,0.28,4.34,96.96,-0.31
"(25, 20, 3)",1,139,80,43,8,8,21.55,0.27,4.36,93.96,-0.31
"(25, 20, 3)",1,139,80,29,8,1,19.92,0.27,4.57,91.03,-0.27
"(25, 20, 3)",1,139,80,25,8,8,16.76,0.25,3.95,66.2,-0.35
"(25, 20, 3)",1,139,80,16,8,7,15.56,0.24,3.99,62.08,-0.38
"(25, 20, 3)",1,139,80,55,8,8,12.09,0.22,4.27,51.62,-0.34
"(25, 20, 3)",1,139,80,16,8,4,12.51,0.22,3.97,49.66,-0.33
"(25, 20, 3)",1,139,80,49,8,8,12.31,0.22,3.87,47.64,-0.4
