top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",50,451,80,13,9,3,56.02,0.37,6.44,360.77,-0.28
"(30, 20, 5)",50,351,80,13,9,3,51.03,0.36,6.32,322.51,-0.28
"(30, 20, 5)",50,401,80,13,9,3,51.0,0.36,6.3,321.3,-0.28
"(30, 20, 5)",79,200,80,13,9,3,50.43,0.36,6.36,320.73,-0.28
"(30, 20, 5)",80,200,80,13,9,3,50.43,0.36,6.36,320.73,-0.28
"(30, 20, 5)",100,200,80,13,9,3,49.49,0.36,6.32,312.78,-0.28
"(30, 20, 5)",105,200,80,13,9,3,49.49,0.36,6.32,312.78,-0.28
"(30, 20, 5)",50,386,80,13,9,3,49.71,0.36,6.27,311.68,-0.28
"(30, 20, 5)",82,200,80,13,9,3,49.31,0.36,6.32,311.64,-0.28
"(30, 20, 5)",86,200,80,13,9,3,49.31,0.36,6.32,311.64,-0.28
"(30, 20, 5)",10,200,80,13,9,3,46.22,0.35,6.56,303.2,-0.27
"(30, 20, 5)",14,200,80,13,9,3,44.39,0.35,6.49,288.09,-0.27
"(30, 20, 5)",91,200,80,13,9,3,43.85,0.34,6.14,269.24,-0.28
"(30, 20, 5)",92,200,80,13,9,3,43.85,0.34,6.14,269.24,-0.28
"(30, 20, 5)",73,200,80,13,9,3,42.27,0.34,6.2,262.07,-0.28
"(30, 20, 5)",69,200,80,13,9,3,42.27,0.34,6.2,262.07,-0.28
"(30, 20, 5)",74,200,80,13,9,3,42.27,0.34,6.2,262.07,-0.28
"(30, 20, 5)",68,200,80,13,9,3,42.27,0.34,6.2,262.07,-0.28
"(30, 20, 5)",118,200,80,13,9,3,42.47,0.34,6.11,259.49,-0.28
"(30, 20, 5)",1,200,80,13,9,3,40.4,0.34,6.38,257.75,-0.27
"(30, 20, 5)",66,200,80,13,9,3,38.33,0.33,6.01,230.36,-0.28
"(30, 20, 5)",50,327,80,13,9,3,38.79,0.33,5.93,230.02,-0.28
"(30, 20, 5)",40,200,80,13,9,3,36.83,0.33,6.19,227.98,-0.28
"(30, 20, 5)",41,200,80,13,9,3,36.83,0.33,6.19,227.98,-0.28
"(30, 20, 5)",38,200,80,13,9,3,36.83,0.33,6.19,227.98,-0.28
"(30, 20, 5)",37,200,80,13,9,3,36.56,0.33,6.17,225.58,-0.28
"(30, 20, 5)",44,200,80,13,9,3,36.55,0.33,6.17,225.51,-0.28
"(30, 20, 5)",20,200,80,13,9,3,34.41,0.32,6.36,218.85,-0.27
"(30, 20, 5)",19,200,80,13,9,3,34.41,0.32,6.36,218.85,-0.27
"(30, 20, 5)",61,200,80,13,9,3,36.21,0.33,5.94,215.09,-0.28
"(30, 20, 5)",62,200,80,13,9,3,36.21,0.33,5.94,215.09,-0.28
"(30, 20, 5)",50,138,80,13,9,3,34.04,0.32,6.2,211.05,-0.28
"(30, 20, 5)",50,146,80,13,9,3,34.04,0.32,6.2,211.05,-0.28
"(30, 20, 5)",50,141,80,13,9,3,34.04,0.32,6.2,211.05,-0.28
"(30, 20, 5)",50,159,80,13,9,3,34.01,0.32,6.2,210.86,-0.28
"(30, 20, 5)",50,163,80,13,9,3,34.01,0.32,6.2,210.86,-0.28
"(30, 20, 5)",50,164,80,13,9,3,34.01,0.32,6.2,210.86,-0.28
"(30, 20, 5)",29,200,80,13,9,3,33.23,0.32,6.29,209.02,-0.28
"(30, 20, 5)",65,200,80,13,9,3,35.32,0.32,5.9,208.39,-0.28
"(30, 20, 5)",64,200,80,13,9,3,35.32,0.32,5.9,208.39,-0.28
"(30, 20, 5)",25,200,80,13,9,3,32.41,0.31,6.25,202.56,-0.28
"(30, 20, 5)",26,200,80,13,9,3,32.41,0.31,6.25,202.56,-0.28
"(30, 20, 5)",27,200,80,13,9,3,32.41,0.31,6.25,202.56,-0.28
"(30, 20, 5)",28,200,80,13,9,3,32.41,0.31,6.25,202.56,-0.28
"(30, 20, 5)",45,200,80,13,9,3,33.04,0.32,6.04,199.56,-0.28
"(30, 20, 5)",50,124,80,13,9,3,32.61,0.31,6.08,198.27,-0.28
"(30, 20, 5)",50,137,80,13,9,3,32.12,0.31,6.11,196.25,-0.28
"(30, 20, 5)",50,251,80,13,9,3,33.15,0.32,5.92,196.25,-0.28
"(30, 20, 5)",50,128,80,13,9,3,32.03,0.31,6.1,195.38,-0.28
"(30, 20, 5)",50,151,80,13,9,3,31.56,0.31,6.08,191.88,-0.28
"(30, 20, 5)",50,150,80,13,9,3,31.56,0.31,6.08,191.88,-0.28
"(30, 20, 5)",50,155,80,13,9,3,31.56,0.31,6.08,191.88,-0.28
"(30, 20, 5)",33,200,80,13,9,3,31.02,0.31,6.18,191.7,-0.28
"(30, 20, 5)",35,200,80,13,9,3,31.02,0.31,6.18,191.7,-0.28
"(30, 20, 5)",32,200,80,13,9,3,31.02,0.31,6.18,191.7,-0.28
"(30, 20, 5)",50,301,80,13,9,3,32.32,0.31,5.9,190.69,-0.28
"(30, 20, 5)",50,293,80,13,9,3,32.32,0.31,5.9,190.69,-0.28
"(30, 20, 5)",50,306,80,13,9,3,32.32,0.31,5.9,190.69,-0.28
"(30, 20, 5)",50,254,80,13,9,3,32.21,0.31,5.88,189.39,-0.28
"(30, 20, 5)",50,272,80,13,9,3,32.21,0.31,5.88,189.39,-0.28
"(30, 20, 5)",50,264,80,13,9,3,32.21,0.31,5.88,189.39,-0.28
"(30, 20, 5)",50,267,80,13,9,3,32.21,0.31,5.88,189.39,-0.28
"(30, 20, 5)",50,263,80,13,9,3,32.21,0.31,5.88,189.39,-0.28
"(30, 20, 5)",46,200,80,13,9,3,31.58,0.31,5.97,188.53,-0.28
"(30, 20, 5)",47,200,80,13,9,3,31.58,0.31,5.97,188.53,-0.28
"(30, 20, 5)",50,117,80,13,9,3,29.99,0.31,5.96,178.74,-0.28
"(30, 20, 5)",50,280,80,13,9,3,30.76,0.31,5.81,178.72,-0.28
"(30, 20, 5)",50,285,80,13,9,3,30.76,0.31,5.81,178.72,-0.28
"(30, 20, 5)",50,281,80,13,9,3,30.76,0.31,5.81,178.72,-0.28
"(30, 20, 5)",50,245,80,13,9,3,30.36,0.31,5.81,176.39,-0.28
"(30, 20, 5)",50,241,80,13,9,3,30.36,0.31,5.81,176.39,-0.28
"(30, 20, 5)",50,243,80,13,9,3,30.36,0.31,5.81,176.39,-0.28
"(30, 20, 5)",50,316,80,13,9,3,29.78,0.31,5.78,172.13,-0.28
"(30, 20, 5)",50,173,80,13,9,3,28.88,0.3,5.93,171.26,-0.28
"(30, 20, 5)",50,182,80,13,9,3,28.88,0.3,5.93,171.26,-0.28
"(30, 20, 5)",50,176,80,13,9,3,28.88,0.3,5.93,171.26,-0.28
"(30, 20, 5)",50,180,80,13,9,3,28.88,0.3,5.93,171.26,-0.28
"(30, 20, 5)",50,106,80,13,9,3,27.66,0.3,6.12,169.28,-0.27
