top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 9)",1,135,80,16,10,4,20.44,0.27,6.4,130.82,-0.16
"(30, 20, 9)",1,134,80,16,10,4,20.44,0.27,6.4,130.82,-0.16
"(30, 20, 9)",1,139,80,16,10,4,20.44,0.27,6.4,130.82,-0.16
"(30, 20, 9)",1,142,80,16,10,4,20.44,0.27,6.4,130.82,-0.16
"(30, 20, 9)",7,139,80,16,10,4,20.13,0.27,6.29,126.62,-0.16
"(30, 20, 9)",10,139,80,16,10,4,19.98,0.27,6.28,125.47,-0.16
"(30, 20, 9)",2,139,80,16,10,4,19.0,0.26,6.28,119.32,-0.16
"(30, 20, 9)",1,128,80,16,10,4,18.93,0.26,6.28,118.88,-0.16
"(30, 20, 9)",1,127,80,16,10,4,18.93,0.26,6.28,118.88,-0.16
"(30, 20, 9)",1,145,80,16,10,4,18.64,0.26,6.16,114.82,-0.16
"(30, 20, 9)",1,146,80,16,10,4,18.64,0.26,6.16,114.82,-0.16
"(30, 20, 9)",1,149,80,16,10,4,18.64,0.26,6.16,114.82,-0.16
"(30, 20, 9)",9,177,80,16,10,4,18.45,0.26,6.14,113.28,-0.16
"(30, 20, 9)",1,167,80,16,10,4,18.06,0.26,6.09,109.99,-0.16
"(30, 20, 9)",1,170,80,16,10,4,18.06,0.26,6.09,109.99,-0.16
"(30, 20, 9)",1,163,80,16,10,4,18.06,0.26,6.09,109.99,-0.16
"(30, 20, 9)",1,156,80,16,10,4,18.06,0.26,6.09,109.99,-0.16
"(30, 20, 9)",1,107,80,16,10,4,17.72,0.26,6.18,109.51,-0.16
"(30, 20, 9)",1,123,80,16,10,4,16.72,0.25,6.04,100.99,-0.18
"(30, 20, 9)",1,121,80,16,10,4,16.72,0.25,6.04,100.99,-0.18
"(30, 20, 9)",1,178,80,16,10,4,16.79,0.25,5.97,100.24,-0.16
"(30, 20, 9)",1,175,80,16,10,4,16.79,0.25,5.97,100.24,-0.16
"(30, 20, 9)",1,177,80,16,10,4,16.79,0.25,5.97,100.24,-0.16
"(30, 20, 9)",1,109,80,16,10,4,16.35,0.25,6.03,98.59,-0.16
"(30, 20, 9)",1,181,80,16,10,4,16.49,0.25,5.94,97.95,-0.16
"(30, 20, 9)",1,114,80,16,10,4,16.26,0.25,6.02,97.89,-0.16
"(30, 20, 9)",1,112,80,16,10,4,16.26,0.25,6.02,97.89,-0.16
"(30, 20, 9)",9,221,80,16,10,4,16.43,0.25,5.92,97.27,-0.16
"(30, 20, 9)",4,139,80,16,10,4,16.07,0.25,5.9,94.81,-0.16
"(30, 20, 9)",9,133,80,16,10,4,15.6,0.24,6.07,94.69,-0.16
"(30, 20, 9)",1,200,80,16,10,4,15.93,0.25,5.88,93.67,-0.16
"(30, 20, 9)",1,204,80,16,10,4,15.93,0.25,5.88,93.67,-0.16
"(30, 20, 9)",1,117,80,16,10,4,15.53,0.24,5.91,91.78,-0.18
"(30, 20, 9)",1,217,80,16,10,4,15.66,0.24,5.85,91.61,-0.16
"(30, 20, 9)",1,189,80,16,10,4,15.59,0.24,5.84,91.05,-0.16
"(30, 20, 9)",1,199,80,16,10,4,15.59,0.24,5.84,91.05,-0.16
"(30, 20, 9)",1,235,80,16,10,4,15.34,0.24,5.81,89.13,-0.16
"(30, 20, 9)",13,139,80,16,10,4,14.69,0.24,5.96,87.55,-0.16
"(30, 20, 9)",1,233,80,16,10,4,15.07,0.24,5.78,87.1,-0.16
"(30, 20, 9)",1,101,80,16,10,4,14.33,0.24,5.84,83.69,-0.19
"(30, 20, 9)",9,265,80,16,10,4,14.6,0.24,5.71,83.37,-0.16
"(30, 20, 9)",16,139,80,16,10,4,13.88,0.23,5.82,80.78,-0.18
"(30, 20, 9)",1,100,80,16,10,4,13.77,0.23,5.76,79.32,-0.19
"(30, 20, 9)",1,262,80,16,10,4,13.98,0.23,5.65,78.99,-0.16
"(30, 20, 9)",19,139,80,16,10,4,13.26,0.23,5.74,76.11,-0.18
"(30, 20, 9)",9,309,80,16,10,4,13.52,0.23,5.58,75.44,-0.16
"(30, 20, 9)",1,93,80,16,10,4,12.13,0.22,5.72,69.38,-0.19
"(30, 20, 9)",9,89,80,16,10,4,12.19,0.22,5.68,69.24,-0.18
"(30, 20, 9)",1,90,80,16,10,4,11.97,0.22,5.69,68.11,-0.19
"(30, 20, 9)",1,91,80,16,10,4,11.97,0.22,5.69,68.11,-0.19
"(30, 20, 9)",1,88,80,16,10,4,11.97,0.22,5.69,68.11,-0.19
"(30, 20, 9)",22,139,80,16,10,4,12.06,0.22,5.57,67.17,-0.18
"(30, 20, 9)",1,86,80,16,10,4,11.36,0.22,5.56,63.16,-0.23
"(30, 20, 9)",9,45,80,16,10,4,11.21,0.22,5.46,61.21,-0.21
"(30, 20, 9)",1,55,80,16,10,4,10.49,0.21,5.52,57.9,-0.28
"(30, 20, 9)",1,59,80,16,10,4,10.54,0.21,5.43,57.23,-0.28
"(30, 20, 9)",1,79,80,16,10,4,9.74,0.2,5.23,50.94,-0.23
"(30, 20, 9)",1,68,80,16,10,4,9.33,0.2,5.14,47.96,-0.28
"(30, 20, 9)",1,73,80,16,10,4,9.32,0.2,5.14,47.9,-0.23
"(30, 20, 9)",1,37,80,16,10,4,7.9,0.19,5.1,40.29,-0.28
"(30, 20, 9)",1,30,80,16,10,4,6.78,0.17,4.82,32.68,-0.25
"(30, 20, 9)",1,1,80,16,10,4,0.0,0.0,,,0.0
