top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(40, 30, 15)",12,146,128,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,98,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,94,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,92,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,83,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,90,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,88,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,86,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,84,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,80,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,97,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,81,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,78,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,142,78,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,79,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,87,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,89,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,91,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,93,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,95,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,82,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,85,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,142,97,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,96,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,145,97,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,118,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,120,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,114,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,104,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,106,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,108,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,110,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,112,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,102,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,116,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,144,114,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,142,114,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,122,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,124,10,4,4,22.44,0.28,7.73,173.46,-0.12
"(40, 30, 15)",12,146,126,10,4,4,22.44,0.28,7.73,173.46,-0.12
