top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",50,139,80,12,12,10,13.61,0.23,4.49,61.11,-0.29
"(30, 20, 5)",50,139,80,12,12,1,10.54,0.21,4.74,49.96,-0.21
"(30, 20, 5)",50,139,80,12,12,19,12.43,0.22,3.99,49.6,-0.38
"(30, 20, 5)",50,139,80,12,12,16,11.35,0.22,3.98,45.17,-0.35
"(30, 20, 5)",50,139,80,12,12,11,10.69,0.21,4.14,44.26,-0.27
"(30, 20, 5)",50,139,80,12,12,15,10.88,0.21,3.89,42.32,-0.4
"(30, 20, 5)",50,139,80,12,12,3,9.37,0.2,4.09,38.32,-0.31
"(30, 20, 5)",1,139,80,12,12,12,9.54,0.2,3.95,37.68,-0.41
"(30, 20, 5)",136,139,80,12,12,12,9.44,0.2,3.82,36.06,-0.37
"(30, 20, 5)",2,139,80,12,12,12,8.84,0.19,3.86,34.12,-0.41
"(30, 20, 5)",50,139,80,12,12,21,8.97,0.2,3.64,32.65,-0.38
"(30, 20, 5)",50,139,80,12,12,20,8.91,0.2,3.64,32.43,-0.4
"(30, 20, 5)",50,139,80,12,12,18,8.45,0.19,3.54,29.91,-0.4
"(30, 20, 5)",50,139,80,12,12,22,8.24,0.19,3.55,29.25,-0.38
"(30, 20, 5)",50,139,80,12,12,9,7.8,0.18,3.61,28.16,-0.33
"(30, 20, 5)",9,139,80,12,12,12,7.73,0.18,3.58,27.67,-0.41
"(30, 20, 5)",50,139,80,1,12,12,7.11,0.18,3.89,27.66,-0.25
"(30, 20, 5)",11,139,80,12,12,12,7.5,0.18,3.55,26.62,-0.41
"(30, 20, 5)",50,139,80,12,12,17,7.42,0.18,3.46,25.67,-0.37
"(30, 20, 5)",50,139,80,12,12,25,7.38,0.18,3.42,25.24,-0.39
"(30, 20, 5)",50,139,80,12,12,23,7.25,0.18,3.42,24.8,-0.39
"(30, 20, 5)",121,139,80,12,12,12,6.81,0.17,3.42,23.29,-0.41
"(30, 20, 5)",50,139,80,12,12,8,6.78,0.17,3.37,22.85,-0.31
"(30, 20, 5)",50,139,80,12,12,14,6.61,0.17,3.42,22.61,-0.37
"(30, 20, 5)",91,139,80,12,12,12,6.41,0.17,3.36,21.54,-0.41
"(30, 20, 5)",86,139,80,12,12,12,6.28,0.17,3.34,20.98,-0.41
"(30, 20, 5)",101,139,80,12,12,12,6.15,0.17,3.31,20.36,-0.42
"(30, 20, 5)",50,139,80,33,12,12,5.92,0.16,3.32,19.65,-0.41
"(30, 20, 5)",50,139,80,12,1,12,5.66,0.16,3.46,19.58,-0.36
"(30, 20, 5)",93,139,80,12,12,12,5.95,0.16,3.27,19.46,-0.42
"(30, 20, 5)",50,139,80,12,9,12,5.79,0.16,3.26,18.88,-0.41
"(30, 20, 5)",50,139,80,12,17,12,5.77,0.16,3.23,18.64,-0.42
"(30, 20, 5)",50,139,80,12,15,12,5.75,0.16,3.23,18.57,-0.41
"(30, 20, 5)",50,139,80,12,16,12,5.75,0.16,3.22,18.52,-0.41
"(30, 20, 5)",54,139,80,12,12,12,5.73,0.16,3.23,18.51,-0.41
"(30, 20, 5)",56,139,80,12,12,12,5.73,0.16,3.23,18.51,-0.41
"(30, 20, 5)",57,139,80,12,12,12,5.73,0.16,3.23,18.51,-0.41
"(30, 20, 5)",55,139,80,12,12,12,5.73,0.16,3.23,18.51,-0.41
"(30, 20, 5)",50,139,80,12,14,12,5.7,0.16,3.23,18.41,-0.41
"(30, 20, 5)",50,146,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",50,140,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",50,139,80,8,12,12,5.66,0.16,3.21,18.17,-0.44
"(30, 20, 5)",50,138,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",50,139,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",50,143,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",51,139,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",52,139,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",53,139,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",50,147,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",50,145,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",50,141,80,12,12,12,5.66,0.16,3.21,18.17,-0.41
"(30, 20, 5)",50,139,80,12,12,4,5.37,0.16,3.36,18.04,-0.34
"(30, 20, 5)",50,139,80,12,4,12,5.47,0.16,3.27,17.89,-0.34
"(30, 20, 5)",50,139,80,11,12,12,5.58,0.16,3.2,17.86,-0.41
"(30, 20, 5)",50,139,80,12,13,12,5.52,0.16,3.18,17.55,-0.41
"(30, 20, 5)",50,139,80,12,7,12,5.48,0.16,3.2,17.54,-0.44
"(30, 20, 5)",76,139,80,12,12,12,5.49,0.16,3.18,17.46,-0.41
"(30, 20, 5)",50,139,80,12,10,12,5.45,0.16,3.19,17.39,-0.4
"(30, 20, 5)",50,139,80,13,12,12,5.45,0.16,3.17,17.28,-0.41
"(30, 20, 5)",50,139,80,12,8,12,5.42,0.16,3.18,17.24,-0.44
"(30, 20, 5)",50,139,80,15,12,12,5.43,0.16,3.17,17.21,-0.41
"(30, 20, 5)",50,139,80,12,18,12,5.44,0.16,3.16,17.19,-0.41
"(30, 20, 5)",50,105,80,12,12,12,5.34,0.15,3.19,17.03,-0.41
"(30, 20, 5)",50,103,80,12,12,12,5.34,0.15,3.19,17.03,-0.41
"(30, 20, 5)",50,104,80,12,12,12,5.34,0.15,3.19,17.03,-0.41
"(30, 20, 5)",50,139,80,12,12,7,5.28,0.15,3.18,16.79,-0.36
"(30, 20, 5)",81,139,80,12,12,12,5.34,0.15,3.14,16.77,-0.41
"(30, 20, 5)",106,139,80,12,12,12,5.3,0.15,3.15,16.7,-0.41
"(30, 20, 5)",50,168,80,12,12,12,5.33,0.15,3.13,16.68,-0.41
"(30, 20, 5)",50,167,80,12,12,12,5.33,0.15,3.13,16.68,-0.41
"(30, 20, 5)",50,139,80,12,20,12,5.3,0.15,3.14,16.64,-0.41
"(30, 20, 5)",50,139,80,12,6,12,5.25,0.15,3.16,16.59,-0.39
"(30, 20, 5)",50,139,80,12,11,12,5.26,0.15,3.15,16.57,-0.38
"(30, 20, 5)",50,97,80,12,12,12,5.24,0.15,3.16,16.56,-0.41
"(30, 20, 5)",50,139,80,12,23,12,5.19,0.15,3.19,16.56,-0.41
"(30, 20, 5)",50,98,80,12,12,12,5.24,0.15,3.16,16.56,-0.41
"(30, 20, 5)",50,122,80,12,12,12,5.26,0.15,3.13,16.46,-0.41
"(30, 20, 5)",50,119,80,12,12,12,5.26,0.15,3.13,16.46,-0.41
"(30, 20, 5)",50,121,80,12,12,12,5.26,0.15,3.13,16.46,-0.41
"(30, 20, 5)",50,123,80,12,12,12,5.26,0.15,3.13,16.46,-0.41
"(30, 20, 5)",50,151,80,12,12,12,5.25,0.15,3.13,16.43,-0.41
"(30, 20, 5)",50,148,80,12,12,12,5.25,0.15,3.13,16.43,-0.41
"(30, 20, 5)",50,152,80,12,12,12,5.25,0.15,3.13,16.43,-0.41
"(30, 20, 5)",50,155,80,12,12,12,5.25,0.15,3.13,16.43,-0.41
"(30, 20, 5)",50,153,80,12,12,12,5.25,0.15,3.13,16.43,-0.41
"(30, 20, 5)",50,149,80,12,12,12,5.25,0.15,3.13,16.43,-0.41
"(30, 20, 5)",58,139,80,12,12,12,5.26,0.15,3.12,16.41,-0.41
"(30, 20, 5)",50,139,80,12,3,12,5.02,0.15,3.26,16.37,-0.33
