top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",8,140,80,16,11,1,63.78,0.38,7.23,461.13,-0.16
"(30, 20, 5)",10,140,80,16,11,1,63.24,0.38,7.21,455.96,-0.16
"(30, 20, 5)",11,140,80,16,11,1,63.24,0.38,7.21,455.96,-0.16
"(30, 20, 5)",9,140,80,16,11,1,63.24,0.38,7.21,455.96,-0.16
"(30, 20, 5)",10,138,80,16,11,1,63.24,0.38,7.21,455.96,-0.16
"(30, 20, 5)",10,141,80,16,11,1,63.24,0.38,7.21,455.96,-0.16
"(30, 20, 5)",10,144,80,16,11,1,63.24,0.38,7.21,455.96,-0.16
"(30, 20, 5)",10,145,80,16,11,1,63.24,0.38,7.21,455.96,-0.16
"(30, 20, 5)",10,136,80,16,11,1,62.68,0.38,7.2,451.3,-0.16
"(30, 20, 5)",10,149,80,16,11,1,62.05,0.38,7.17,444.9,-0.16
"(30, 20, 5)",10,153,80,16,11,1,61.5,0.38,7.15,439.72,-0.16
"(30, 20, 5)",10,156,80,16,11,1,61.5,0.38,7.15,439.72,-0.16
"(30, 20, 5)",10,160,80,16,11,1,61.5,0.38,7.15,439.72,-0.16
"(30, 20, 5)",10,159,80,16,11,1,61.5,0.38,7.15,439.72,-0.16
"(30, 20, 5)",10,152,80,16,11,1,61.5,0.38,7.15,439.72,-0.16
"(30, 20, 5)",10,154,80,16,11,1,61.5,0.38,7.15,439.72,-0.16
"(30, 20, 5)",10,150,80,16,11,1,61.5,0.38,7.15,439.72,-0.16
"(30, 20, 5)",10,135,80,16,11,1,61.22,0.38,7.16,438.34,-0.16
"(30, 20, 5)",10,134,80,16,11,1,61.22,0.38,7.16,438.34,-0.16
"(30, 20, 5)",10,178,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,181,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,172,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,179,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,165,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,183,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,177,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,163,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,164,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,171,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,168,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,162,80,16,11,1,61.29,0.38,7.15,438.22,-0.16
"(30, 20, 5)",10,140,80,19,11,1,61.14,0.38,7.13,435.93,-0.18
"(30, 20, 5)",10,148,80,16,11,1,60.98,0.38,7.14,435.4,-0.16
"(30, 20, 5)",10,147,80,16,11,1,60.98,0.38,7.14,435.4,-0.16
"(30, 20, 5)",7,140,80,16,11,1,60.77,0.38,7.14,433.9,-0.17
"(30, 20, 5)",12,140,80,16,11,1,59.92,0.38,7.12,426.63,-0.16
"(30, 20, 5)",10,140,80,17,11,1,60.52,0.38,7.0,423.64,-0.16
"(30, 20, 5)",6,140,80,16,11,1,58.53,0.37,7.07,413.81,-0.16
"(30, 20, 5)",5,140,80,16,11,1,58.15,0.37,7.06,410.54,-0.16
"(30, 20, 5)",10,199,80,16,11,1,57.35,0.37,7.02,402.6,-0.16
"(30, 20, 5)",10,203,80,16,11,1,57.35,0.37,7.02,402.6,-0.16
"(30, 20, 5)",10,194,80,16,11,1,57.35,0.37,7.02,402.6,-0.16
"(30, 20, 5)",10,191,80,16,11,1,57.35,0.37,7.02,402.6,-0.16
"(30, 20, 5)",10,190,80,16,11,1,57.35,0.37,7.02,402.6,-0.16
"(30, 20, 5)",10,209,80,16,11,1,57.35,0.37,7.02,402.6,-0.16
"(30, 20, 5)",10,140,80,16,11,2,57.94,0.37,6.94,402.1,-0.23
"(30, 20, 5)",10,140,80,16,10,1,54.25,0.37,7.08,384.09,-0.18
"(30, 20, 5)",10,140,80,11,11,1,54.28,0.37,7.03,381.59,-0.16
"(30, 20, 5)",4,140,80,16,11,1,54.75,0.37,6.95,380.51,-0.19
"(30, 20, 5)",10,224,80,16,11,1,54.61,0.37,6.93,378.45,-0.16
"(30, 20, 5)",10,228,80,16,11,1,54.61,0.37,6.93,378.45,-0.16
"(30, 20, 5)",10,229,80,16,11,1,54.61,0.37,6.93,378.45,-0.16
"(30, 20, 5)",10,140,80,15,11,1,52.67,0.36,6.95,366.06,-0.16
"(30, 20, 5)",1,140,80,16,11,1,53.03,0.36,6.9,365.91,-0.17
"(30, 20, 5)",3,140,80,16,11,1,52.98,0.36,6.89,365.03,-0.16
"(30, 20, 5)",10,140,80,12,11,1,51.28,0.36,6.96,356.91,-0.18
"(30, 20, 5)",10,140,80,20,11,1,51.39,0.36,6.93,356.13,-0.17
"(30, 20, 5)",10,127,80,16,11,1,50.26,0.36,7.0,351.82,-0.16
"(30, 20, 5)",10,128,80,16,11,1,50.26,0.36,7.0,351.82,-0.16
"(30, 20, 5)",10,126,80,16,11,1,50.26,0.36,7.0,351.82,-0.16
"(30, 20, 5)",10,129,80,16,11,1,50.26,0.36,7.0,351.82,-0.16
"(30, 20, 5)",10,132,80,16,11,1,50.26,0.36,7.0,351.82,-0.16
"(30, 20, 5)",10,124,80,16,11,1,50.09,0.36,7.0,350.63,-0.16
"(30, 20, 5)",10,140,80,28,11,1,49.37,0.36,7.1,350.53,-0.16
"(30, 20, 5)",10,140,80,21,11,1,50.9,0.36,6.81,346.63,-0.19
"(30, 20, 5)",10,140,80,26,11,1,48.57,0.36,7.13,346.3,-0.21
"(30, 20, 5)",10,241,80,16,11,1,50.89,0.36,6.8,346.05,-0.16
"(30, 20, 5)",10,140,80,14,11,1,49.05,0.36,7.0,343.35,-0.16
"(30, 20, 5)",10,118,80,16,11,1,48.67,0.36,6.95,338.26,-0.16
"(30, 20, 5)",10,116,80,16,11,1,48.67,0.36,6.95,338.26,-0.16
"(30, 20, 5)",10,115,80,16,11,1,48.67,0.36,6.95,338.26,-0.16
"(30, 20, 5)",10,119,80,16,11,1,48.67,0.36,6.95,338.26,-0.16
"(30, 20, 5)",10,117,80,16,11,1,48.67,0.36,6.95,338.26,-0.16
"(30, 20, 5)",10,120,80,16,11,1,48.67,0.36,6.95,338.26,-0.16
"(30, 20, 5)",10,140,80,16,14,1,48.14,0.35,6.95,334.57,-0.14
"(30, 20, 5)",10,140,80,23,11,1,48.82,0.36,6.81,332.46,-0.21
"(30, 20, 5)",10,123,80,16,11,1,47.83,0.35,6.92,330.98,-0.16
"(30, 20, 5)",10,140,80,18,11,1,48.22,0.35,6.84,329.82,-0.17
"(30, 20, 5)",10,253,80,16,11,1,48.82,0.36,6.74,329.05,-0.16
"(30, 20, 5)",10,121,80,16,11,1,47.3,0.35,6.9,326.37,-0.16
"(30, 20, 5)",10,140,80,22,11,1,47.66,0.35,6.68,318.37,-0.21
"(30, 20, 5)",10,140,80,25,11,1,45.6,0.35,6.9,314.64,-0.22
"(30, 20, 5)",10,140,80,16,3,1,45.71,0.35,6.86,313.57,-0.17
"(30, 20, 5)",13,140,80,16,11,1,45.6,0.35,6.86,312.82,-0.18
"(30, 20, 5)",10,267,80,16,11,1,46.73,0.35,6.67,311.69,-0.16
"(30, 20, 5)",10,140,80,16,7,1,44.57,0.35,6.83,304.41,-0.17
"(30, 20, 5)",10,140,80,16,12,1,45.32,0.35,6.7,303.64,-0.17
"(30, 20, 5)",10,140,80,16,19,1,45.34,0.35,6.57,297.88,-0.21
"(30, 20, 5)",10,140,80,16,6,1,43.65,0.34,6.81,297.26,-0.16
"(30, 20, 5)",10,140,80,16,18,1,45.09,0.35,6.56,295.79,-0.19
"(30, 20, 5)",10,140,80,16,16,1,43.85,0.34,6.73,295.11,-0.19
"(30, 20, 5)",10,140,80,16,22,1,43.95,0.34,6.66,292.71,-0.18
"(30, 20, 5)",10,112,80,16,11,1,43.5,0.34,6.69,291.02,-0.25
"(30, 20, 5)",10,140,80,10,11,1,42.46,0.34,6.83,290.0,-0.15
"(30, 20, 5)",10,140,80,16,21,1,44.16,0.35,6.52,287.92,-0.19
"(30, 20, 5)",10,140,80,16,15,1,44.25,0.35,6.5,287.62,-0.19
"(30, 20, 5)",10,140,80,29,11,1,40.8,0.34,6.99,285.19,-0.21
"(30, 20, 5)",10,140,80,16,1,1,43.17,0.34,6.55,282.76,-0.2
"(30, 20, 5)",10,140,80,16,25,1,42.57,0.34,6.56,279.26,-0.2
