top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 10)",9,139,80,16,10,4,19.7,0.27,6.35,125.09,-0.15
"(30, 20, 10)",9,139,80,16,11,4,18.34,0.26,6.12,112.24,-0.17
"(30, 20, 10)",9,139,80,16,10,3,17.49,0.25,6.25,109.31,-0.15
"(30, 20, 10)",9,139,80,16,8,4,17.25,0.25,6.28,108.33,-0.18
"(30, 20, 10)",9,139,80,19,10,4,17.8,0.26,5.98,106.44,-0.17
"(30, 20, 10)",9,139,80,16,9,4,17.12,0.25,6.2,106.14,-0.18
"(30, 20, 10)",9,139,80,16,4,4,17.02,0.25,6.19,105.35,-0.18
"(30, 20, 10)",9,139,80,16,3,4,16.78,0.25,6.23,104.54,-0.18
"(30, 20, 10)",9,139,80,16,7,4,16.77,0.25,6.18,103.64,-0.18
"(30, 20, 10)",9,139,80,16,10,5,17.0,0.25,6.09,103.53,-0.19
"(30, 20, 10)",9,139,80,16,14,4,17.02,0.25,6.05,102.97,-0.17
"(30, 20, 10)",9,139,80,14,10,4,16.73,0.25,6.1,102.05,-0.17
"(30, 20, 10)",9,139,80,16,6,4,16.39,0.25,6.19,101.45,-0.18
"(30, 20, 10)",9,139,80,21,10,4,16.71,0.25,6.0,100.26,-0.16
"(30, 20, 10)",9,139,80,17,10,4,16.74,0.25,5.95,99.6,-0.17
"(30, 20, 10)",9,139,80,18,10,4,16.46,0.25,5.94,97.77,-0.17
"(30, 20, 10)",9,139,80,22,10,4,16.08,0.25,6.05,97.28,-0.15
"(30, 20, 10)",9,139,80,15,10,4,16.09,0.25,6.04,97.18,-0.17
"(30, 20, 10)",9,139,80,16,5,4,15.95,0.25,6.06,96.66,-0.18
"(30, 20, 10)",9,139,80,20,10,4,16.0,0.25,5.89,94.24,-0.15
"(30, 20, 10)",9,139,80,16,10,8,17.06,0.25,5.49,93.66,-0.18
"(30, 20, 10)",9,139,80,16,16,4,15.8,0.25,5.86,92.59,-0.17
"(30, 20, 10)",9,139,80,16,12,4,15.47,0.24,5.95,92.05,-0.16
"(30, 20, 10)",9,139,80,16,15,4,15.53,0.24,5.76,89.45,-0.17
"(30, 20, 10)",9,139,80,12,10,4,15.38,0.24,5.81,89.36,-0.15
"(30, 20, 10)",9,139,80,10,10,4,15.2,0.24,5.84,88.77,-0.15
"(30, 20, 10)",9,139,80,16,10,2,15.36,0.24,5.73,88.01,-0.14
"(30, 20, 10)",9,139,80,16,12,9,16.19,0.25,5.3,85.81,-0.24
"(30, 20, 10)",9,139,80,16,13,4,14.82,0.24,5.72,84.77,-0.18
"(30, 20, 10)",9,139,80,9,10,4,14.56,0.24,5.79,84.3,-0.15
"(30, 20, 10)",9,139,80,16,10,6,14.9,0.24,5.63,83.89,-0.17
"(30, 20, 10)",9,139,80,16,1,4,13.53,0.23,6.14,83.07,-0.15
"(30, 20, 10)",9,139,80,13,10,4,13.56,0.23,5.79,78.51,-0.17
"(30, 20, 10)",9,139,80,16,17,4,14.17,0.24,5.54,78.5,-0.17
"(30, 20, 10)",9,139,80,23,10,4,13.6,0.23,5.71,77.66,-0.16
"(30, 20, 10)",9,139,80,16,10,7,14.27,0.24,5.33,76.06,-0.18
"(30, 20, 10)",9,139,80,16,10,1,12.54,0.22,6.05,75.87,-0.12
"(30, 20, 10)",9,139,80,11,10,4,13.29,0.23,5.7,75.75,-0.16
"(30, 20, 10)",9,139,80,16,12,8,14.53,0.24,5.19,75.41,-0.22
"(30, 20, 10)",9,139,80,13,12,4,12.83,0.23,5.58,71.59,-0.19
"(30, 20, 10)",9,139,80,25,10,4,12.78,0.23,5.59,71.44,-0.17
"(30, 20, 10)",9,139,80,16,12,5,13.02,0.23,5.46,71.09,-0.23
"(30, 20, 10)",9,139,80,28,10,4,12.66,0.23,5.55,70.26,-0.17
"(30, 20, 10)",9,139,80,4,10,4,12.06,0.22,5.65,68.14,-0.17
"(30, 20, 10)",9,139,80,9,12,4,12.29,0.22,5.54,68.09,-0.17
"(30, 20, 10)",9,139,80,7,10,4,12.07,0.22,5.53,66.75,-0.17
"(30, 20, 10)",9,139,80,16,12,6,12.36,0.22,5.39,66.62,-0.2
"(30, 20, 10)",9,139,80,17,12,4,12.25,0.22,5.42,66.4,-0.17
"(30, 20, 10)",9,139,80,8,10,4,11.88,0.22,5.51,65.46,-0.17
"(30, 20, 10)",9,139,80,16,12,2,12.12,0.22,5.35,64.84,-0.16
"(30, 20, 10)",9,139,80,16,12,1,11.12,0.21,5.83,64.83,-0.14
"(30, 20, 10)",9,139,80,5,10,4,11.08,0.21,5.58,61.83,-0.17
"(30, 20, 10)",9,139,80,27,10,4,11.28,0.22,5.4,60.91,-0.17
"(30, 20, 10)",9,139,80,31,10,4,11.28,0.22,5.3,59.78,-0.17
"(30, 20, 10)",9,139,80,24,10,4,11.21,0.22,5.31,59.53,-0.18
"(30, 20, 10)",9,139,80,16,12,3,11.15,0.21,5.27,58.76,-0.18
"(30, 20, 10)",9,139,80,37,12,4,11.01,0.21,5.32,58.57,-0.17
"(30, 20, 10)",9,139,80,16,28,4,11.27,0.22,5.17,58.27,-0.18
"(30, 20, 10)",9,139,80,16,12,7,11.61,0.22,4.96,57.59,-0.21
"(30, 20, 10)",9,139,80,16,19,4,10.99,0.21,5.04,55.39,-0.18
"(30, 20, 10)",9,139,80,5,12,4,10.26,0.21,5.25,53.86,-0.19
"(30, 20, 10)",9,139,80,1,12,4,9.35,0.2,5.68,53.11,-0.14
"(30, 20, 10)",9,139,80,16,22,4,10.35,0.21,5.08,52.58,-0.18
"(30, 20, 10)",9,139,80,33,12,4,10.23,0.21,5.07,51.87,-0.19
"(30, 20, 10)",9,139,80,1,10,4,8.76,0.19,5.63,49.32,-0.12
"(30, 20, 10)",9,139,80,16,25,4,9.86,0.2,4.96,48.91,-0.18
"(30, 20, 10)",9,139,80,21,12,4,9.79,0.2,4.99,48.85,-0.17
"(30, 20, 10)",9,139,80,25,12,4,9.36,0.2,4.89,45.77,-0.18
"(30, 20, 10)",9,139,80,29,12,4,8.5,0.19,4.83,41.06,-0.18
