top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(25, 18, 9)",9,139,80,16,10,4,22.47,0.28,6.47,145.38,-0.17
"(25, 21, 9)",9,139,80,16,10,4,20.62,0.27,6.28,129.49,-0.18
"(25, 17, 9)",9,139,80,16,10,4,20.74,0.27,6.16,127.76,-0.17
"(25, 20, 9)",9,139,80,16,10,4,20.14,0.27,6.24,125.67,-0.18
"(25, 19, 9)",9,139,80,16,10,4,20.01,0.27,6.23,124.66,-0.17
"(25, 16, 9)",9,139,80,16,10,4,19.73,0.27,6.09,120.16,-0.16
"(25, 22, 9)",9,139,80,16,10,4,19.47,0.26,6.15,119.74,-0.19
"(25, 15, 9)",9,139,80,16,10,4,18.98,0.26,5.98,113.5,-0.16
"(25, 23, 9)",9,139,80,16,10,4,18.5,0.26,6.02,111.37,-0.19
"(25, 14, 9)",9,139,80,16,10,4,18.19,0.26,5.78,105.14,-0.16
"(25, 24, 9)",9,139,80,16,10,4,17.52,0.26,5.84,102.32,-0.19
"(25, 25, 9)",9,139,80,16,10,4,17.06,0.25,5.87,100.14,-0.19
"(25, 13, 9)",9,139,80,16,10,4,17.29,0.25,5.68,98.21,-0.16
"(25, 9, 9)",9,139,80,16,10,4,18.1,0.26,5.34,96.65,-0.23
"(25, 10, 9)",9,139,80,16,10,4,16.98,0.25,5.4,91.69,-0.17
"(25, 12, 9)",9,139,80,16,10,4,14.73,0.24,5.54,81.6,-0.17
"(25, 11, 9)",9,139,80,16,10,4,13.77,0.23,5.36,73.81,-0.17
