top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 2)",9,139,80,16,16,1,42.51,0.34,5.02,213.4,-0.28
"(30, 20, 3)",9,139,80,16,16,1,36.94,0.33,5.4,199.48,-0.24
"(30, 20, 5)",9,139,80,16,11,1,22.81,0.28,5.76,131.39,-0.18
"(30, 20, 4)",9,139,80,16,16,1,23.57,0.28,5.37,126.57,-0.25
"(30, 20, 5)",9,139,80,16,10,1,19.51,0.27,5.59,109.06,-0.2
"(30, 25, 5)",9,139,80,16,16,1,19.56,0.27,5.47,106.99,-0.2
"(30, 24, 5)",9,139,80,16,16,1,19.64,0.27,5.39,105.86,-0.2
"(30, 20, 5)",9,139,80,10,16,1,18.05,0.26,5.57,100.54,-0.18
"(16, 20, 5)",9,139,80,16,16,1,18.34,0.26,5.38,98.67,-0.26
"(30, 16, 5)",9,139,80,16,16,1,18.34,0.26,5.38,98.67,-0.26
"(30, 23, 5)",9,139,80,16,16,1,18.25,0.26,5.31,96.91,-0.2
"(30, 20, 5)",9,139,80,16,23,1,18.0,0.26,5.34,96.12,-0.23
"(30, 20, 5)",9,139,80,23,16,1,17.82,0.26,5.37,95.69,-0.22
"(30, 26, 5)",9,139,80,16,16,1,17.74,0.26,5.31,94.2,-0.21
"(30, 20, 5)",9,139,80,16,3,1,17.05,0.25,5.45,92.92,-0.21
"(30, 20, 5)",9,139,80,16,14,1,16.99,0.25,5.44,92.43,-0.16
"(30, 27, 5)",9,139,80,16,16,1,17.1,0.25,5.28,90.29,-0.21
"(30, 20, 5)",9,139,80,16,7,1,16.6,0.25,5.35,88.81,-0.2
"(30, 22, 5)",9,139,80,16,16,1,16.89,0.25,5.23,88.33,-0.19
"(30, 20, 5)",9,139,80,16,22,1,16.6,0.25,5.25,87.15,-0.2
"(30, 20, 5)",9,139,80,16,19,1,16.75,0.25,5.15,86.26,-0.23
"(30, 29, 5)",9,139,80,16,16,1,16.6,0.25,5.19,86.15,-0.21
"(30, 17, 5)",9,139,80,16,16,1,16.45,0.25,5.2,85.54,-0.26
"(17, 20, 5)",9,139,80,16,16,1,16.45,0.25,5.2,85.54,-0.26
"(30, 21, 5)",9,139,80,16,16,1,16.28,0.25,5.21,84.82,-0.19
"(30, 28, 5)",9,139,80,16,16,1,16.23,0.25,5.2,84.4,-0.21
"(30, 20, 5)",9,139,80,16,18,1,16.35,0.25,5.13,83.88,-0.21
"(30, 20, 5)",9,139,80,22,16,1,15.89,0.25,5.26,83.58,-0.2
"(30, 20, 5)",9,139,80,16,21,1,16.33,0.25,5.1,83.28,-0.21
"(30, 20, 5)",9,139,80,16,12,1,15.96,0.25,5.2,82.99,-0.2
"(30, 19, 5)",9,139,80,16,16,1,15.83,0.25,5.2,82.32,-0.2
"(19, 20, 5)",9,139,80,16,16,1,15.83,0.25,5.2,82.32,-0.2
"(30, 20, 5)",9,139,80,16,1,1,15.64,0.24,5.14,80.39,-0.23
"(30, 37, 5)",9,139,80,16,16,1,15.64,0.24,5.14,80.39,-0.23
"(30, 34, 5)",9,139,80,16,16,1,15.64,0.24,5.14,80.39,-0.23
"(30, 31, 5)",9,139,80,16,16,1,15.64,0.24,5.14,80.39,-0.23
"(30, 33, 5)",9,139,80,16,16,1,15.64,0.24,5.14,80.39,-0.23
"(30, 46, 5)",9,139,80,16,16,1,15.64,0.24,5.14,80.39,-0.23
"(30, 45, 5)",9,139,80,16,16,1,15.64,0.24,5.14,80.39,-0.23
"(30, 51, 5)",9,139,80,16,16,1,15.64,0.24,5.14,80.39,-0.23
"(30, 36, 5)",9,139,80,16,16,1,15.64,0.24,5.14,80.39,-0.23
"(30, 56, 5)",9,139,80,16,16,1,15.64,0.24,5.14,80.39,-0.23
"(30, 41, 5)",9,139,80,16,16,1,15.64,0.24,5.14,80.39,-0.23
"(30, 20, 5)",9,139,80,16,27,1,15.47,0.24,5.18,80.13,-0.21
"(30, 20, 5)",9,139,80,16,25,1,15.63,0.24,5.11,79.87,-0.22
"(30, 20, 5)",9,139,80,19,16,1,15.55,0.24,5.08,78.99,-0.21
"(30, 20, 5)",9,139,80,17,16,1,15.35,0.24,5.12,78.59,-0.22
"(89, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(46, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(65, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(73, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(67, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(55, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(38, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(40, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(21, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(20, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(22, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(43, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(39, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(44, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(45, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(42, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(57, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(53, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(41, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(49, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(81, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(61, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(25, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(26, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(36, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(30, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(24, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(23, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(31, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(27, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(28, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(29, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(32, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(37, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(33, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(34, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(35, 20, 5)",9,139,80,16,16,1,15.2,0.24,5.17,78.58,-0.22
"(18, 20, 5)",9,139,80,16,16,1,15.31,0.24,5.08,77.77,-0.2
"(30, 18, 5)",9,139,80,16,16,1,15.31,0.24,5.08,77.77,-0.2
"(30, 20, 5)",9,139,80,9,16,1,14.88,0.24,5.16,76.78,-0.19
"(30, 20, 5)",9,139,80,16,16,8,16.51,0.25,4.6,75.95,-0.3
"(30, 20, 5)",9,139,80,25,16,1,14.76,0.24,5.14,75.87,-0.22
"(30, 15, 5)",9,139,80,16,16,1,15.1,0.24,5.0,75.5,-0.27
"(30, 20, 5)",9,139,80,16,20,1,14.99,0.24,5.03,75.4,-0.23
"(30, 20, 5)",9,139,80,16,15,1,15.11,0.24,4.98,75.25,-0.22
"(30, 20, 5)",9,139,80,21,16,1,14.88,0.24,5.04,75.0,-0.2
"(30, 20, 5)",9,139,80,28,16,1,14.59,0.24,5.13,74.85,-0.2
"(30, 20, 5)",9,139,80,27,16,1,14.57,0.24,5.12,74.6,-0.2
"(30, 20, 5)",9,139,80,33,16,1,14.43,0.24,5.06,73.02,-0.2
"(30, 20, 5)",9,139,80,16,17,1,14.61,0.24,4.98,72.76,-0.21
"(30, 20, 5)",9,139,80,16,9,1,14.34,0.24,5.05,72.42,-0.24
"(30, 20, 5)",9,139,80,16,28,1,14.39,0.24,4.99,71.81,-0.22
"(30, 20, 5)",9,139,80,20,16,1,14.08,0.24,5.0,70.4,-0.2
"(30, 20, 5)",9,139,80,14,16,1,13.75,0.23,5.1,70.12,-0.17
"(30, 20, 5)",9,139,80,16,16,2,14.12,0.24,4.92,69.47,-0.27
"(30, 20, 6)",9,139,80,16,16,1,13.74,0.23,5.03,69.11,-0.23
"(30, 20, 5)",9,139,80,3,16,1,13.42,0.23,5.14,68.98,-0.24
"(30, 20, 5)",9,139,80,16,5,1,13.37,0.23,5.07,67.79,-0.22
"(30, 14, 5)",9,139,80,16,16,1,13.64,0.23,4.76,64.93,-0.27
"(30, 20, 7)",9,139,80,16,16,1,12.5,0.22,5.18,64.75,-0.21
"(30, 20, 5)",9,139,80,18,16,1,13.29,0.23,4.86,64.59,-0.21
"(30, 20, 5)",9,139,80,11,16,1,12.7,0.23,4.98,63.25,-0.22
"(30, 20, 5)",9,139,80,16,16,3,13.49,0.23,4.63,62.46,-0.27
"(30, 20, 5)",9,139,80,15,16,1,12.57,0.23,4.89,61.47,-0.22
"(30, 20, 5)",9,139,80,16,4,1,12.19,0.22,5.02,61.19,-0.2
"(30, 20, 5)",9,139,80,13,16,1,12.21,0.22,4.94,60.32,-0.17
"(30, 20, 5)",9,139,80,4,16,1,12.06,0.22,4.99,60.18,-0.23
"(30, 20, 5)",9,139,80,16,13,1,12.18,0.22,4.83,58.83,-0.21
"(30, 20, 5)",9,139,80,16,45,1,12.64,0.23,4.62,58.4,-0.24
"(30, 20, 5)",9,139,80,31,16,1,11.88,0.22,4.9,58.21,-0.21
"(30, 20, 5)",9,139,80,16,33,1,12.14,0.22,4.73,57.42,-0.21
"(30, 20, 5)",9,139,80,34,16,1,12.18,0.22,4.7,57.25,-0.23
"(30, 20, 5)",9,139,80,16,41,1,11.79,0.22,4.71,55.53,-0.2
"(30, 20, 5)",9,139,80,16,37,1,11.39,0.22,4.65,52.96,-0.22
"(30, 20, 5)",9,139,80,1,16,1,11.11,0.21,4.75,52.77,-0.26
"(30, 20, 5)",9,139,80,29,16,1,10.88,0.21,4.82,52.44,-0.2
"(30, 11, 5)",9,139,80,16,16,1,12.21,0.22,4.28,52.26,-0.26
"(30, 20, 8)",9,139,80,16,16,1,10.23,0.21,5.03,51.46,-0.21
"(30, 20, 5)",9,139,80,12,16,1,10.81,0.21,4.76,51.46,-0.18
"(30, 20, 5)",9,139,80,16,29,1,10.93,0.21,4.68,51.15,-0.21
"(30, 12, 5)",9,139,80,16,16,1,11.94,0.22,4.23,50.51,-0.26
"(30, 20, 5)",9,139,80,16,34,1,10.71,0.21,4.67,50.02,-0.21
"(30, 20, 5)",9,139,80,41,16,1,10.71,0.21,4.58,49.05,-0.24
"(30, 20, 11)",9,139,80,16,16,1,9.24,0.2,5.28,48.79,-0.18
"(30, 20, 5)",9,139,80,37,16,1,10.76,0.21,4.53,48.74,-0.24
"(30, 20, 12)",9,139,80,16,16,1,9.22,0.2,5.2,47.94,-0.18
"(13, 20, 5)",9,139,80,16,16,1,10.75,0.21,4.37,46.98,-0.29
"(30, 13, 5)",9,139,80,16,16,1,10.75,0.21,4.37,46.98,-0.29
"(30, 20, 5)",9,139,80,16,31,1,10.27,0.21,4.53,46.52,-0.23
"(30, 20, 10)",9,139,80,16,16,1,9.05,0.2,5.12,46.34,-0.19
"(30, 20, 5)",9,139,80,7,16,1,10.08,0.21,4.57,46.07,-0.24
"(30, 20, 9)",9,139,80,16,16,1,8.85,0.19,4.96,43.9,-0.19
"(30, 20, 3)",9,139,80,16,16,16,11.87,0.22,3.57,42.38,-0.46
"(30, 10, 5)",9,139,80,16,16,1,10.52,0.21,4.01,42.19,-0.25
"(10, 20, 5)",9,139,80,16,16,1,10.52,0.21,4.01,42.19,-0.25
"(30, 20, 5)",9,139,80,15,16,16,10.85,0.21,3.85,41.77,-0.36
"(9, 20, 5)",9,139,80,16,16,1,10.44,0.21,4.0,41.76,-0.26
"(30, 9, 5)",9,139,80,16,16,1,10.44,0.21,4.0,41.76,-0.26
"(30, 20, 5)",9,139,80,43,16,16,10.92,0.21,3.82,41.71,-0.36
"(30, 20, 5)",9,139,80,16,16,15,10.69,0.21,3.87,41.37,-0.38
"(30, 20, 13)",9,139,80,16,16,1,8.03,0.19,5.07,40.71,-0.19
"(30, 20, 5)",9,139,80,16,15,16,10.6,0.21,3.83,40.6,-0.36
"(30, 20, 5)",9,139,80,16,22,16,10.48,0.21,3.79,39.72,-0.36
"(30, 4, 5)",9,139,80,16,16,1,10.75,0.21,3.65,39.24,-0.42
"(30, 65, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 5, 5)",9,139,80,16,16,1,10.09,0.21,3.77,38.04,-0.36
"(97, 20, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(73, 20, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 17, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 20, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(37, 20, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 57, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 49, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 9, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(25, 20, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(109, 20, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(61, 20, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(85, 20, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(5, 20, 5)",9,139,80,16,16,1,10.09,0.21,3.77,38.04,-0.36
"(49, 20, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 25, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(13, 20, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 33, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 41, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 73, 5)",9,139,80,16,16,16,10.09,0.21,3.77,38.04,-0.36
"(30, 20, 5)",9,139,80,36,16,16,10.16,0.21,3.72,37.8,-0.36
"(30, 20, 5)",9,139,80,5,16,1,8.57,0.19,4.39,37.62,-0.26
"(30, 20, 5)",9,139,80,29,16,16,10.04,0.21,3.74,37.55,-0.36
"(30, 20, 5)",9,139,80,45,16,1,8.51,0.19,4.26,36.25,-0.24
"(30, 20, 5)",9,139,80,22,16,16,9.59,0.2,3.72,35.67,-0.36
"(30, 20, 5)",9,139,80,16,29,16,9.67,0.2,3.67,35.49,-0.36
"(30, 20, 5)",9,139,80,16,43,16,9.58,0.2,3.67,35.16,-0.36
"(30, 20, 17)",9,139,80,16,16,16,7.11,0.18,4.53,32.21,-0.22
"(1, 20, 5)",9,139,80,16,16,1,10.33,0.21,3.03,31.3,-0.72
"(30, 1, 5)",9,139,80,16,16,1,10.33,0.21,3.03,31.3,-0.72
"(30, 1, 5)",9,139,80,16,16,16,10.33,0.21,3.03,31.3,-0.72
"(1, 20, 5)",9,139,80,16,16,16,10.33,0.21,3.03,31.3,-0.72
"(30, 20, 1)",9,139,80,16,16,16,10.33,0.21,3.03,31.3,-0.72
