top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",12,141,39,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,141,41,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,141,40,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,141,45,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,141,44,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,141,43,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,144,44,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,142,42,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,144,42,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,146,42,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,141,38,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,141,42,10,9,3,43.44,0.34,7.66,332.75,-0.18
"(30, 20, 5)",12,140,42,10,9,3,43.16,0.34,7.65,330.17,-0.18
"(30, 20, 5)",12,148,42,10,9,3,42.57,0.34,7.62,324.38,-0.18
"(30, 20, 5)",12,150,42,10,9,3,42.57,0.34,7.62,324.38,-0.18
"(30, 20, 5)",12,147,44,10,9,3,42.57,0.34,7.62,324.38,-0.18
"(30, 20, 5)",12,150,44,10,9,3,42.57,0.34,7.62,324.38,-0.18
"(30, 20, 5)",12,141,44,10,10,3,42.41,0.34,7.63,323.59,-0.18
"(30, 20, 5)",13,141,42,10,9,3,42.43,0.34,7.61,322.89,-0.18
"(30, 20, 5)",13,141,44,10,9,3,42.43,0.34,7.61,322.89,-0.18
"(30, 20, 5)",12,141,51,10,9,3,42.52,0.34,7.57,321.88,-0.2
"(30, 20, 5)",12,141,50,10,9,3,42.52,0.34,7.57,321.88,-0.2
"(30, 20, 5)",12,141,48,10,9,3,42.52,0.34,7.57,321.88,-0.2
"(30, 20, 5)",12,141,49,10,9,3,42.52,0.34,7.57,321.88,-0.2
"(30, 20, 5)",12,141,46,10,9,3,42.52,0.34,7.57,321.88,-0.2
"(30, 20, 5)",12,141,47,10,9,3,42.52,0.34,7.57,321.88,-0.2
"(30, 20, 5)",10,146,44,10,9,3,41.97,0.34,7.57,317.71,-0.18
"(30, 20, 5)",10,141,42,10,9,3,41.78,0.34,7.56,315.86,-0.18
"(30, 20, 5)",11,141,42,10,9,3,41.78,0.34,7.56,315.86,-0.18
"(30, 20, 5)",10,141,39,10,9,3,41.78,0.34,7.56,315.86,-0.18
"(30, 20, 5)",10,141,41,10,9,3,41.78,0.34,7.56,315.86,-0.18
"(30, 20, 5)",10,141,40,10,9,3,41.78,0.34,7.56,315.86,-0.18
"(30, 20, 5)",10,141,45,10,9,3,41.78,0.34,7.56,315.86,-0.18
"(30, 20, 5)",10,141,38,10,9,3,41.78,0.34,7.56,315.86,-0.18
"(30, 20, 5)",10,138,44,10,9,3,41.78,0.34,7.56,315.86,-0.18
"(30, 20, 5)",9,141,44,10,9,3,41.78,0.34,7.56,315.86,-0.18
"(30, 20, 5)",10,142,44,10,9,3,41.78,0.34,7.56,315.86,-0.18
"(30, 20, 5)",10,141,44,10,9,3,41.78,0.34,7.56,315.86,-0.18
