top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",11,146,192,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,132,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,164,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,168,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,172,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,159,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,78,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,156,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,140,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,188,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,191,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,144,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,148,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,176,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,180,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,184,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,160,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,98,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,125,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,130,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,92,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,104,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,150,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,155,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,145,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,135,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,115,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,80,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,110,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,105,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,100,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,95,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,90,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,85,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,128,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,163,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,167,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,185,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,199,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,197,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,195,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,193,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,189,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,187,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,183,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,219,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,181,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,179,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,177,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,175,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,173,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,171,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,201,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,203,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,205,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,207,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,209,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,211,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,213,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,169,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,215,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,152,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,124,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,120,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,116,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,136,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,223,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",11,146,86,4,4,9,79.74,0.41,7.38,588.48,-0.2
"(30, 20, 5)",12,146,155,4,4,9,78.02,0.41,7.35,573.45,-0.2
"(30, 20, 5)",12,146,116,4,4,9,78.02,0.41,7.35,573.45,-0.2
"(30, 20, 5)",12,146,78,4,4,9,78.02,0.41,7.35,573.45,-0.2
"(30, 20, 5)",12,146,192,4,4,9,78.02,0.41,7.35,573.45,-0.2
"(30, 20, 5)",11,139,192,4,4,9,77.54,0.4,7.34,569.14,-0.2
"(30, 20, 5)",11,142,155,4,4,9,77.54,0.4,7.34,569.14,-0.2
"(30, 20, 5)",11,140,192,4,4,9,77.54,0.4,7.34,569.14,-0.2
"(30, 20, 5)",11,142,116,4,4,9,77.54,0.4,7.34,569.14,-0.2
"(30, 20, 5)",11,142,192,4,4,9,77.54,0.4,7.34,569.14,-0.2
"(30, 20, 5)",11,144,192,4,4,9,77.54,0.4,7.34,569.14,-0.2
"(30, 20, 5)",9,146,116,4,4,9,77.54,0.4,7.34,569.14,-0.2
"(30, 20, 5)",9,146,78,4,4,9,77.54,0.4,7.34,569.14,-0.2
