top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 2)",10,147,13,12,4,2,136.23,0.47,5.64,768.34,-0.26
"(30, 20, 2)",10,144,13,12,4,2,135.66,0.47,5.64,765.12,-0.26
"(30, 20, 2)",11,141,13,12,4,2,135.66,0.47,5.64,765.12,-0.26
"(30, 20, 2)",10,139,13,12,4,2,135.66,0.47,5.64,765.12,-0.26
"(30, 20, 2)",10,138,13,12,4,2,135.66,0.47,5.64,765.12,-0.26
"(30, 20, 2)",9,141,13,12,4,2,135.66,0.47,5.64,765.12,-0.26
"(30, 20, 2)",10,141,13,12,4,2,135.66,0.47,5.64,765.12,-0.26
"(30, 20, 2)",10,143,13,12,4,2,135.66,0.47,5.64,765.12,-0.26
"(30, 20, 2)",10,145,13,12,4,2,135.66,0.47,5.64,765.12,-0.26
"(30, 20, 2)",10,146,13,10,4,2,136.78,0.47,5.54,757.76,-0.23
"(30, 20, 2)",9,141,13,10,4,2,136.21,0.47,5.54,754.6,-0.23
"(30, 20, 2)",10,138,13,10,4,2,136.21,0.47,5.54,754.6,-0.23
"(30, 20, 2)",10,141,13,10,4,2,136.21,0.47,5.54,754.6,-0.23
"(30, 20, 2)",11,141,13,10,4,2,136.21,0.47,5.54,754.6,-0.23
"(30, 20, 2)",10,142,13,10,4,2,136.21,0.47,5.54,754.6,-0.23
"(30, 20, 2)",10,141,15,12,4,2,131.19,0.46,5.53,725.48,-0.28
"(30, 20, 2)",10,141,14,10,4,2,128.79,0.46,5.44,700.62,-0.24
"(30, 20, 2)",10,147,14,12,4,2,125.21,0.46,5.51,689.91,-0.27
"(30, 20, 2)",10,141,14,12,4,2,124.69,0.46,5.5,685.8,-0.27
"(30, 20, 2)",11,147,13,12,4,2,123.16,0.46,5.52,679.84,-0.26
"(30, 20, 2)",10,149,13,12,4,2,123.16,0.46,5.52,679.84,-0.26
"(30, 20, 2)",9,147,13,12,4,2,122.64,0.45,5.52,676.97,-0.26
"(30, 20, 2)",10,139,13,10,6,2,119.93,0.45,5.53,663.21,-0.23
"(30, 20, 2)",10,145,13,10,6,2,119.93,0.45,5.53,663.21,-0.23
"(30, 20, 2)",10,141,13,10,6,2,119.93,0.45,5.53,663.21,-0.23
"(30, 20, 2)",11,141,13,10,6,2,119.93,0.45,5.53,663.21,-0.23
"(30, 20, 2)",9,141,13,10,6,2,119.93,0.45,5.53,663.21,-0.23
"(30, 20, 2)",10,141,15,10,4,2,121.92,0.45,5.36,653.49,-0.28
"(30, 20, 2)",12,141,13,10,4,2,117.86,0.45,5.41,637.62,-0.23
"(30, 20, 2)",10,141,14,10,6,2,114.24,0.45,5.43,620.32,-0.24
"(30, 20, 2)",10,135,13,12,4,2,111.38,0.44,5.41,602.57,-0.32
"(30, 20, 2)",10,133,13,12,4,2,111.38,0.44,5.41,602.57,-0.32
"(30, 20, 2)",10,134,13,10,4,2,111.83,0.44,5.32,594.94,-0.34
"(30, 20, 2)",10,137,13,12,4,2,109.89,0.44,5.39,592.31,-0.32
"(30, 20, 2)",9,141,15,10,6,2,109.55,0.44,5.35,586.09,-0.28
"(30, 20, 2)",10,139,15,10,6,2,109.55,0.44,5.35,586.09,-0.28
"(30, 20, 2)",11,141,15,10,6,2,109.55,0.44,5.35,586.09,-0.28
"(30, 20, 2)",10,141,15,10,6,2,109.55,0.44,5.35,586.09,-0.28
"(30, 20, 2)",10,141,16,10,4,2,111.49,0.44,5.22,581.98,-0.28
"(30, 20, 2)",10,141,10,10,4,2,105.13,0.44,5.45,572.96,-0.24
"(30, 20, 2)",12,141,13,10,6,2,103.76,0.44,5.4,560.3,-0.23
"(30, 20, 2)",10,147,13,13,4,2,101.51,0.43,5.49,557.29,-0.26
"(30, 20, 2)",10,141,13,13,4,2,101.08,0.43,5.49,554.93,-0.26
"(30, 20, 2)",10,162,13,12,4,2,102.02,0.43,5.39,549.89,-0.26
"(30, 20, 2)",10,163,13,12,4,2,102.02,0.43,5.39,549.89,-0.26
"(30, 20, 2)",10,165,13,12,4,2,102.02,0.43,5.39,549.89,-0.26
"(30, 20, 2)",10,141,13,12,6,2,99.55,0.43,5.47,544.54,-0.25
"(30, 20, 2)",10,141,12,10,4,2,100.85,0.43,5.26,530.47,-0.3
"(30, 20, 2)",10,161,13,12,4,2,98.0,0.43,5.35,524.3,-0.26
"(30, 20, 2)",10,157,13,12,4,2,98.0,0.43,5.35,524.3,-0.26
"(30, 20, 2)",10,153,13,12,4,2,98.0,0.43,5.35,524.3,-0.26
"(30, 20, 2)",10,150,13,12,4,2,98.0,0.43,5.35,524.3,-0.26
"(30, 20, 2)",10,151,13,12,4,2,98.0,0.43,5.35,524.3,-0.26
"(30, 20, 2)",10,155,13,12,4,2,98.0,0.43,5.35,524.3,-0.26
"(30, 20, 2)",10,156,13,12,4,2,98.0,0.43,5.35,524.3,-0.26
"(30, 20, 2)",10,159,13,12,4,2,98.0,0.43,5.35,524.3,-0.26
"(30, 20, 2)",10,147,12,12,4,2,97.88,0.43,5.34,522.68,-0.28
"(30, 20, 2)",10,141,16,10,6,2,100.39,0.43,5.2,522.03,-0.28
"(30, 20, 2)",10,133,13,10,6,2,98.45,0.43,5.3,521.78,-0.34
"(30, 20, 2)",10,141,12,12,4,2,97.47,0.43,5.33,519.52,-0.28
"(30, 20, 2)",10,149,15,10,6,2,99.32,0.43,5.23,519.44,-0.28
"(30, 20, 2)",10,141,13,10,3,2,97.93,0.43,5.2,509.24,-0.23
"(30, 20, 2)",10,141,15,3,6,3,94.33,0.43,5.37,506.55,-0.26
"(30, 20, 2)",10,141,13,14,4,2,93.42,0.42,5.39,503.53,-0.25
"(30, 20, 2)",10,154,13,10,4,2,96.25,0.43,5.23,503.39,-0.23
"(30, 20, 2)",10,150,13,10,4,2,96.25,0.43,5.23,503.39,-0.23
"(30, 20, 2)",10,158,13,10,4,2,96.25,0.43,5.23,503.39,-0.23
"(30, 20, 2)",8,141,13,10,4,2,97.54,0.43,5.16,503.31,-0.34
"(30, 20, 2)",10,141,17,10,6,2,94.77,0.43,5.17,489.96,-0.31
"(30, 20, 2)",10,141,15,12,6,2,92.53,0.42,5.29,489.48,-0.29
"(30, 20, 2)",10,141,15,9,6,3,86.93,0.42,5.63,489.42,-0.21
"(30, 20, 2)",12,141,15,10,6,2,93.49,0.42,5.21,487.08,-0.28
"(30, 20, 2)",10,141,13,10,5,2,92.17,0.42,5.24,482.97,-0.23
"(30, 20, 2)",10,117,13,12,4,2,88.69,0.42,5.37,476.27,-0.32
"(30, 20, 2)",10,120,13,12,4,2,88.69,0.42,5.37,476.27,-0.32
"(30, 20, 2)",10,143,15,10,6,3,87.14,0.42,5.44,474.04,-0.26
"(30, 20, 2)",11,141,15,10,6,3,87.14,0.42,5.44,474.04,-0.26
"(30, 20, 2)",9,141,15,10,6,3,87.14,0.42,5.44,474.04,-0.26
"(30, 20, 2)",10,141,15,10,6,3,87.14,0.42,5.44,474.04,-0.26
"(30, 20, 2)",10,141,16,10,6,3,86.44,0.42,5.38,465.05,-0.26
"(30, 20, 2)",10,141,11,10,4,2,88.14,0.42,5.25,462.74,-0.3
"(30, 20, 2)",10,141,11,12,4,2,86.47,0.42,5.33,460.89,-0.28
"(30, 20, 2)",10,141,13,10,7,2,86.82,0.42,5.22,453.2,-0.23
"(30, 20, 2)",10,141,13,9,4,2,86.53,0.42,5.22,451.69,-0.24
"(30, 20, 2)",10,141,15,10,9,3,83.76,0.41,5.31,444.77,-0.29
"(30, 20, 2)",7,141,13,10,6,2,85.87,0.42,5.14,441.37,-0.34
"(30, 20, 2)",10,157,13,10,6,2,84.71,0.41,5.21,441.34,-0.23
"(30, 20, 2)",10,151,13,10,6,2,84.71,0.41,5.21,441.34,-0.23
"(30, 20, 2)",8,141,13,10,6,2,85.86,0.42,5.14,441.32,-0.34
"(30, 20, 2)",10,141,13,8,4,2,83.9,0.41,5.19,435.44,-0.24
"(30, 20, 2)",10,141,15,10,5,2,85.35,0.41,5.08,433.58,-0.28
"(30, 20, 2)",10,141,15,13,6,3,78.71,0.41,5.48,431.33,-0.25
"(30, 20, 2)",10,141,12,10,6,2,83.51,0.41,5.16,430.91,-0.3
"(30, 20, 2)",7,141,15,10,6,2,84.5,0.41,5.06,427.57,-0.35
"(30, 20, 2)",8,141,15,10,6,2,84.49,0.41,5.06,427.52,-0.35
"(30, 20, 2)",10,174,13,10,4,2,83.24,0.41,5.1,424.52,-0.23
"(30, 20, 2)",10,166,13,10,4,2,83.24,0.41,5.1,424.52,-0.23
"(30, 20, 2)",10,162,13,10,4,2,83.24,0.41,5.1,424.52,-0.23
"(30, 20, 2)",10,170,13,10,4,2,83.24,0.41,5.1,424.52,-0.23
"(30, 20, 2)",10,141,15,10,3,2,84.43,0.41,4.99,421.31,-0.28
