,open,high,low,close,adjclose,volume,ticker
1997-12-29,13.832012176513672,13.95176887512207,13.802071571350098,13.95176887512207,6.575069904327393,2605887,OXY
1997-12-30,13.95176887512207,14.011648178100586,13.891890525817871,13.981708526611328,6.589179039001465,1283216,OXY
1997-12-31,13.981708526611328,14.10146713256836,13.891890525817871,14.041587829589844,6.617396831512451,2851174,OXY
1998-01-02,14.10146713256836,14.10146713256836,13.891890525817871,13.95176887512207,6.575069904327393,714777,OXY
1998-01-05,13.891890525817871,13.95176887512207,13.652375221252441,13.802071571350098,6.504520416259766,3024858,OXY
1998-01-06,13.412859916687012,13.532617568969727,13.143404960632324,13.293102264404297,6.2646565437316895,6203778,OXY
1998-01-07,13.233222961425781,13.293102264404297,13.053586959838867,13.233222961425781,6.236440658569336,3226307,OXY
1998-01-08,13.173344612121582,13.20328426361084,12.873950004577637,12.903889656066895,6.081233978271484,3037384,OXY
1998-01-09,12.814070701599121,12.814070701599121,12.394920349121094,12.454797744750977,5.8695902824401855,5924046,OXY
1998-01-12,11.915888786315918,12.454797744750977,11.915888786315918,12.36497974395752,5.827262878417969,4526015,OXY
1998-01-13,12.394920349121094,12.78413200378418,12.36497974395752,12.724252700805664,5.996577262878418,3719595,OXY
1998-01-14,12.754193305969238,12.873950004577637,12.724252700805664,12.844011306762695,6.053014755249023,1281337,OXY
1998-01-15,12.873950004577637,12.993707656860352,12.814070701599121,12.933829307556152,6.095343589782715,1574012,OXY
1998-01-16,13.143404960632324,13.143404960632324,13.02364730834961,13.083525657653809,6.165892601013184,2057697,OXY
1998-01-20,13.083525657653809,13.143404960632324,12.993707656860352,12.993707656860352,6.123562335968018,1527251,OXY
1998-01-21,12.873950004577637,13.053586959838867,12.873950004577637,12.96376895904541,6.109455108642578,1900296,OXY
1998-01-22,12.933829307556152,12.993707656860352,12.54461669921875,12.604496002197266,5.940135955810547,3473264,OXY
1998-01-23,12.574556350708008,12.664374351501465,12.095524787902832,12.215283393859863,5.756711006164551,5915278,OXY
1998-01-26,12.215283393859863,12.394920349121094,12.125465393066406,12.245223045349121,5.770820617675781,1913656,OXY
1998-01-27,12.275161743164062,12.454797744750977,12.275161743164062,12.30510139465332,5.7990403175354,2340351,OXY
1998-01-28,12.335041046142578,12.335041046142578,12.155404090881348,12.155404090881348,5.7284955978393555,2426149,OXY
1998-01-29,12.155404090881348,12.48473834991455,12.155404090881348,12.245223045349121,5.770820617675781,5594213,OXY
1998-01-30,12.335041046142578,12.36497974395752,12.215283393859863,12.215283393859863,5.756711006164551,1985050,OXY
1998-02-02,12.275161743164062,12.36497974395752,12.215283393859863,12.245223045349121,5.770820617675781,2005091,OXY
1998-02-03,12.215283393859863,12.424859046936035,12.215283393859863,12.36497974395752,5.827262878417969,1700100,OXY
1998-02-04,12.30510139465332,12.514677047729492,12.245223045349121,12.394920349121094,5.841369152069092,3662604,OXY
1998-02-05,12.394920349121094,12.514677047729492,12.36497974395752,12.394920349121094,5.841369152069092,2614864,OXY
1998-02-06,12.424859046936035,12.54461669921875,12.424859046936035,12.514677047729492,5.897809028625488,2469153,OXY
1998-02-09,12.54461669921875,12.54461669921875,12.36497974395752,12.36497974395752,5.827262878417969,2013023,OXY
1998-02-10,12.394920349121094,12.514677047729492,12.36497974395752,12.424859046936035,5.855481147766113,1261506,OXY
1998-02-11,12.335041046142578,12.424859046936035,12.275161743164062,12.36497974395752,5.827262878417969,5510711,OXY
1998-02-12,12.394920349121094,12.394920349121094,12.30510139465332,12.335041046142578,5.813152313232422,1470887,OXY
1998-02-13,12.36497974395752,12.424859046936035,12.335041046142578,12.36497974395752,5.827262878417969,2840110,OXY
1998-02-17,12.48473834991455,12.514677047729492,12.424859046936035,12.454797744750977,5.8695902824401855,2442432,OXY
1998-02-18,12.424859046936035,12.514677047729492,12.394920349121094,12.514677047729492,5.897809028625488,2364775,OXY
1998-02-19,12.514677047729492,12.514677047729492,12.03564739227295,12.03564739227295,5.672054767608643,7446495,OXY
1998-02-20,12.215283393859863,12.215283393859863,12.125465393066406,12.125465393066406,5.714383602142334,2880817,OXY
1998-02-23,12.095524787902832,12.095524787902832,11.975768089294434,12.005706787109375,5.657947540283203,2054566,OXY
1998-02-24,12.005706787109375,12.155404090881348,12.005706787109375,12.03564739227295,5.672054767608643,2336176,OXY
1998-02-25,12.06558609008789,12.06558609008789,11.796131134033203,11.915888786315918,5.615616321563721,4540627,OXY
1998-02-26,11.945828437805176,12.06558609008789,11.88594913482666,12.03564739227295,5.672054767608643,4368613,OXY
1998-02-27,12.125465393066406,12.30510139465332,12.03564739227295,12.245223045349121,5.770820617675781,5935110,OXY
1998-03-02,12.245223045349121,12.275161743164062,12.155404090881348,12.215283393859863,5.756711006164551,1607413,OXY
1998-03-03,12.155404090881348,12.394920349121094,12.125465393066406,12.394920349121094,5.841369152069092,2802326,OXY
1998-03-04,12.514677047729492,12.634434700012207,12.424859046936035,12.514677047729492,5.897809028625488,6680991,OXY
1998-03-05,12.454797744750977,12.604496002197266,12.454797744750977,12.574556350708008,5.92603063583374,3371600,OXY
1998-03-06,12.48473834991455,12.574556350708008,12.335041046142578,12.36497974395752,5.883292198181152,1820969,OXY
1998-03-09,12.275161743164062,12.30510139465332,12.095524787902832,12.125465393066406,5.7693281173706055,3254489,OXY
1998-03-10,12.454797744750977,12.634434700012207,12.30510139465332,12.454797744750977,5.926030158996582,2523847,OXY
1998-03-11,12.933829307556152,12.933829307556152,12.574556350708008,12.634434700012207,6.011498928070068,4384688,OXY
1998-03-12,12.694314002990723,12.933829307556152,12.604496002197266,12.933829307556152,6.15395450592041,2946366,OXY
1998-03-13,12.873950004577637,13.02364730834961,12.814070701599121,13.02364730834961,6.196686744689941,1923467,OXY
1998-03-16,12.993707656860352,13.323041915893555,12.993707656860352,13.323041915893555,6.33914041519165,3314401,OXY
1998-03-17,13.293102264404297,13.352980613708496,13.143404960632324,13.263162612915039,6.310649871826172,4566304,OXY
1998-03-18,13.352980613708496,13.532617568969727,13.233222961425781,13.532617568969727,6.43885612487793,2843242,OXY
1998-03-19,13.532617568969727,13.592495918273926,13.352980613708496,13.532617568969727,6.43885612487793,2546810,OXY
1998-03-20,13.772132873535156,14.071526527404785,13.622435569763184,14.011648178100586,6.666784286499023,3244260,OXY
1998-03-23,14.191285133361816,14.580496788024902,14.191285133361816,14.251164436340332,6.7807440757751465,6617112,OXY
1998-03-24,14.251164436340332,14.490678787231445,14.251164436340332,14.281103134155273,6.794991970062256,3093747,OXY
1998-03-25,14.251164436340332,14.37092113494873,14.10146713256836,14.1314058303833,6.7237677574157715,5928639,OXY
1998-03-26,14.1314058303833,14.251164436340332,14.071526527404785,14.071526527404785,6.695274353027344,999518,OXY
1998-03-27,14.161344528198242,14.191285133361816,14.10146713256836,14.191285133361816,6.752255916595459,1749575,OXY
1998-03-30,14.10146713256836,14.161344528198242,13.981708526611328,14.041587829589844,6.681026935577393,2293172,OXY
1998-03-31,14.041587829589844,14.071526527404785,13.921830177307129,13.981708526611328,6.652535915374756,1457527,OXY
1998-04-01,14.011648178100586,14.071526527404785,13.861950874328613,13.861950874328613,6.595556259155273,3606241,OXY
1998-04-02,13.772132873535156,13.891890525817871,13.772132873535156,13.891890525817871,6.609802722930908,2773517,OXY
1998-04-03,13.861950874328613,13.95176887512207,13.802071571350098,13.802071571350098,6.5670647621154785,2061663,OXY
1998-04-06,13.802071571350098,13.891890525817871,13.802071571350098,13.832012176513672,6.581309795379639,1845811,OXY
1998-04-07,13.772132873535156,13.921830177307129,13.772132873535156,13.891890525817871,6.609802722930908,2105293,OXY
1998-04-08,13.832012176513672,14.011648178100586,13.802071571350098,13.832012176513672,6.581309795379639,2255805,OXY
1998-04-09,13.832012176513672,13.95176887512207,13.832012176513672,13.891890525817871,6.609802722930908,1092623,OXY
1998-04-13,13.891890525817871,13.95176887512207,13.832012176513672,13.832012176513672,6.581309795379639,1903427,OXY
1998-04-14,13.891890525817871,13.981708526611328,13.891890525817871,13.891890525817871,6.609802722930908,1309102,OXY
1998-04-15,13.891890525817871,14.1314058303833,13.891890525817871,14.071526527404785,6.695274353027344,1475062,OXY
1998-04-16,14.011648178100586,14.281103134155273,13.95176887512207,14.191285133361816,6.752255916595459,1503453,OXY
1998-04-17,14.281103134155273,14.281103134155273,14.071526527404785,14.161344528198242,6.738007068634033,1194495,OXY
1998-04-20,14.37092113494873,14.37092113494873,13.981708526611328,14.071526527404785,6.695274353027344,1951858,OXY
1998-04-21,14.1314058303833,14.1314058303833,13.71225357055664,13.832012176513672,6.581309795379639,3581816,OXY
1998-04-22,13.95176887512207,14.071526527404785,13.742193222045898,13.742193222045898,6.538574695587158,1968976,OXY
1998-04-23,13.71225357055664,13.921830177307129,13.71225357055664,13.861950874328613,6.595556259155273,1913030,OXY
1998-04-24,13.832012176513672,14.011648178100586,13.772132873535156,13.861950874328613,6.595556259155273,2891255,OXY
1998-04-27,13.772132873535156,13.891890525817871,13.6823148727417,13.71225357055664,6.524328708648682,2525099,OXY
1998-04-28,13.772132873535156,13.95176887512207,13.772132873535156,13.861950874328613,6.595556259155273,1426840,OXY
1998-04-29,13.861950874328613,13.95176887512207,13.861950874328613,13.921830177307129,6.624046325683594,1839548,OXY
1998-04-30,13.921830177307129,14.221223831176758,13.921830177307129,14.10146713256836,6.709519386291504,1838087,OXY
1998-05-01,14.1314058303833,14.37092113494873,14.1314058303833,14.37092113494873,6.837728500366211,2886245,OXY
1998-05-04,14.251164436340332,14.340982437133789,14.221223831176758,14.221223831176758,6.766499042510986,1599689,OXY
1998-05-05,14.1314058303833,14.221223831176758,14.011648178100586,14.041587829589844,6.681026935577393,1719305,OXY
1998-05-06,14.011648178100586,14.10146713256836,14.011648178100586,14.011648178100586,6.666784286499023,1086987,OXY
1998-05-07,14.011648178100586,14.041587829589844,13.95176887512207,13.981708526611328,6.652535915374756,989081,OXY
1998-05-08,14.011648178100586,14.1314058303833,14.011648178100586,14.041587829589844,6.681026935577393,1475688,OXY
1998-05-11,14.011648178100586,14.041587829589844,13.95176887512207,13.95176887512207,6.6382904052734375,1741016,OXY
1998-05-12,13.95176887512207,13.95176887512207,13.861950874328613,13.921830177307129,6.624046325683594,890340,OXY
1998-05-13,13.891890525817871,14.011648178100586,13.861950874328613,13.891890525817871,6.609802722930908,634824,OXY
1998-05-14,13.861950874328613,14.011648178100586,13.861950874328613,13.95176887512207,6.6382904052734375,863619,OXY
1998-05-15,14.011648178100586,14.011648178100586,13.861950874328613,13.95176887512207,6.6382904052734375,2049973,OXY
1998-05-18,13.891890525817871,13.921830177307129,13.742193222045898,13.802071571350098,6.5670647621154785,1162973,OXY
1998-05-19,13.772132873535156,13.832012176513672,13.652375221252441,13.652375221252441,6.495837688446045,1137923,OXY
1998-05-20,13.6823148727417,13.742193222045898,13.592495918273926,13.742193222045898,6.538574695587158,1255034,OXY
1998-05-21,13.742193222045898,13.861950874328613,13.6823148727417,13.71225357055664,6.524328708648682,1165896,OXY
1998-05-22,13.6823148727417,13.742193222045898,13.592495918273926,13.592495918273926,6.467348575592041,882407,OXY
1998-05-26,13.622435569763184,13.652375221252441,13.323041915893555,13.323041915893555,6.33914041519165,1696133,OXY
1998-05-27,13.352980613708496,13.472739219665527,13.293102264404297,13.412859916687012,6.381875991821289,1130408,OXY
1998-05-28,13.412859916687012,13.412859916687012,13.293102264404297,13.323041915893555,6.33914041519165,810595,OXY
1998-05-29,13.323041915893555,13.382920265197754,13.233222961425781,13.233222961425781,6.296403408050537,813935,OXY
1998-06-01,13.233222961425781,13.352980613708496,13.20328426361084,13.233222961425781,6.296403408050537,655699,OXY
1998-06-02,13.233222961425781,13.352980613708496,13.053586959838867,13.113466262817383,6.239425182342529,1297203,OXY
1998-06-03,13.083525657653809,13.113466262817383,12.993707656860352,12.993707656860352,6.182444095611572,804959,OXY
1998-06-04,12.96376895904541,12.993707656860352,12.814070701599121,12.873950004577637,6.125460624694824,3139047,OXY
1998-06-05,12.873950004577637,12.96376895904541,12.754193305969238,12.933829307556152,6.15395450592041,3997447,OXY
1998-06-08,12.754193305969238,12.814070701599121,12.634434700012207,12.634434700012207,6.067681312561035,2428446,OXY
1998-06-09,12.724252700805664,12.754193305969238,12.634434700012207,12.694314002990723,6.096440315246582,856730,OXY
1998-06-10,12.694314002990723,12.754193305969238,12.454797744750977,12.514677047729492,6.010168075561523,3911858,OXY
1998-06-11,12.48473834991455,12.514677047729492,12.245223045349121,12.36497974395752,5.938275337219238,3520234,OXY
1998-06-12,12.36497974395752,12.48473834991455,12.36497974395752,12.454797744750977,5.981410503387451,1390934,OXY
1998-06-15,12.424859046936035,12.424859046936035,11.88594913482666,11.88594913482666,5.708222389221191,2275637,OXY
1998-06-16,12.03564739227295,12.245223045349121,12.005706787109375,12.155404090881348,5.837630748748779,1493015,OXY
1998-06-17,12.275161743164062,12.604496002197266,12.275161743164062,12.424859046936035,5.967030048370361,1306806,OXY
1998-06-18,12.394920349121094,12.574556350708008,12.394920349121094,12.54461669921875,6.024544715881348,1755002,OXY
