Date,AAPL,AMD,NVDA,MSFT,HPQ,FB,GOOG,NFLX
2018-03-28,39.859012603759766,9.8100004196167,54.855133056640625,85.19166564941406,19.201961517333984,153.02999877929688,1004.5599975585938,285.7699890136719
2018-03-29,40.170257568359375,10.050000190734863,57.392818450927734,86.98335266113281,19.40558433532715,159.7899932861328,1031.7900390625,295.3500061035156
2018-04-02,39.906898498535156,9.529999732971191,54.78078079223633,84.36251831054688,18.715055465698242,155.38999938964844,1006.469970703125,280.2900085449219
2018-04-03,40.316307067871094,9.550000190734863,55.84642028808594,85.49663543701172,18.874406814575195,156.11000061035156,1013.4099731445312,283.6700134277344
2018-04-04,41.08724594116211,9.770000457763672,56.06697463989258,87.99357604980469,19.069169998168945,155.10000610351562,1025.1400146484375,288.94000244140625
2018-04-05,41.372169494628906,10.020000457763672,54.8625602722168,88.04121398925781,19.078022003173828,159.33999633789062,1027.81005859375,293.9700012207031
2018-04-06,40.31391525268555,9.609999656677246,53.095603942871094,85.99220275878906,18.39634895324707,157.1999969482422,1007.0399780273438,288.8500061035156
2018-04-09,40.7137565612793,9.529999732971191,53.383060455322266,86.5068588256836,18.49372673034668,157.92999267578125,1015.4500122070312,289.92999267578125
2018-04-10,41.47990036010742,9.979999542236328,56.480838775634766,88.51773834228516,19.25507926940918,165.0399932861328,1031.6400146484375,298.07000732421875
2018-04-11,41.28596878051758,9.819999694824219,56.06697463989258,87.54564666748047,19.113433837890625,166.32000732421875,1019.969970703125,303.6700134277344
2018-04-12,41.69298553466797,10.079999923706055,58.138755798339844,89.18486785888672,19.423288345336914,163.8699951171875,1032.510009765625,309.25
2018-04-13,41.83424377441406,9.930000305175781,57.370513916015625,88.70833587646484,19.27278709411621,164.52000427246094,1029.27001953125,311.6499938964844
2018-04-16,42.095211029052734,10.09000015258789,57.3680419921875,89.74716186523438,19.343608856201172,164.8300018310547,1037.97998046875,307.7799987792969
2018-04-17,42.67462921142578,10.520000457763672,58.867347717285156,91.55791473388672,19.520671844482422,168.66000366210938,1074.1600341796875,336.05999755859375
2018-04-18,42.57884979248047,10.359999656677246,58.57740783691406,91.9105453491211,19.502967834472656,166.36000061035156,1072.0799560546875,334.5199890136719
2018-04-19,41.372169494628906,10.109999656677246,56.760868072509766,91.59603118896484,19.17540740966797,168.10000610351562,1087.699951171875,332.70001220703125
2018-04-20,39.67704772949219,9.989999771118164,56.67909240722656,90.53816223144531,19.06031608581543,166.27999877929688,1072.9599609375,327.7699890136719
2018-04-23,39.562129974365234,10.039999961853027,55.482120513916016,90.87173461914062,18.927522659301758,165.83999633789062,1067.449951171875,318.69000244140625
2018-04-24,39.01145935058594,10.09000015258789,54.81795883178711,88.74647521972656,18.768169403076172,159.69000244140625,1019.97998046875,307.0199890136719
2018-04-25,39.18144226074219,9.710000038146973,53.69285202026367,87.97449493408203,18.86555290222168,159.69000244140625,1021.1799926757812,305.760009765625
2018-04-26,39.31791305541992,11.039999961853027,55.81420135498047,89.8329086303711,19.016048431396484,174.16000366210938,1040.0400390625,313.9800109863281
2018-04-27,38.86302185058594,11.109999656677246,56.08928298950195,91.31965637207031,19.13113784790039,173.58999633789062,1030.050048828125,311.760009765625
2018-04-30,39.566917419433594,10.880000114440918,55.734886169433594,89.12767028808594,19.024906158447266,172.0,1017.3300170898438,312.4599914550781
2018-05-01,40.486297607421875,11.130000114440918,56.29001998901367,90.53816223144531,19.31705093383789,173.86000061035156,1037.31005859375,313.29998779296875
2018-05-02,42.274784088134766,10.970000267028809,56.08431625366211,89.11815643310547,19.078022003173828,176.07000732421875,1024.3800048828125,313.3599853515625
2018-05-03,42.351402282714844,10.930000305175781,57.739768981933594,89.65186309814453,18.874406814575195,174.02000427246094,1023.719970703125,311.69000244140625
2018-05-04,44.01299285888672,11.279999732971191,59.2440299987793,90.69066619873047,19.1931095123291,176.61000061035156,1048.2099609375,320.0899963378906
2018-05-07,44.3314208984375,11.59000015258789,61.62806701660156,91.70085906982422,19.290489196777344,177.97000122070312,1054.7900390625,326.260009765625
2018-05-08,44.54450988769531,11.609999656677246,62.054317474365234,91.31012725830078,19.440994262695312,178.9199981689453,1053.9100341796875,326.8900146484375
2018-05-09,44.858150482177734,11.949999809265137,63.387596130371094,92.3870620727539,19.989870071411133,182.66000366210938,1082.760009765625,330.29998779296875
2018-05-10,45.49980163574219,12.130000114440918,64.46563720703125,93.31150817871094,20.1403751373291,185.52999877929688,1097.5699462890625,329.6000061035156
2018-05-11,45.32674789428711,11.949999809265137,63.07782745361328,93.11135864257812,20.104957580566406,186.99000549316406,1098.260009765625,326.4599914550781
2018-05-14,45.22099304199219,12.229999542236328,63.28350830078125,93.42587280273438,19.981014251708984,186.63999938964844,1100.199951171875,328.5299987792969
2018-05-15,44.81000518798828,12.449999809265137,60.85487365722656,92.74920654296875,19.511817932128906,184.32000732421875,1079.22998046875,326.1300048828125
2018-05-16,45.22821044921875,12.819999694824219,60.96638870239258,92.9885025024414,19.68001937866211,183.1999969482422,1081.77001953125,328.19000244140625
2018-05-17,44.942195892333984,12.819999694824219,61.387691497802734,92.06004333496094,19.741987228393555,183.75999450683594,1078.5899658203125,325.2200012207031
2018-05-18,44.77876663208008,13.0,60.94904327392578,92.23234558105469,19.600343704223633,182.67999267578125,1066.3599853515625,324.17999267578125
2018-05-21,45.09601593017578,12.989999771118164,60.52775192260742,93.41923522949219,19.556081771850586,184.49000549316406,1079.5799560546875,331.82000732421875
2018-05-22,44.98305892944336,12.979999542236328,60.1461067199707,93.32349395751953,19.53837013244629,183.8000030517578,1069.72998046875,331.6199951171875
2018-05-23,45.27146530151367,13.100000381469727,61.38349533081055,94.43382263183594,19.38787269592285,186.89999389648438,1079.68994140625,344.7200012207031
2018-05-24,45.22099304199219,13.40999984741211,61.42068862915039,94.09880065917969,19.40558433532715,185.92999267578125,1079.239990234375,349.2900085449219
2018-05-25,45.32434844970703,13.539999961853027,61.81496810913086,94.14667510986328,19.396728515625,184.9199981689453,1075.6600341796875,351.2900085449219
2018-05-29,45.160911560058594,13.359999656677246,61.64385986328125,93.81166076660156,18.85669708251953,185.74000549316406,1060.3199462890625,349.7300109863281
2018-05-30,45.06478500366211,13.819999694824219,62.734954833984375,94.71138000488281,19.61804962158203,187.6699981689453,1067.800048828125,353.5400085449219
2018-05-31,44.91334915161133,13.729999542236328,62.53657531738281,94.60610961914062,19.502967834472656,191.77999877929688,1084.989990234375,351.6000061035156
2018-06-01,45.72331619262695,14.399999618530273,63.8830680847168,96.47257995605469,20.07840347290039,193.99000549316406,1119.5,359.92999267578125
2018-06-04,46.105472564697266,14.850000381469727,65.6759262084961,97.31488037109375,20.131519317626953,193.27999877929688,1139.2900390625,361.80999755859375
2018-06-05,46.461181640625,14.850000381469727,65.73048400878906,97.81261444091797,20.733518600463867,192.94000244140625,1139.6600341796875,365.79998779296875
2018-06-06,46.622215270996094,15.670000076293945,65.75032806396484,98.09976959228516,20.813196182250977,191.33999633789062,1136.8800048828125,367.45001220703125
2018-06-07,46.497230529785156,14.890000343322754,65.19237518310547,96.55872344970703,20.848608016967773,188.17999267578125,1123.8599853515625,361.3999938964844
2018-06-08,46.07422637939453,15.25,65.03862762451172,97.2765884399414,20.990251541137695,189.10000610351562,1120.8699951171875,360.57000732421875
2018-06-11,45.96126174926758,15.729999542236328,64.62699890136719,96.72145080566406,21.25583839416504,191.5399932861328,1129.989990234375,361.45001220703125
2018-06-12,46.213619232177734,15.850000381469727,65.11302947998047,96.9703140258789,21.03234100341797,192.39999389648438,1139.3199462890625,363.8299865722656
2018-06-13,45.83388137817383,16.31999969482422,65.0683822631836,96.53001403808594,20.961101531982422,192.41000366210938,1134.7900390625,379.92999267578125
2018-06-14,45.8579216003418,16.25,66.18675994873047,97.07559967041016,21.192617416381836,196.80999755859375,1152.1199951171875,392.8699951171875
2018-06-15,45.386837005615234,16.34000015258789,65.77759552001953,95.84085845947266,21.00562858581543,195.85000610351562,1152.260009765625,391.9800109863281
2018-06-18,45.36280059814453,17.110000610351562,65.73542022705078,96.53959655761719,21.059051513671875,198.30999755859375,1173.4599609375,390.3999938964844
2018-06-19,44.629756927490234,16.690000534057617,64.51541900634766,96.53959655761719,20.943294525146484,197.49000549316406,1168.06005859375,404.9800109863281
2018-06-20,44.824432373046875,16.520000457763672,65.04606628417969,97.50631713867188,20.747390747070312,202.0,1169.8399658203125,416.760009765625
2018-06-21,44.5744743347168,15.649999618530273,63.7566032409668,96.80760192871094,20.92548370361328,201.5,1157.6600341796875,415.44000244140625
2018-06-22,44.44468307495117,15.800000190734863,62.229087829589844,96.10887145996094,21.192617416381836,201.74000549316406,1155.47998046875,411.0899963378906
2018-06-25,43.78373336791992,15.109999656677246,59.295555114746094,94.17538452148438,20.56039810180664,196.35000610351562,1124.81005859375,384.4800109863281
2018-06-26,44.326904296875,15.5,60.007240295410156,94.83584594726562,20.524782180786133,199.0,1118.4599609375,399.3900146484375
2018-06-27,44.26201629638672,14.970000267028809,58.45243835449219,93.36178588867188,20.311079025268555,195.83999633789062,1103.97998046875,390.3900146484375
2018-06-28,44.58408737182617,15.3100004196167,59.72703170776367,94.40511322021484,20.18641471862793,196.22999572753906,1114.219970703125,395.4200134277344
2018-06-29,44.49034881591797,14.989999771118164,58.74504852294922,94.38597106933594,20.2042236328125,194.32000732421875,1115.6500244140625,391.42999267578125
2018-07-02,44.987857818603516,15.15999984741211,60.069236755371094,95.72599792480469,20.355600357055664,197.36000061035156,1127.4599609375,398.17999267578125
2018-07-03,44.204341888427734,15.0,58.73017501831055,94.80711364746094,20.11517906188965,192.72999572753906,1102.8900146484375,390.5199890136719
2018-07-05,44.56005096435547,15.5,60.19073486328125,95.4867172241211,20.257652282714844,198.4499969482422,1124.27001953125,398.3900146484375
2018-07-06,45.177738189697266,16.360000610351562,61.331417083740234,96.82673645019531,20.489164352416992,203.22999572753906,1140.1700439453125,408.25
2018-07-09,45.80503845214844,16.610000610351562,61.807533264160156,97.4871826171875,20.809724807739258,204.74000549316406,1154.050048828125,418.9700012207031
2018-07-10,45.749759674072266,16.549999237060547,62.79943084716797,97.74559783935547,21.254953384399414,203.5399932861328,1152.8399658203125,415.6300048828125
2018-07-11,45.156105041503906,16.270000457763672,61.38102340698242,97.61161041259766,20.533687591552734,202.5399932861328,1153.9000244140625,418.6499938964844
2018-07-12,45.91319274902344,16.559999465942383,62.298519134521484,99.7269287109375,20.95220184326172,206.9199981689453,1183.47998046875,413.5
2018-07-13,45.98529815673828,16.270000457763672,61.824893951416016,100.91382598876953,21.112478256225586,207.32000732421875,1188.8199462890625,395.79998779296875
2018-07-16,45.88435363769531,16.579999923706055,61.54715347290039,100.41609954833984,20.987815856933594,207.22999572753906,1183.8599853515625,400.4800109863281
2018-07-17,46.01414108276367,16.8700008392334,62.908531188964844,101.41152954101562,21.00562858581543,209.99000549316406,1198.800048828125,379.4800109863281
2018-07-18,45.761775970458984,16.850000381469727,62.41506576538086,100.61711120605469,20.95220184326172,209.36000061035156,1195.8800048828125,375.1300048828125
2018-07-19,46.11748504638672,16.709999084472656,62.49689865112305,99.92794036865234,20.649446487426758,208.08999633789062,1186.9599609375,364.2300109863281
2018-07-20,46.01173782348633,16.5,62.214210510253906,101.71782684326172,20.42683219909668,209.94000244140625,1184.9100341796875,361.04998779296875
2018-07-23,46.05258560180664,16.65999984741211,61.84720993041992,103.34502410888672,20.515880584716797,210.91000366210938,1205.5,362.6600036621094
2018-07-24,46.38667297363281,16.190000534057617,61.673622131347656,103.04830169677734,20.471359252929688,214.6699981689453,1248.0799560546875,357.32000732421875
2018-07-25,46.824100494384766,16.049999237060547,62.45722961425781,106.08251953125,20.738492965698242,217.5,1263.699951171875,362.8699951171875
2018-07-26,46.677490234375,18.350000381469727,63.19370651245117,104.92435455322266,20.880962371826172,176.25999450683594,1268.3299560546875,363.0899963378906
2018-07-27,45.90117645263672,18.940000534057617,62.494415283203125,103.06745147705078,20.685062408447266,174.88999938964844,1238.5,355.2099914550781
2018-07-30,45.64400863647461,19.420000076293945,60.53790283203125,100.85639953613281,20.569305419921875,171.05999755859375,1219.739990234375,334.9599914550781
2018-07-31,45.73533630371094,18.329999923706055,60.71892547607422,101.5359878540039,20.551496505737305,172.5800018310547,1217.260009765625,337.45001220703125
2018-08-01,48.42960739135742,18.479999542236328,61.11815643310547,101.72740936279297,20.489164352416992,171.64999389648438,1220.010009765625,338.3800048828125
2018-08-02,49.845245361328125,18.790000915527344,62.14725112915039,102.96215057373047,20.667253494262695,176.3699951171875,1226.1500244140625,344.5
2018-08-03,49.98945617675781,18.489999771118164,62.514251708984375,103.41203308105469,20.783010482788086,177.77999877929688,1223.7099609375,343.0899963378906
2018-08-06,50.2490348815918,19.43000030517578,62.99284362792969,103.49815368652344,21.139190673828125,185.69000244140625,1224.77001953125,350.9200134277344
2018-08-07,49.77794647216797,19.559999465942383,63.716922760009766,104.21602630615234,21.361799240112305,183.80999755859375,1242.219970703125,351.8299865722656
2018-08-08,49.81159210205078,19.579999923706055,64.08146667480469,104.79991149902344,21.4953670501709,185.17999267578125,1245.6099853515625,347.6099853515625
2018-08-09,50.20336151123047,19.100000381469727,63.59542465209961,104.9721908569336,21.441944122314453,183.08999633789062,1249.0999755859375,349.3599853515625
2018-08-10,50.0538215637207,19.059999465942383,63.18130111694336,104.33089447021484,21.361799240112305,180.25999450683594,1237.6099853515625,345.8699951171875
2018-08-13,50.377017974853516,19.729999542236328,63.511104583740234,103.57475280761719,21.192617416381836,180.0500030517578,1235.010009765625,341.30999755859375
2018-08-14,50.58926773071289,20.020000457763672,64.82784271240234,104.86691284179688,21.5042724609375,181.11000061035156,1242.0999755859375,337.489990234375
2018-08-15,50.70745086669922,19.700000762939453,64.2451171875,103.44485473632812,21.397418975830078,179.52999877929688,1214.3800048828125,326.3999938964844
2018-08-16,51.45030212402344,19.329999923706055,63.83843231201172,103.4256362915039,21.4953670501709,174.6999969482422,1206.489990234375,322.44000244140625
2018-08-17,52.4777717590332,19.770000457763672,60.70900344848633,103.36799621582031,21.851547241210938,173.8000030517578,1200.9599609375,316.7799987792969
2018-08-20,51.966453552246094,19.979999542236328,61.457881927490234,102.685791015625,21.851547241210938,172.5,1207.77001953125,327.7300109863281
2018-08-21,51.86514663696289,20.399999618530273,62.81678771972656,101.83062744140625,21.807025909423828,172.6199951171875,1201.6199951171875,338.0199890136719
2018-08-22,51.86756134033203,20.899999618530273,65.17253112792969,102.86833953857422,21.807025909423828,173.63999938964844,1207.3299560546875,344.44000244140625
2018-08-23,51.97368621826172,22.290000915527344,66.16938781738281,103.34878540039062,21.93168830871582,172.89999389648438,1205.3800048828125,339.1700134277344
2018-08-24,52.13528060913086,23.979999542236328,67.50349426269531,104.15589141845703,21.5042724609375,174.64999389648438,1220.6500244140625,358.82000732421875
2018-08-27,52.56459426879883,25.260000228881836,68.41603088378906,105.30890655517578,21.664554595947266,177.4600067138672,1241.8199462890625,364.5799865722656
2018-08-28,52.98908996582031,25.049999237060547,68.03910064697266,105.94306182861328,21.807025909423828,176.25999450683594,1231.1500244140625,368.489990234375
2018-08-29,53.780189514160156,25.200000762939453,69.09606170654297,107.63414764404297,22.332395553588867,175.89999389648438,1249.300048828125,368.0400085449219
2018-08-30,54.27462387084961,24.889999389648438,68.92735290527344,107.56688690185547,22.020729064941406,177.63999938964844,1239.1199951171875,370.9800109863281
2018-08-31,54.90171813964844,25.170000076293945,69.63941955566406,107.93202209472656,21.94949722290039,175.72999572753906,1218.18994140625,367.67999267578125
2018-09-04,55.07777404785156,28.059999465942383,70.38871765136719,107.33629608154297,22.09196662902832,171.16000366210938,1197.0,363.6000061035156
2018-09-05,54.71841049194336,28.510000228881836,69.07868957519531,104.24234771728516,21.976211547851562,167.17999267578125,1186.47998046875,341.17999267578125
2018-09-06,53.80913543701172,27.84000015258789,67.66446685791016,104.4825439453125,21.976211547851562,162.52999877929688,1171.43994140625,346.4599914550781
2018-09-07,53.37499237060547,27.3799991607666,67.45108795166016,103.97333526611328,22.00292205810547,163.0399932861328,1164.8299560546875,348.67999267578125
2018-09-10,52.65866470336914,29.889999389648438,68.16316986083984,105.0975112915039,21.94949722290039,164.17999267578125,1164.6400146484375,348.4100036621094
2018-09-11,53.99002456665039,30.100000381469727,67.684326171875,106.88470458984375,22.1008358001709,165.94000244140625,1177.3599853515625,355.92999267578125
2018-09-12,53.31951904296875,32.209999084472656,66.54301452636719,107.33629608154297,22.029197692871094,162.0,1162.8199462890625,369.95001220703125
2018-09-13,54.60746383666992,30.479999542236328,67.32208251953125,108.48929595947266,22.396350860595703,161.36000061035156,1175.3299560546875,368.1499938964844
2018-09-14,53.98760223388672,32.720001220703125,68.58494567871094,108.9312973022461,22.423215866088867,162.32000732421875,1172.530029296875,364.55999755859375
2018-09-17,52.55012893676758,32.43000030517578,67.96468353271484,107.74944305419922,22.396350860595703,160.5800018310547,1156.050048828125,350.3500061035156
2018-09-18,52.63695526123047,31.93000030517578,67.24268341064453,108.77757263183594,22.530672073364258,160.3000030517578,1161.219970703125,367.6499938964844
2018-09-19,52.66831588745117,31.209999084472656,67.48088073730469,107.32667541503906,22.62022590637207,163.05999755859375,1171.0899658203125,366.9599914550781
2018-09-20,53.068668365478516,31.18000030517578,66.066650390625,109.12345886230469,23.005285263061523,166.02000427246094,1186.8699951171875,365.3599853515625
2018-09-21,52.49706268310547,31.020000457763672,65.364501953125,109.78644561767578,23.130659103393555,162.92999267578125,1166.0899658203125,361.19000244140625
2018-09-24,53.25197982788086,32.61000061035156,65.92274475097656,110.18038940429688,23.16647720336914,165.41000366210938,1173.3699951171875,369.6099853515625
2018-09-25,53.58964538574219,32.56999969482422,66.5951156616211,109.96900177001953,22.888866424560547,164.91000366210938,1184.6500244140625,369.42999267578125
2018-09-26,53.162750244140625,32.189998626708984,66.22542572021484,109.51741027832031,23.25602149963379,166.9499969482422,1180.489990234375,377.8800048828125
2018-09-27,54.25532150268555,32.59000015258789,66.34452819824219,109.93058013916016,22.95155906677246,168.83999633789062,1194.6400146484375,380.7099914550781
2018-09-28,54.445865631103516,30.889999389648438,69.7237777709961,109.89214324951172,23.07692527770996,164.4600067138672,1193.469970703125,374.1300048828125
2018-10-01,54.812477111816406,31.420000076293945,71.79301452636719,111.0835952758789,22.9246883392334,162.44000244140625,1195.31005859375,381.42999267578125
2018-10-02,55.299678802490234,29.020000457763672,71.07847595214844,110.6416015625,23.354530334472656,159.3300018310547,1200.1099853515625,377.1400146484375
2018-10-03,55.97259521484375,28.43000030517578,71.14048767089844,110.66082000732422,23.336618423461914,162.42999267578125,1202.949951171875,377.04998779296875
2018-10-04,54.98854064941406,27.780000686645508,69.2945556640625,108.37400817871094,23.659000396728516,158.85000610351562,1168.18994140625,363.6499938964844
2018-10-05,54.09614944458008,27.350000381469727,66.95487213134766,107.7398452758789,22.69186019897461,157.3300018310547,1157.3499755859375,351.3500061035156
2018-10-08,53.97072982788086,26.459999084472656,65.94010925292969,106.50995635986328,22.396350860595703,157.25,1148.969970703125,349.1000061035156
2018-10-09,54.71841049194336,27.239999771118164,65.88304138183594,107.8647689819336,22.36052894592285,157.89999389648438,1138.8199462890625,355.7099914550781
2018-10-10,52.18352127075195,25.0,60.95806884765625,102.00359344482422,21.7247257232666,151.3800048828125,1081.219970703125,325.8900146484375
2018-10-11,51.72284698486328,25.299999237060547,58.3380241394043,101.76338958740234,20.605358123779297,153.35000610351562,1079.3199462890625,321.1000061035156
2018-10-12,53.570350646972656,26.34000015258789,61.1689567565918,105.28008270263672,21.196380615234375,153.74000549316406,1110.0799560546875,339.55999755859375
2018-10-15,52.424705505371094,26.260000228881836,58.400054931640625,103.38721466064453,21.097881317138672,153.52000427246094,1092.25,333.1300048828125
2018-10-16,53.58000183105469,28.18000030517578,60.992794036865234,106.65409851074219,21.456079483032227,158.77999877929688,1121.280029296875,346.3999938964844
2018-10-17,53.34845733642578,27.299999237060547,60.3055419921875,106.37544250488281,21.375484466552734,159.4199981689453,1115.68994140625,364.70001220703125
2018-10-18,52.10151672363281,26.6200008392334,59.42971420288086,104.2519760131836,21.28593635559082,154.9199981689453,1087.969970703125,346.7099914550781
2018-10-19,52.89502716064453,23.65999984741211,56.85930252075195,104.40570068359375,21.348621368408203,154.0500030517578,1096.4599609375,332.6700134277344
2018-10-22,53.21821594238281,25.030000686645508,57.367919921875,105.33772277832031,21.590402603149414,154.77999877929688,1101.1600341796875,329.5400085449219
2018-10-23,53.719886779785156,25.09000015258789,54.84712600708008,103.86763000488281,21.438169479370117,154.38999938964844,1103.68994140625,333.1600036621094
2018-10-24,51.87720489501953,22.790000915527344,49.475547790527344,98.3139419555664,20.65013313293457,146.0399932861328,1050.7099609375,301.8299865722656
2018-10-25,53.013206481933594,19.270000457763672,51.56711196899414,104.05979919433594,21.30384635925293,150.9499969482422,1095.5699462890625,312.8699951171875
2018-10-26,52.16904067993164,17.6299991607666,49.197654724121094,102.77226257324219,20.712818145751953,145.3699951171875,1071.469970703125,299.8299865722656
2018-10-29,51.18982696533203,16.850000381469727,46.054115295410156,99.78401947021484,20.61431121826172,142.08999633789062,1020.0800170898438,284.8399963378906
2018-10-30,51.44548797607422,17.200000762939453,50.36626434326172,99.66873931884766,21.196380615234375,146.22000122070312,1036.2099609375,285.80999755859375
2018-10-31,52.7864875793457,18.209999084472656,52.30896759033203,102.62814331054688,21.617271423339844,151.7899932861328,1076.77001953125,301.7799987792969
2018-11-01,53.596885681152344,20.219999313354492,54.115196228027344,101.77297973632812,21.930692672729492,151.75,1070.0,317.3800048828125
2018-11-02,50.04176330566406,20.229999542236328,53.32373046875,102.00359344482422,22.056060791015625,150.35000610351562,1057.7900390625,309.1000061035156
2018-11-05,48.62116622924805,19.899999618530273,52.542198181152344,103.30074310302734,22.065013885498047,148.67999267578125,1040.0899658203125,315.44000244140625
2018-11-06,49.14695358276367,20.68000030517578,52.366031646728516,103.50251007080078,22.27993392944336,149.94000244140625,1055.81005859375,310.8399963378906
2018-11-07,50.637508392333984,21.84000015258789,53.043365478515625,107.57650756835938,22.808277130126953,151.52999877929688,1093.3900146484375,327.5
2018-11-08,50.460819244384766,21.200000762939453,51.10811996459961,107.3747329711914,22.83514404296875,147.8699951171875,1082.4000244140625,317.9200134277344
