Date,AAPL,AMZN,NFLX,AMD,NVDA,MSFT,WMT,IBM,KO,PSX,PG,BAC,WFC,CASH
2000-02-07,0.060975609756097615,-0.04580152671755733,,0.07157676348547715,-0.06410256410256421,0.0003000300030004954,-0.009927555674805633,-0.012999216914643674,0.010680907877169465,,-0.01586687306501544,-0.011783189316575071,-0.009671179883945835,0
2000-02-08,0.0,0.10933333333333328,,0.0014520813165537216,0.041095890410958846,0.031193761247750418,0.06720867208672088,0.04220882259600134,0.005284015852047519,,0.02674007078254026,0.03974562798092207,0.01953125,0
2000-02-09,-0.011494252873563204,-0.0360576923076924,,0.01643305944900919,0.026315789473684292,-0.054101221640488584,-0.028440832910106795,-0.012180267965895442,-0.0026281208935611255,,-0.018383761011106836,-0.022935779816513846,-0.026819923371647403,0
2000-02-10,0.0,-0.049875311720698146,,0.010461245839277211,0.20512820512820507,0.019372693726937174,-0.013852587558808138,0.014950678175092547,-0.005928853754940677,,-0.02692157627779934,-0.025821596244131495,-0.02952755905511817,0
2000-02-11,-0.03488372093023262,0.0,,0.07058823529411762,0.02127659574468077,-0.05731523378582193,-0.016432547044791912,-0.03143507972665138,-0.01988071570576544,,0.025260625501202894,0.0072289156626506035,0.030425963488843966,0
2000-02-14,0.06024096385542177,-0.023622047244094446,,-0.04967032967032958,0.15625000000000022,-0.0028799999999999937,0.050121261115602334,0.005957980558168652,-0.02569303583502358,,-0.020336331638639016,-0.020733652312599715,-0.0019685039370078705,0
2000-02-15,0.03409090909090917,-0.008064516129032362,,0.006012950971322706,-0.03603603603603611,-0.010911424903722766,-0.014883243520656841,0.0091957605985038,0.029146426092991007,,0.042315369261477054,0.030944625407166138,-0.002958579881656931,0
2000-02-16,-0.04395604395604402,-0.04336043360433606,,0.005977011494252782,0.03738317757009346,-0.00940947436729389,-0.09064860640791883,-0.011737451737451665,-0.03843560350640596,,-0.01761777096897743,-0.009478672985782088,-0.04549950544015813,0
2000-02-17,0.0,-0.022662889518413443,,-0.017367458866544783,0.03603603603603589,0.02063544055027844,-0.08278430249212243,0.008595092983278763,-0.023141654978962145,,0.001559454191033316,-0.011961722488038173,-0.029015544041450902,0
2000-02-18,-0.02298850574712641,-0.060869565217391286,,0.0,0.1217391304347828,-0.04589216944801022,-0.013116801998750871,-0.036411527734738325,-0.017946877243359638,,-0.005838847800700764,-0.020177562550443895,-0.04162219850586968,0
2000-02-22,0.0235294117647058,-0.01851851851851849,,-0.02744186046511632,-0.03100775193798455,-0.013118062563067578,0.007911392405063333,-0.013346197137803495,0.007309941520467822,,-0.008222396241190366,0.023064250411861664,0.04565701559020052,0
2000-02-23,0.011494252873563315,0.10691823899371067,,-0.018173122907699568,0.008000000000000007,0.004430811179277461,-0.02323390894819477,-0.020208604954367715,-0.010159651669085501,,-0.024476904855902037,0.02254428341384851,-0.028753993610223794,0
2000-02-24,0.0,-0.02840909090909094,,0.03653190452995614,-0.007936507936507908,0.005429250084832082,0.01864352298296379,0.015968063872255467,-0.027859237536656978,,-0.02347227842978561,-0.020472440944881876,-0.0328947368421052,0
2000-02-25,-0.045454545454545525,0.011695906432748648,,-0.048402255639097835,-0.06400000000000006,-0.03611204859939254,-0.0706847585989272,-0.02259332023575633,-0.02262443438914019,,-0.038126813095731404,-0.015273311897106123,-0.005668934240362855,0
2000-02-28,0.023809523809523725,-0.049132947976878616,,-0.06765432098765434,-0.008547008547008517,0.002450980392156854,0.03803056027164686,-0.03232830820770516,0.013117283950617287,,0.0383455407152089,0.04081632653061229,0.04332953249714944,0
2000-02-29,0.011627906976744207,0.045592705167173175,,0.04608050847457634,0.051724137931034475,-0.023751309814879495,0.05561007523716066,-0.016790721827938504,-0.013709063214013772,,-0.0058091286307053736,0.0015686274509802978,-0.030601092896174964,0
2000-03-01,0.13793103448275867,-0.043604651162790664,,0.025316455696202445,-0.024590163934426257,0.01610017889087656,0.0049581654787727025,-0.024295774647887236,0.04864864864864882,,0.004590984974958134,0.000783085356303781,0.048478015783540274,0
2000-03-02,-0.06060606060606055,-0.04863221884498481,,-0.03111111111111109,-0.0672268907563024,0.028169014084507005,0.0320690718470551,0.02869000360880536,-0.0272459499263622,,-0.01080182800166185,-0.010954616588419341,-0.021505376344086113,0
2000-03-03,0.043010752688172005,-0.0031948881789136685,,0.05759429153924556,0.018018018018017834,0.02945205479452051,0.04063340304750529,0.04718470443781797,0.009841029523088407,,0.01301973960520808,-0.0007911392405063333,0.021978021978022122,0
2000-03-06,-0.010309278350515427,0.025641025641025772,,0.14457831325301207,-0.008849557522123686,-0.05721889554224879,-0.040482342807924065,-0.0457286432160805,-0.021739130434782594,,-0.011608623548922115,-0.011084718923198733,-0.006451612903225823,0
2000-03-07,-0.02083333333333337,-0.009375000000000022,,0.1578947368421053,0.419642857142857,0.02470007057163026,-0.05804907241172952,-0.0005265929436545358,-0.03831417624521072,,-0.30243288590604034,-0.011208967173738982,-0.0400432900432901,0
2000-03-08,-0.010638297872340274,0.003154574132492094,,-0.027272727272727226,0.012578616352201255,0.029269972451790638,0.015883100381194337,0.031436599929750564,0.007968127490039834,,-0.048707155742633734,-0.008906882591093068,-0.06313416009019157,0
2000-03-09,0.0,0.08176100628930816,,0.08635514018691581,0.19254658385093149,0.04616928738708603,0.012820512820512775,0.0165162608547591,-0.015810276679842028,,-0.004424778761061954,-0.013071895424836666,0.05896510228640195,0
2000-03-10,0.032258064516129004,-0.029069767441860517,,-0.10529938059187882,0.17708333333333326,0.010233450591621285,-0.02037665946279721,-0.025460636515912904,-0.027309236947791193,,-0.06920634920634916,-0.004139072847682224,-0.01931818181818179,0
2000-03-13,-0.04166666666666663,-0.020958083832335328,,-0.009615384615384581,0.26106194690265494,-0.029756251978474202,-0.005357705641348964,0.023203850120316227,-0.034682080924855474,,0.0648021828103682,0.007481296758104827,0.0139049826187716,0
2000-03-14,-0.05434782608695654,0.003058103975535076,,-0.06796116504854366,-0.2596491228070176,-0.029363784665579096,0.0012674271229404788,0.00873509155047869,-0.010265183917878451,,-0.026265214606021825,-0.013201320132013028,-0.022857142857142798,0
2000-03-15,0.011494252873563315,-0.027439024390243816,,0.025833333333333375,-0.04265402843601884,0.0026890756302520025,0.08006329113924049,-0.014987510407993287,0.09853068280034583,,0.049342105263157965,0.07608695652173902,0.1286549707602338,0
2000-03-16,0.05681818181818188,0.037617554858934144,,-0.0012185215272136896,-0.1089108910891089,0.0,0.06065045414591275,0.018596787827557026,0.04563335955940184,,0.023824451410658254,0.0738150738150738,0.07046632124352326,0
2000-03-17,0.021505376344086002,-0.02114803625377637,,0.01667344448962993,0.061111111111111116,0.04190412336573912,0.020441988950276047,0.009294605809128775,-0.012039127163280594,,-0.03796693202694412,0.01519536903039076,0.0,0
2000-03-20,-0.010526315789473717,-0.0092592592592593,,0.07519999999999993,0.0,-0.020270270270270285,-0.011099079588521854,0.024995888834073332,-0.011424219345011477,,0.008911521323997418,-0.007840342124019961,-0.015488867376573068,0
2000-03-21,0.09574468085106402,0.12772585669781944,,0.019717261904761862,-0.05235602094240832,0.05517241379310356,0.02710101286613753,0.006577891865875207,0.017719568567026167,,-0.019558359621451138,0.028017241379310276,0.04326450344149446,0
2000-03-22,0.06796116504854366,-0.024861878453038777,,0.048887267420649305,0.011049723756906049,0.004979769685651947,-0.021855010660980834,0.006694293911380322,-0.047691143073429254,,0.0,0.008385744234800763,0.011310084825636224,0
2000-03-23,-0.018181818181818188,-0.04249291784702547,,-0.036869565217391265,0.016393442622950838,0.08361721895323648,-0.024795640326975565,0.008708043065231319,-0.0015898251192368873,,-0.014157014157014092,0.053361053361053346,0.03541472506989729,0
2000-03-24,-0.01851851851851849,0.07396449704142016,,-0.024918743228602436,-0.043010752688172116,-0.0017147756501858513,0.027661357921207053,0.04661748548108635,0.0,,0.004569190600522299,0.008552631578947478,-0.009900990099009799,0
2000-03-27,0.0,0.008264462809917328,,0.0033333333333334103,-0.0674157303370787,-0.06842255940452335,-0.0010875475802065715,0.051889622075584674,-0.03742038216560517,,-0.02079272254710851,-0.0091324200913242,-0.0027272727272726893,0
2000-03-28,0.0,-0.040983606557377095,,0.017349575489110425,-0.07228915662650592,0.0024585125998770607,-0.016875340228633795,-0.0345024237239806,-0.008271298593879206,,0.031187790311877794,-0.010533245556286985,-0.005469462169553352,0
2000-03-29,-0.028301886792452824,-0.056980056980056926,,-0.006531204644412147,-0.06493506493506496,0.027590435315757444,0.07779623477297903,-0.028647371529828658,0.04503753127606336,,0.029601029601029616,-0.029274783765801726,-0.030247479376718567,0
2000-03-30,-0.06796116504854377,0.0060422960725075026,,0.09569028487947406,-0.00694444444444442,-0.03550119331742263,0.004366812227074357,0.031620553359683834,0.03591380686352763,,-0.011249999999999982,-0.022618231665524346,-0.006616257088846944,0
2000-03-31,0.07291666666666674,0.006006006006006093,,-0.01666666666666672,0.13286713286713292,0.027837921435199364,-0.04245524296675196,-0.03566165635131158,-0.033898305084745894,,-0.02149178255372941,0.03155680224403934,0.039961941008563207,0
2000-04-03,-0.01941747572815533,-0.05074626865671639,,0.03186440677966096,-0.08024691358024694,-0.14474872103520897,0.08306623931623935,0.030562347188264116,0.0510366826156301,,0.04844961240310086,0.05846363018354861,0.07227813357731017,0
2000-04-04,-0.03960396039603964,0.0062893081761006275,,0.003942181340341522,-0.04026845637583898,-0.025334271639690487,-0.019482120838471007,-0.006672597864768703,0.06221547799696503,,0.06715958102279718,-0.023763648041104757,-0.010238907849829393,0
2000-04-05,0.020618556701030855,-0.028125000000000067,,0.11878272251308908,0.22377622377622375,-0.024909747292418682,-0.02917505030181078,0.03149723839379015,-0.09071428571428564,,-0.03060046189376453,-0.003289473684210509,-0.01896551724137918,0
2000-04-06,-0.04040404040404044,0.032154340836012985,,0.038315296870430116,0.04571428571428582,-0.004442798963346983,0.049481865284974,-0.017945007235889987,-0.03927729772191668,,0.019058963668850515,-0.010561056105610533,-0.04569420035149396,0
2000-04-07,0.05263157894736836,0.052959501557632294,,0.06338028169014076,0.07103825136612008,0.035701004090740174,0.006171315724512461,0.0029472443265547987,0.008994276369582943,,0.011104617182934096,-0.020680453635757212,-0.018416206261510082,0
2000-04-10,-0.050000000000000044,-0.062130177514792884,,0.0,-0.08673469387755095,-0.03375224416517064,0.03336604514229635,-0.008081104907434522,-0.025121555915721294,,0.040462427745664664,0.0095367847411445,-0.0065666041275798115,0
2000-04-11,-0.042105263157894646,0.0,,-0.06463576158940387,-0.06145251396648055,-0.02526941657376436,-0.002849002849002802,-0.022515182935861522,0.04821280133000827,,0.006666666666666821,-0.00877192982456143,0.022662889518413554,0
2000-04-12,-0.08791208791208793,-0.11041009463722395,,0.07618238459359938,-0.10119047619047616,-0.053755242089210786,-0.014761904761904754,-0.04712835278072425,0.027755749405234065,,0.043046357615893927,0.04220558202859093,0.03970452446906747,0
2000-04-13,0.048192771084337505,-0.14893617021276595,,-0.06578947368421051,-0.04635761589403975,-0.0016116035455278066,-0.03818269695505083,-0.02751272264631055,-0.02546296296296302,,0.002645502645502784,-0.03200522534291317,-0.005328596802841923,0
2000-04-14,-0.02298850574712641,-0.025000000000000022,,-0.07042253521126762,-0.08333333333333326,-0.06456820016142051,-0.08417085427135662,-0.05085854456255112,-0.005542359461599422,,-0.09340369393139836,-0.054655870445344146,-0.041964285714285565,0
2000-04-17,0.10588235294117654,0.00427350427350448,,0.10030303030303034,0.045454545454545414,0.023727351164797295,-0.018106995884773713,0.06547208821502415,0.031847133757961776,,0.09545983701979055,0.007851534618129818,-0.01584342963653307,0
2000-04-18,0.03191489361702127,0.17021276595744683,,0.08785458551363257,0.181159420289855,0.06152549515381378,-0.0025146689019278634,-0.0032341526520052177,0.0023148148148146586,,-0.03825717321997868,0.013456090651558172,0.03693181818181812,0
2000-04-19,-0.05154639175257725,-0.029090909090909167,,-0.047594936708860835,-0.04907975460122693,-0.023025009924573347,0.01988795518207276,-0.05840363400389359,0.011547344110854452,,0.0,-0.030747728860936463,-0.0018264840182647957,0
2000-04-20,-0.021739130434782594,-0.01872659176029956,,0.03987240829346095,-0.006451612903225823,0.00325071109305175,0.04998626750892621,-0.009476223294279773,0.0053272450532724225,,0.043646408839778994,0.002883922134102379,0.025617566331198605,0
2000-04-24,0.022222222222222143,-0.04961832061068694,,0.03527607361963203,-0.045454545454545525,-0.15593357634669913,0.020664399686110446,0.024004174639067566,0.0037850113550339515,,0.02276336686077296,0.03882099209202017,0.023193577163246992,0
2000-04-25,0.06521739130434767,0.052208835341365445,,0.08024691358024683,0.10884353741496589,0.041266794625719694,0.013582778062531942,0.05639544759639881,0.017345399698340813,,-0.08902691511387162,0.037370242214533,0.006974716652136115,0
2000-04-26,-0.061224489795918324,0.01908396946564883,,-0.06011428571428579,-0.012269938650306678,-0.019815668202764924,-0.015676359039190846,-0.017848528702363753,-0.02075611564121571,,-0.054545454545454564,-0.031354236157438375,0.0,0
2000-04-27,0.04347826086956519,-0.011235955056179692,,0.036478599221789976,0.08074534161490665,0.0263281617301363,-0.017980991523246947,0.0011460379829730805,-0.024224072672218044,,0.0024038461538460343,-0.009641873278236845,-0.023376623376623495,0
2000-04-28,-0.02083333333333337,0.045454545454545414,,0.026513374002815615,-0.02298850574712641,-0.00091617040769576,-0.04002092597436557,0.008013082583810283,-0.020170674941815347,,-0.018585131894484297,-0.04381084840055638,-0.02393617021276595,0
2000-05-01,0.010638297872340496,0.0869565217391306,,0.010057142857142765,0.03529411764705892,0.053186611646034,0.04604904632152573,0.0043802725502919415,-0.0213776722090262,,-0.0006108735491754391,0.02036363636363636,0.0018165304268846771,0
2000-05-02,-0.05263157894736836,-0.06333333333333335,,0.012672550350758094,-0.03977272727272729,-0.04875925119721369,-0.005209690023443625,-0.005491842997900065,0.0,,0.001833740831295838,-0.007840342124019961,0.006346328195829587,0
2000-05-03,-0.022222222222222254,-0.03558718861209964,,-0.019441340782122896,-0.017751479289940808,0.010068649885583536,-0.07279392511128568,-0.02923501705375986,0.04854368932038855,,0.01342281879194629,-0.012212643678160884,-0.014414414414414378,0
2000-05-04,-0.045454545454545525,0.014760147601476037,,0.025524156791248753,0.012048192771084265,-0.0018124150430448571,-0.0454673820954532,-0.004684624393508474,0.0,,-0.003010234798314304,-0.02036363636363636,-0.02010968921389389,0
2000-05-05,0.023809523809523725,0.06181818181818177,,0.022222222222222143,0.04761904761904767,0.009532455742169654,0.00591715976331364,0.002353336695242847,-0.029320987654321007,,0.007246376811594235,-0.008908685968819663,0.002798507462686617,0
2000-05-08,-0.023255813953488413,-0.04109589041095896,,-0.035217391304347756,-0.03409090909090917,-0.018435251798561203,0.020882352941176574,0.018614791212477,0.030206677265500748,,0.004796163069544557,0.012734082397003688,0.034418604651162754,0
2000-05-09,-0.04761904761904756,0.0035714285714285587,,-0.05926092834610186,-0.01764705882352946,-0.02840128263857067,0.01181215787957357,-0.006750082318077055,0.040895061728394966,,0.025656324582338907,0.0,0.00629496402877705,0
2000-05-10,-0.050000000000000044,-0.04982206405693956,,-0.042634730538922194,-0.09580838323353291,-0.0240452616690241,0.06976082004555817,-0.05503066467760653,0.045959970348406154,,0.02326934264107039,-0.03476331360946738,0.0017873100983021306,0
2000-05-11,0.026315789473684292,0.02621722846441954,,0.09782336752564436,0.039735099337748325,0.025603864734299542,-0.012243811551770012,0.013857218031924301,0.014174344436569841,,0.012507106310403637,0.018390804597701038,0.022301516503122176,0
2000-05-12,0.0512820512820511,-0.018248175182481896,,-0.02370100273473108,-0.031847133757961776,0.013659915214319307,0.014551333872271588,0.0,-0.024458420684835724,,-0.013475575519371064,0.0263355906696765,0.027923211169284423,0
2000-05-15,-0.060975609756097504,0.040892193308550207,,-0.0021008403361345573,0.07236842105263142,0.008364312267657992,0.0031872509960160222,-0.0024221453287197603,-0.009312320916905481,,0.01138303927148554,0.0417888563049853,0.02716468590831922,0
2000-05-16,0.038961038961039085,0.0535714285714286,,0.03508771929824572,0.10429447852760743,0.0013824884792628112,0.017738946253640364,0.04630593132154015,-0.05422993492407813,,-0.005627462014631268,-0.01900070372976781,-0.028099173553719048,0
2000-05-17,-0.03749999999999998,0.03389830508474567,,-0.039548022598870025,0.17222222222222205,-0.02577082374597328,-0.02809573361082207,-0.01044256588761805,-0.014525993883792054,,0.007923033389926282,-0.00717360114777621,-0.015306122448979553,0
2000-05-18,0.0,-0.09180327868852456,,0.01764705882352935,-0.06635071090047384,-0.022201228153046926,0.027569593147751537,-0.01675041876046901,0.02482544608223436,,-0.003930376193149954,0.02023121387283222,0.005181347150259086,0
2000-05-19,-0.06493506493506496,-0.05054151624548742,,-0.030982658959537668,-0.010152284263959421,-0.016908212560386326,-0.015108101067986435,0.00357751277683116,0.012869038607115746,,0.005073280721533235,-0.011331444759206666,-0.0008591065292096189,0
2000-05-22,-0.05555555555555547,-0.01520912547528519,,-0.03960868527797656,0.06666666666666665,-0.01375921375921385,0.005554086220576515,0.026481072822950313,0.012705530642750373,,-0.0033651149747615516,0.010028653295128809,0.017196904557179593,0
2000-05-23,-0.044117647058823595,-0.1003861003861003,,-0.06211180124223603,-0.009615384615384581,-0.015445939212755277,-0.0031562335612836945,-0.017198610881428822,-0.014022140221402357,,-0.00731570061902076,0.046099290780141855,-0.0016906170752324368,0
2000-05-24,0.030769230769230882,0.0429184549356223,,-0.03735099337748338,-0.009708737864077666,0.037449392712550544,-0.005540897097625397,0.020864883055695893,0.05389221556886237,,0.023242630385487573,0.06440677966101682,0.01608806096528359,0
2000-05-25,-0.014925373134328401,-0.06172839506172856,,-0.02834342322509631,-0.014705882352941346,-0.061951219512195066,-0.03289997346776319,-0.028514916762815257,0.0,,0.001108033240997175,-0.01146496815286624,-0.01416666666666666,0
2000-05-26,0.0,0.021929824561403688,,0.04786179552534686,0.004975124378109541,-0.0010400416016640435,-0.018106995884773713,0.00424160162877496,0.035511363636363535,,0.004427227448810189,-0.01224226804123707,0.01098901098901095,0
2000-05-30,0.015151515151515138,0.11158798283261784,,0.16216216216216206,0.03960396039603964,0.031754294638209224,-0.011735121542330362,0.037337388072309574,-0.012345679012345623,,-0.0016528925619833101,0.005870841487279899,0.011705685618728978,0
2000-05-31,-0.04477611940298509,-0.06563706563706562,,-0.049302325581395245,0.03809523809523818,-0.012613521695257313,0.07972858354537737,-0.0327361563517915,-0.009722222222222299,,0.0055187637969094094,0.018158236057068677,0.008264462809917328,0
2000-06-01,0.0625,0.037190082644628086,,0.02739726027397249,0.02752293577981657,0.03168114460909566,-0.010997643362136489,-0.012123253072907847,-0.0021037868162692153,,-0.013172338090010838,0.024840764331210297,0.015573770491803307,0
2000-06-02,0.02941176470588225,0.15139442231075706,,0.07285714285714295,0.125,0.02724120851906875,0.03627217368281688,0.02641895346855283,-0.012649332396345692,,-0.02502780867630694,0.07333747669359858,0.03874092009685226,0
2000-06-05,-0.014285714285714346,-0.05882352941176472,,0.011096316023080366,0.01984126984126977,0.00819672131147553,0.004343382728666301,0.03686482896047827,-0.01067615658362997,,-0.01026811180832854,-0.028372900984365845,-0.05439005439005429,0
2000-06-06,0.02898550724637694,-0.06985294117647067,,-0.009657594381036083,-0.05058365758754857,0.04112864658058335,-0.018061561943525817,-0.0038436899423445192,-0.003597122302158362,,-0.0011527377521615145,-0.04231227651966629,-0.0041084634346755244,0
2000-06-07,0.028169014084507005,0.02371541501976293,,-0.03590425531914887,-0.04508196721311475,0.012861736334405238,-0.006476683937823857,0.07668810289389061,0.0223826714801445,,-0.021927293710328866,0.01866832607342883,0.012376237623762387,0
2000-06-08,-0.013698630136986356,0.0,,0.0013793103448276334,0.008583690987124415,-0.024036281179138363,-0.01720990873533257,-0.010303120800358334,-0.0035310734463277482,,-0.07079646017699115,-0.01832620647525962,-0.015484922575387028,0
2000-06-09,0.01388888888888884,0.007722007722007707,,0.018824609733700592,0.029787234042553123,0.0,-0.05041124966834698,-0.0006035003017502705,-0.009213323883770275,,-0.008253968253968291,-0.013067828251400182,-0.03642384105960261,0
2000-06-12,-0.0547945205479452,-0.07279693486590033,,-0.03672825597115825,-0.028925619834710647,-0.02834572490706322,-0.023190835428890666,-0.006944444444444309,0.005722460658083017,,-0.010883482714468595,0.00819672131147553,0.018041237113401998,0
2000-06-13,0.04347826086956519,0.012396694214876103,,0.029239766081871288,0.03404255319148941,0.015303682448589262,0.04262013729977121,0.0039525691699604515,0.017780938833570348,,0.011003236245954673,-0.013758599124452875,-0.00421940928270037,0
2000-06-14,-0.04166666666666674,-0.053061224489796,,-0.048181818181818103,-0.004115226337448652,0.03862458784738587,0.003292181069958877,-0.02786190187764992,-0.006988120195667302,,0.0,-0.0069752694990488084,0.018644067796609987,0
2000-06-15,0.01449275362318847,0.0,,-0.010506208213944768,0.02892561983471076,0.026303854875283417,0.006836204539239832,0.007009345794392496,0.054187192118226646,,-0.004481434058898781,-0.06066411238825031,-0.056572379367720416,0
2000-06-16,-0.014285714285714346,-0.008620689655172376,,-0.004584942084941979,0.14859437751004,0.0026513477684491082,-0.02933188484519278,-0.030471771075019416,-0.006675567423230944,,-0.021864951768488683,-0.07613868116927269,-0.08906525573192237,0
2000-06-19,0.07246376811594213,-0.01304347826086949,,0.11296969696969694,0.06293706293706292,0.01542529748788013,0.009233351986569716,0.06285896617740905,-0.019489247311827995,,0.01051939513477973,0.008094186902133815,0.0503388189738625,0
2000-06-20,0.04054054054054057,0.017621145374449254,,-0.006316706599869271,-0.013157894736842146,0.01736111111111116,0.002495148322705809,-0.03317322125487854,-0.027416038382453767,,-0.014964216005204811,0.0021897810218978186,-0.027649769585253337,0
2000-06-21,0.10389610389610393,-0.0043290043290044045,,0.04120999561595795,0.10333333333333328,0.07636518771331047,-0.01050884955752196,-0.016146561092997946,0.010570824524313016,,-0.012549537648612996,-0.017479970866715266,-0.020853080568720483,0
2000-06-22,-0.03529411764705881,-0.08695652173913038,,-0.03957894736842116,-0.05438066465256808,-0.009908838684106192,-0.026551145891559602,-0.023512703171847837,0.049511854951185486,,-0.008026755852842737,-0.013343217197924417,0.038722168441432725,0
2000-06-23,-0.03658536585365846,-0.19523809523809532,,-0.03814116615519503,-0.09584664536741205,-0.027221777421937543,0.023830031581969502,0.0006464124111182912,0.031229235880398498,,0.014834794335805812,0.008264462809917328,-0.009319664492078217,0
2000-06-26,0.03797468354430378,0.00591715976331364,,-0.005925250683682881,0.12014134275618371,0.023045267489711918,0.0,0.022609819121446995,0.019329896907216648,,0.012624584717607856,0.011177347242921076,0.019755409219190945,0
