Date,Open,High,Low,Close,Adj_Close,Volume,Dividends,Splits
1980-01-02,14.34,14.34,14.34,14.34,4.6,0,0.0,0.0
1980-01-03,14.27,14.27,14.27,14.27,4.58,0,0.0,0.0
1980-01-04,14.45,14.45,14.45,14.45,4.64,0,0.0,0.0
1980-01-07,14.49,14.49,14.49,14.49,4.65,0,0.0,0.0
1980-01-08,14.78,14.78,14.78,14.78,4.75,0,0.0,0.0
1980-01-09,14.8,14.8,14.8,14.8,4.75,0,0.0,0.0
1980-01-10,14.91,14.91,14.91,14.91,4.79,0,0.0,0.0
1980-01-11,14.91,14.91,14.91,14.91,4.79,0,0.0,0.0
1980-01-14,14.98,14.98,14.98,14.98,4.81,0,0.0,0.0
1980-01-15,15.08,15.08,15.08,15.08,4.84,0,0.0,0.0
1980-01-16,15.07,15.07,15.07,15.07,4.84,0,0.0,0.0
1980-01-17,15.02,15.02,15.02,15.02,4.82,0,0.0,0.0
1980-01-18,15.07,15.07,15.07,15.07,4.84,0,0.0,0.0
1980-01-21,15.21,15.21,15.21,15.21,4.88,0,0.0,0.0
1980-01-22,15.14,15.14,15.14,15.14,4.86,0,0.0,0.0
1980-01-23,15.4,15.4,15.4,15.4,4.94,0,0.0,0.0
1980-01-24,15.43,15.43,15.43,15.43,4.95,0,0.0,0.0
1980-01-25,15.42,15.42,15.42,15.42,4.95,0,0.0,0.0
1980-01-28,15.6,15.6,15.6,15.6,5.01,0,0.0,0.0
1980-01-29,15.49,15.49,15.49,15.49,4.97,0,0.0,0.0
1980-01-30,15.65,15.65,15.65,15.65,5.03,0,0.0,0.0
1980-01-31,15.51,15.51,15.51,15.51,4.98,0,0.0,0.0
1980-02-01,15.65,15.65,15.65,15.65,5.03,0,0.0,0.0
1980-02-04,15.57,15.57,15.57,15.57,5.0,0,0.0,0.0
1980-02-05,15.62,15.62,15.62,15.62,5.02,0,0.0,0.0
1980-02-06,15.77,15.77,15.77,15.77,5.06,0,0.0,0.0
1980-02-07,15.85,15.85,15.85,15.85,5.09,0,0.0,0.0
1980-02-08,16.09,16.09,16.09,16.09,5.17,0,0.0,0.0
1980-02-11,15.98,15.98,15.98,15.98,5.13,0,0.0,0.0
1980-02-12,16.08,16.08,16.08,16.08,5.16,0,0.0,0.0
1980-02-13,16.16,16.16,16.16,16.16,5.19,0,0.0,0.0
1980-02-14,15.93,15.93,15.93,15.93,5.11,0,0.0,0.0
1980-02-15,15.76,15.76,15.76,15.76,5.06,0,0.0,0.0
1980-02-19,15.65,15.65,15.65,15.65,5.03,0,0.0,0.0
1980-02-20,15.91,15.91,15.91,15.91,5.11,0,0.0,0.0
