Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2012-11-01,1.0852080583572388,1.1277079582214355,0.8912500143051147,1.0997920036315918,1.0970439910888672,2744260800.0,0.0,0.0
2012-12-01,1.1247919797897339,1.1437499523162842,1.0033329725265503,1.0785419940948486,1.0758469104766846,2936001600.0,0.0,0.0
2013-01-01,1.15625,1.209375023841858,1.1262500286102295,1.1610419750213623,1.1581406593322754,2172240000.0,0.0,0.0
2013-02-01,1.1845829486846924,1.2297919988632202,1.1074999570846558,1.167917013168335,1.1649985313415527,1814707200.0,0.0,0.0
2013-03-01,1.1535420417785645,1.274999976158142,1.1362500190734863,1.2699999809265137,1.2668263912200928,1795718400.0,0.0,0.0
2013-04-01,1.2739579677581787,1.359375,1.1512500047683716,1.3581249713897705,1.3547312021255493,2385571200.0,0.0,0.0
2013-05-01,1.3581249713897705,1.6129169464111328,1.3316669464111328,1.5035419464111328,1.4997848272323608,1481184000.0,0.0,0.0
2013-06-01,1.5068750381469727,1.5395829677581787,1.2679170370101929,1.382917046546936,1.379461407661438,1745068800.0,0.0,0.0
2013-07-01,1.416458010673523,1.6889580488204956,1.3925000429153442,1.6614580154418945,1.6573063135147095,1056216000.0,0.0,0.0
2013-08-01,1.695207953453064,1.7595829963684082,1.6010420322418213,1.6333329677581787,1.629251480102539,1166644800.0,0.0,0.0
2013-09-01,1.6729170083999634,1.9233330488204956,1.6393749713897705,1.8768750429153442,1.8721849918365479,978456000.0,0.0,0.0
2013-10-01,1.8760420083999634,2.206666946411133,1.6956249475479126,2.152708053588867,2.1473286151885986,1582084800.0,0.0,0.0
2013-11-01,2.1714580059051514,2.389167070388794,2.0410420894622803,2.3752079010009766,2.369272470474243,1191456000.0,0.0,0.0
2013-12-01,2.3887500762939453,2.585624933242798,2.234375,2.585624933242798,2.5791637897491455,1092072000.0,0.0,0.0
2014-01-01,2.55020809173584,2.6666669845581055,2.2991669178009033,2.421250104904175,2.4151997566223145,1191031200.0,0.0,0.0
2014-02-01,2.407917022705078,2.8575000762939453,2.2083330154418945,2.7941670417785645,2.787184953689575,985816800.0,0.0,0.0
2014-03-01,2.7183330059051514,2.892082929611206,2.4533329010009766,2.5604169368743896,2.5540192127227783,1496923200.0,0.0,0.0
2014-04-01,2.6016669273376465,2.740417003631592,2.1741669178009033,2.5083329677581787,2.5020649433135986,2643266400.0,0.0,0.0
2014-05-01,2.519582986831665,2.8616669178009033,2.3475000858306885,2.84708309173584,2.839968681335449,1482350400.0,0.0,0.0
2014-06-01,2.858333110809326,3.140000104904175,2.7850000858306885,3.115833044052124,3.108046770095825,1018502400.0,0.0,0.0
2014-06-25,,,,,,,0.0005,0.0
2014-07-01,3.147083044052124,3.4745829105377197,3.0829169750213623,3.2108330726623535,3.203343629837036,1188540000.0,0.0,0.0
2014-08-01,3.19083309173584,3.7074999809265137,3.0933330059051514,3.7074999809265137,3.698852300643921,1011943200.0,0.0,0.0
2014-09-01,3.735832929611206,3.8037500381469727,3.488332986831665,3.6045830249786377,3.596175193786621,1165948800.0,0.0,0.0
2014-10-01,3.5762500762939453,3.8808329105377197,2.71875,3.8416669368743896,3.8327064514160156,2534208000.0,0.0,0.0
2014-11-01,3.8612499237060547,4.413332939147949,3.759166955947876,4.390832901000977,4.38059139251709,1169524800.0,0.0,0.0
2014-12-01,4.350417137145996,4.37166690826416,3.65625,4.060417175292969,4.0509467124938965,1541419200.0,0.0,0.0
2014-12-22,,,,,,,0.000708,0.0
2015-01-01,4.118750095367432,4.191249847412109,3.601249933242798,3.7783329486846924,3.7701570987701416,1644787200.0,0.0,0.0
2015-02-01,3.7987499237060547,4.705417156219482,3.624166965484619,4.637499809265137,4.62746524810791,1080693600.0,0.0,0.0
2015-03-01,4.662499904632568,4.766250133514404,4.125417232513428,4.291250228881836,4.2819647789001465,1480156800.0,0.0,0.0
2015-03-25,,,,,,,0.000458,0.0
2015-04-01,4.285417079925537,4.976250171661377,4.132082939147949,4.512499809265137,4.503184795379639,1551172800.0,0.0,0.0
2015-05-01,4.564167022705078,4.932499885559082,4.300416946411133,4.799167156219482,4.789260387420654,1456096800.0,0.0,0.0
2015-06-01,4.874582767486572,4.954999923706055,4.372917175292969,4.4320831298828125,4.422934055328369,1558560000.0,0.0,0.0
2015-07-01,4.5520830154418945,5.365832805633545,4.267083168029785,5.023749828338623,5.0133795738220215,1405440000.0,0.0,0.0
2015-08-01,5.02666711807251,5.15749979019165,2.7208330631256104,3.954582929611206,3.9464197158813477,2297275200.0,0.0,0.0
2015-09-01,3.6575000286102295,4.431250095367432,3.3299999237060547,3.6329169273376465,3.625417709350586,2635082400.0,0.0,0.0
2015-10-01,3.6558330059051514,5.087500095367432,3.5,4.985416889190674,4.975125312805176,2096793600.0,0.0,0.0
2015-11-01,5.022500038146973,5.2708330154418945,4.480416774749756,5.050833225250244,5.040406703948975,1288034400.0,0.0,0.0
2015-12-01,5.107500076293945,5.280832767486572,4.428332805633545,4.759582996368408,4.749757766723633,1817880000.0,0.0,0.0
2016-01-01,4.442500114440918,4.538750171661377,3.064167022705078,3.7537500858306885,3.7460012435913086,3100012800.0,0.0,0.0
2016-02-01,3.692500114440918,3.822499990463257,2.805833101272583,3.527082920074463,3.5198020935058594,3289944000.0,0.0,0.0
2016-03-01,3.6237499713897705,4.371250152587891,3.594583034515381,4.266666889190674,4.257859230041504,2028384000.0,0.0,0.0
2016-04-01,4.201666831970215,4.5416669845581055,3.762500047683716,3.858750104904175,3.8507845401763916,1583481600.0,0.0,0.0
2016-05-01,3.8829169273376465,4.374582767486572,3.706249952316284,4.3541669845581055,4.345179080963135,1518914400.0,0.0,0.0
2016-06-01,4.314582824707031,4.401249885559082,3.4083330631256104,4.013332843780518,4.005048751831055,1579420800.0,0.0,0.0
2016-07-01,4.006249904632568,4.957499980926514,3.90291690826416,4.917082786560059,4.906932830810547,1139030400.0,0.0,0.0
2016-08-01,4.929166793823242,5.271667003631592,4.786250114440918,5.064167022705078,5.053713321685791,919874400.0,0.0,0.0
2016-09-01,5.067500114440918,5.440000057220459,4.689582824707031,5.357916831970215,5.346856594085693,1002561600.0,0.0,0.0
2016-10-01,5.339582920074463,5.475832939147949,4.986249923706055,5.110833168029785,5.100283145904541,860390400.0,0.0,0.0
2016-11-01,5.143750190734863,5.413332939147949,4.65749979019165,5.167082786560059,5.156416416168213,1094904000.0,0.0,0.0
2016-12-01,5.140832901000977,5.713749885559082,4.844583034515381,5.301249980926514,5.29030704498291,1045766400.0,0.0,0.0
2017-01-01,5.400416851043701,6.335000038146973,5.348750114440918,6.136666774749756,6.123999118804932,645183600.0,0.0,0.0
2017-02-01,6.256667137145996,7.0625,6.170000076293945,6.9583330154418945,6.943969249725342,507807600.0,0.0,0.0
2017-03-01,7.079999923706055,7.409999847412109,6.869166851043701,7.350832939147949,7.335659027099609,600554400.0,0.0,0.0
2017-04-01,7.372499942779541,8.004166603088379,7.014999866485596,7.944167137145996,7.927768707275391,577960800.0,0.0,0.0
2017-05-01,8.017499923706055,8.963333129882812,7.885832786560059,8.852499961853027,8.83422565460205,806690400.0,0.0,0.0
2017-06-01,8.904999732971191,9.34416675567627,7.9166669845581055,8.138333320617676,8.121533393859863,1239573600.0,0.0,0.0
2017-07-01,8.283332824707031,9.695833206176758,7.8358330726623535,9.160833358764648,9.141922950744629,974721600.0,0.0,0.0
2017-08-01,9.2524995803833,9.65666675567627,8.533332824707031,9.6225004196167,9.60263729095459,1107900000.0,0.0,0.0
2017-09-01,9.695833206176758,9.732500076293945,8.887499809265137,9.520833015441895,9.501179695129395,851557200.0,0.0,0.0
2017-10-01,9.569999694824219,10.879166603088379,9.420000076293945,10.829167366027832,10.80681324005127,825032400.0,0.0,0.0
2017-11-01,10.96500015258789,11.779167175292969,10.537500381469727,11.425000190734863,11.401416778564453,905781600.0,0.0,0.0
2017-12-01,11.204167366027832,12.27416706085205,10.738332748413086,11.5600004196167,11.536137580871582,845601600.0,0.0,0.0
2018-01-01,11.741666793823242,15.178333282470703,11.657500267028809,14.762499809265137,14.732026100158691,1125448800.0,0.0,0.0
2018-02-01,14.435832977294922,14.850000381469727,10.100000381469727,13.852499961853027,13.823904991149902,1703088000.0,0.0,0.0
2018-03-01,13.883333206176758,15.680832862854004,11.083333015441895,11.993332862854004,11.968575477600098,1754589600.0,0.0,0.0
2018-04-01,11.710000038146973,13.412500381469727,10.564167022705078,11.942500114440918,11.917847633361816,1772053200.0,0.0,0.0
2018-05-01,11.838333129882812,14.244999885559082,11.537500381469727,13.97249984741211,13.943656921386719,1270801600.0,0.0,0.0
2018-05-24,,,,,,,0.0,3.0
2018-06-01,14.162500381469727,16.032499313354492,13.717499732971191,14.27750015258789,14.248027801513672,859627200.0,0.0,0.0
2018-07-01,13.914999961853027,17.202499389648438,13.819999694824219,15.357500076293945,15.325798034667969,811188400.0,0.0,0.0
2018-08-01,15.5,18.34000015258789,15.210000038146973,18.075000762939453,18.037689208984375,834880400.0,0.0,0.0
2018-09-01,17.917499542236328,18.00749969482422,16.30500030517578,17.78499984741211,17.748287200927734,680498400.0,0.0,0.0
2018-10-01,18.125,18.292499542236328,10.960000038146973,13.052499771118164,13.025555610656738,1761350000.0,0.0,0.0
2018-11-01,13.167499542236328,14.390000343322754,10.175000190734863,12.672499656677246,12.646341323852539,1459370400.0,0.0,0.0
2018-12-01,13.520000457763672,13.574999809265137,7.579999923706055,9.260000228881836,9.240885734558105,2195624400.0,0.0,0.0
2018-12-26,,,,,,,0.01025,0.0
2019-01-01,8.694999694824219,11.930000305175781,8.407500267028809,11.7524995803833,11.744084358215332,1844999600.0,0.0,0.0
2019-02-01,11.585000038146973,13.095000267028809,11.399999618530273,12.760000228881836,12.750863075256348,1257212800.0,0.0,0.0
2019-03-01,13.029999732971191,14.975000381469727,11.890000343322754,14.164999961853027,14.15485668182373,1657862400.0,0.0,0.0
2019-03-20,,,,,,,0.005,0.0
2019-04-01,14.574999809265137,16.99250030517578,14.425000190734863,16.522499084472656,16.516525268554688,1121972800.0,0.0,0.0
2019-05-01,16.829999923706055,16.977500915527344,12.53499984741211,12.555000305175781,12.550461769104004,1818595600.0,0.0,0.0
2019-06-01,12.454999923706055,16.135000228881836,11.532500267028809,15.442500114440918,15.436917304992676,1235594800.0,0.0,0.0
2019-07-01,16.325000762939453,17.59749984741211,15.84749984741211,16.399999618530273,16.394071578979492,1266646000.0,0.0,0.0
2019-08-01,16.489999771118164,17.399999618530273,13.420000076293945,15.1225004196167,15.117033958435059,2224446400.0,0.0,0.0
2019-09-01,14.822500228881836,16.8700008392334,14.52750015258789,15.407500267028809,15.401930809020996,1276304400.0,0.0,0.0
2019-10-01,15.579999923706055,17.542499542236328,13.727499961853027,17.322500228881836,17.316238403320312,1721048000.0,0.0,0.0
2019-11-01,17.552499771118164,19.704999923706055,17.47249984741211,19.434999465942383,19.4279727935791,993645200.0,0.0,0.0
2019-12-01,19.434999465942383,22.264999389648438,17.77750015258789,21.637500762939453,21.62967872619629,1057089600.0,0.0,0.0
2019-12-24,,,,,,,0.00775,0.0
2020-01-01,22.177499771118164,25.802499771118164,21.487499237060547,23.40999984741211,23.40999984741211,1601017600.0,0.0,0.0
2020-02-01,23.77750015258789,29.700000762939453,16.875,19.25,19.25,1979857200.0,0.0,0.0
2020-03-01,19.8174991607666,22.875,8.067500114440918,11.90999984741211,11.90999984741211,6586340000.0,0.0,0.0
2020-04-01,10.899999618530273,17.61750030517578,10.154999732971191,17.4424991607666,17.4424991607666,4761026800.0,0.0,0.0
2020-05-01,16.329999923706055,20.829999923706055,15.517499923706055,20.6924991607666,20.6924991607666,3095309600.0,0.0,0.0
2020-06-01,20.514999389648438,25.655000686645508,20.014999389648438,24.412500381469727,24.412500381469727,3166384800.0,0.0,0.0
2020-07-01,24.46500015258789,31.487499237060547,24.309999465942383,29.844999313354492,29.844999313354492,3150879200.0,0.0,0.0
2020-08-01,30.5625,41.1349983215332,29.34749984741211,40.34000015258789,40.34000015258789,2211755600.0,0.0,0.0
2020-09-01,41.47999954223633,43.91749954223633,27.024999618530273,32.724998474121094,32.724998474121094,3735596000.0,0.0,0.0
2020-10-01,34.14250183105469,39.682498931884766,28.387500762939453,29.362499237060547,29.362499237060547,3039082000.0,0.0,0.0
2020-11-01,29.947500228881836,39.76750183105469,28.40250015258789,39.505001068115234,39.505001068115234,2240747200.0,0.0,0.0
2020-12-01,40.4474983215332,45.849998474121094,38.814998626708984,45.45000076293945,45.45000076293945,1603264000.0,0.0,0.0
2021-01-01,46.02000045776367,52.53499984741211,41.70750045776367,45.23500061035156,45.23500061035156,1291275600.0,0.0,0.0
2021-02-01,46.775001525878906,55.93000030517578,43.125,44.61000061035156,44.61000061035156,1098018400.0,0.0,0.0
2021-03-01,46.68000030517578,48.845001220703125,37.51499938964844,45.630001068115234,45.630001068115234,2306142400.0,0.0,0.0
2021-04-01,47.31999969482422,56.1150016784668,47.209999084472656,53.83000183105469,53.83000183105469,1339146800.0,0.0,0.0
2021-05-01,54.380001068115234,54.744998931884766,43.65999984741211,51.29499816894531,51.29499816894531,1491897400.0,0.0,0.0
2021-06-01,51.92499923706055,61.650001525878906,48.689998626708984,61.25,61.25,1086753800.0,0.0,0.0
2021-07-01,61.040000915527344,68.78500366210938,59.834999084472656,66.37000274658203,66.37000274658203,1234867000.0,0.0,0.0
2021-08-01,67.2699966430664,75.26000213623047,63.724998474121094,74.74500274658203,74.74500274658203,1126008600.0,0.0,0.0
2021-09-01,75.41500091552734,76.44000244140625,62.040000915527344,62.28499984741211,62.28499984741211,1545703200.0,0.0,0.0
2021-10-01,62.625,77.69999694824219,58.23500061035156,77.58000183105469,77.58000183105469,1551637800.0,0.0,0.0
2021-11-01,77.9000015258789,91.68000030517578,76.58999633789062,81.74500274658203,81.74500274658203,1678494000.0,0.0,0.0
2021-12-01,84.43000030517578,87.48999786376953,71.25,83.16500091552734,83.16500091552734,2520519800.0,0.0,0.0
2022-01-01,83.91500091552734,85.94499969482422,48.16999816894531,61.83000183105469,61.83000183105469,2766786300.0,0.0,0.0
2022-02-01,62.41999816894531,65.37000274658203,59.72999954223633,64.5,64.5,201821600.0,0.0,0.0
2022-02-03,59.31999969482422,61.06999969482422,56.119998931884766,56.7400016784668,56.7400016784668,105574968.0,0.0,0.0
