Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1996-12-01,9.989999771118164,9.989999771118164,9.800000190734863,9.90999984741211,2.766990900039673,0.0,0.0,0
1996-12-13,,,,,,,0.008,0
1997-01-01,9.880000114440918,9.949999809265137,9.489999771118164,9.520000457763672,2.6602349281311035,0.0,0.0,0
1997-02-01,9.510000228881836,9.720000267028809,9.510000228881836,9.670000076293945,2.702150583267212,0.0,0.0,0
1997-03-01,9.619999885559082,9.65999984741211,9.430000305175781,9.630000114440918,2.6909730434417725,0.0,0.0,0
1997-04-01,9.5,9.510000228881836,9.149999618530273,9.350000381469727,2.6127309799194336,0.0,0.0,0
1997-05-01,9.420000076293945,10.109999656677246,9.420000076293945,9.989999771118164,2.791569709777832,0.0,0.0,0
1997-06-01,9.989999771118164,10.350000381469727,9.989999771118164,10.279999732971191,2.8726065158843994,0.0,0.0,0
1997-07-01,10.25,10.329999923706055,9.869999885559082,9.9399995803833,2.7775983810424805,0.0,0.0,0
1997-08-01,9.880000114440918,9.880000114440918,9.470000267028809,9.470000267028809,2.646263837814331,0.0,0.0,0
1997-09-01,9.359999656677246,9.600000381469727,9.359999656677246,9.5600004196167,2.671412706375122,0.0,0.0,0
1997-10-01,9.520000457763672,9.59000015258789,9.0600004196167,9.220000267028809,2.5764048099517822,0.0,0.0,0
1997-11-01,9.239999771118164,9.25,8.710000038146973,8.75,2.445068836212158,0.0,0.0,0
1997-12-01,8.710000038146973,8.800000190734863,7.980000019073486,8.0,2.2354915142059326,0.0,0.0,0
1997-12-31,,,,,,,0.013,0
1998-01-01,8.0,8.630000114440918,7.820000171661377,8.619999885559082,2.412667989730835,0.0,0.0,0
1998-02-01,8.649999618530273,9.100000381469727,8.649999618530273,9.100000381469727,2.547016143798828,0.0,0.0,0
1998-03-01,9.15999984741211,9.739999771118164,9.100000381469727,9.619999885559082,2.692559003829956,0.0,0.0,0
1998-04-01,9.640000343322754,10.140000343322754,9.59000015258789,10.109999656677246,2.8297066688537598,0.0,0.0,0
1998-05-01,10.279999732971191,10.65999984741211,10.279999732971191,10.619999885559082,2.9724512100219727,0.0,0.0,0
1998-06-01,10.609999656677246,10.890000343322754,10.470000267028809,10.579999923706055,2.9612555503845215,0.0,0.0,0
1998-07-01,10.630000114440918,11.140000343322754,10.630000114440918,10.829999923706055,3.03122878074646,0.0,0.0,0
1998-08-01,10.670000076293945,10.670000076293945,9.40999984741211,9.449999809265137,2.6449782848358154,0.0,0.0,0
1998-09-01,9.300000190734863,9.529999732971191,8.949999809265137,8.949999809265137,2.5050318241119385,0.0,0.0,0
1998-10-01,8.75,9.350000381469727,8.460000038146973,9.350000381469727,2.6169888973236084,0.0,0.0,0
1998-11-01,9.539999961853027,9.670000076293945,9.470000267028809,9.670000076293945,2.7065539360046387,0.0,0.0,0
1998-12-01,9.5600004196167,9.729999542236328,9.109999656677246,9.319999694824219,2.6085920333862305,0.0,0.0,0
1998-12-23,,,,,,,0.037,0
1999-01-01,9.399999618530273,9.489999771118164,9.0600004196167,9.489999771118164,2.6663129329681396,0.0,0.0,0
1999-02-01,9.59000015258789,10.180000305175781,9.59000015258789,9.970000267028809,2.801173686981201,0.0,0.0,0
1999-03-01,10.130000114440918,10.489999771118164,9.979999542236328,10.489999771118164,2.947272777557373,0.0,0.0,0
1999-04-01,10.489999771118164,11.359999656677246,10.489999771118164,11.359999656677246,3.1917080879211426,0.0,0.0,0
1999-05-01,11.359999656677246,11.65999984741211,11.260000228881836,11.260000228881836,3.163612127304077,0.0,0.0,0
1999-06-01,11.3100004196167,12.65999984741211,11.25,12.65999984741211,3.556957483291626,0.0,0.0,0
1999-07-01,12.84000015258789,13.979999542236328,12.84000015258789,13.800000190734863,3.8772521018981934,0.0,0.0,0
1999-08-01,13.699999809265137,14.239999771118164,13.399999618530273,14.239999771118164,4.000874042510986,0.0,0.0,0
1999-09-01,14.260000228881836,14.470000267028809,13.819999694824219,14.039999961853027,3.9446821212768555,0.0,0.0,0
1999-10-01,14.140000343322754,14.430000305175781,14.050000190734863,14.300000190734863,4.017731666564941,0.0,0.0,0
1999-11-01,14.319999694824219,16.219999313354492,14.319999694824219,16.010000228881836,4.498174667358398,0.0,0.0,0
1999-12-01,15.9399995803833,17.200000762939453,14.819999694824219,15.720000267028809,4.416694641113281,0.0,0.0,0
2000-01-01,16.079999923706055,17.889999389648438,15.579999923706055,17.549999237060547,5.567195415496826,0.0,0.0,0
2000-02-01,17.889999389648438,20.850000381469727,17.889999389648438,20.600000381469727,6.53471565246582,0.0,0.0,0
2000-03-01,21.040000915527344,22.110000610351562,19.790000915527344,19.790000915527344,6.277767658233643,0.0,0.0,0
2000-04-01,19.25,19.280000686645508,17.100000381469727,17.520000457763672,5.557677745819092,0.0,0.0,0
2000-05-01,17.56999969482422,17.850000381469727,15.270000457763672,16.350000381469727,5.186532974243164,0.0,0.0,0
2000-06-01,16.610000610351562,17.639999389648438,16.610000610351562,17.329999923706055,5.497407913208008,0.0,0.0,0
2000-07-01,17.40999984741211,17.459999084472656,16.8700008392334,16.8700008392334,5.351487636566162,0.0,0.0,0
2000-08-01,16.979999542236328,17.459999084472656,16.520000457763672,17.459999084472656,5.5386457443237305,0.0,0.0,0
2000-09-01,17.729999542236328,17.729999542236328,16.770000457763672,16.989999771118164,5.389553546905518,0.0,0.0,0
2000-10-01,16.950000762939453,16.950000762939453,15.369999885559082,15.5,4.916896820068359,0.0,0.0,0
2000-11-01,15.640000343322754,15.970000267028809,14.829999923706055,14.829999923706055,4.7043609619140625,0.0,0.0,0
2000-12-01,15.020000457763672,15.369999885559082,11.960000038146973,12.550000190734863,3.98110032081604,0.0,0.0,0
2000-12-18,,,,,,,0.093,0
2001-01-01,12.470000267028809,12.760000228881836,12.0600004196167,12.760000228881836,4.92759895324707,0.0,0.0,0
2001-02-01,12.850000381469727,12.850000381469727,12.140000343322754,12.149999618530273,4.6920318603515625,0.0,0.0,0
